palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
recomendado,"['re', 'co', 'men', 'da', 'do']",re·co·men·da·do,adjetivo,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dʊ']",ɦe.kõ.mẽ.dˈa.dʊ,2,penultima,mẽ,dˈa,dʊ
recomendado,"['re', 'co', 'men', 'da', 'do']",re·co·men·da·do,nome masculino,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dʊ']",ɦe.kõ.mẽ.dˈa.dʊ,2,penultima,mẽ,dˈa,dʊ
recomendador,"['re', 'co', 'men', 'da', 'dor']",re·co·men·da·dor,adjetivo,"['ɦe', 'kõ', 'mẽ', 'da', 'dˈoɾ']",ɦe.kõ.mẽ.da.dˈoɾ,1,ultima,mẽ,da,dˈoɾ
recomendador,"['re', 'co', 'men', 'da', 'dor']",re·co·men·da·dor,nome masculino,"['ɦe', 'kõ', 'mẽ', 'da', 'dˈoɾ']",ɦe.kõ.mẽ.da.dˈoɾ,1,ultima,mẽ,da,dˈoɾ
recomendar,"['re', 'co', 'men', 'dar']",re·co·men·dar,verbo,"['ɦe', 'kõ', 'mẽ', 'dˈa']",ɦe.kõ.mẽ.dˈa,1,ultima,kõ,mẽ,dˈa
recomendável,"['re', 'co', 'men', 'dá', 'vel']",re·co·men·dá·vel,adjetivo,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'vew']",ɦe.kõ.mẽ.dˈa.vew,2,penultima,mẽ,dˈa,vew
recomendavelmente,"['re', 'co', 'men', 'da', 'vel', 'men', 'te']",re·co·men·da·vel·men·te,advérbio,"['ɦe', 'kõ', 'mẽ', 'da', 'vew', 'mˈẽ', 'tʃɪ']",ɦe.kõ.mẽ.da.vew.mˈẽ.tʃɪ,2,penultima,vew,mˈẽ,tʃɪ
recomentar,"['re', 'co', 'men', 'tar']",re·co·men·tar,verbo,"['ɦe', 'kõ', 'mẽ', 'tˈaɾ']",ɦe.kõ.mẽ.tˈaɾ,1,ultima,kõ,mẽ,tˈaɾ
recompensa,"['re', 'com', 'pen', 'sa']",re·com·pen·sa,nome feminino,"['ɦe', 'kõ', 'pˈẽ', 'sɐ']",ɦe.kõ.pˈẽ.sɐ,2,penultima,kõ,pˈẽ,sɐ
recompensação,"['re', 'com', 'pen', 'sa', 'ção']",re·com·pen·sa·ção,nome feminino,"['ɦe', 'kõ', 'pẽ', 'sa', 'sˈɐ̃w']",ɦe.kõ.pẽ.sa.sˈɐ̃w,1,ultima,pẽ,sa,sˈɐ̃w
