palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
obnubilação,"['ob', 'nu', 'bi', 'la', 'ção']",ob·nu·bi·la·ção,nome feminino,"['o', 'bə̃', 'nu', 'bi', 'la', 'sˈɐ̃w']",o.bə̃.nu.bi.la.sˈɐ̃w,1,ultima,bi,la,sˈɐ̃w
obnubilar,"['ob', 'nu', 'bi', 'lar']",ob·nu·bi·lar,verbo,"['o', 'bə̃', 'nu', 'bi', 'lˈa']",o.bə̃.nu.bi.lˈa,1,ultima,nu,bi,lˈa
oboé,"['o', 'bo', 'é']",o·bo·é,nome masculino,"['o', 'bwˈɛ']",o.bwˈɛ,1,ultima,,o,bwˈɛ
oboísta,"['o', 'bo', 'ís', 'ta']",o·bo·ís·ta,nome masculino,"['o', 'bo', 'ˈiʃ', 'tɐ ou o', 'bo', 'ˈiʃ', 'tɐ']",o.bo.ˈiʃ.tɐ ou o.bo.ˈiʃ.tɐ,2,penultima,bo,ˈiʃ,tɐ
óbolo,"['ó', 'bo', 'lo']",ó·bo·lo,nome masculino,"['ˈɔ', 'bo', 'lʊ']",ˈɔ.bo.lʊ,3,antepenultima,ˈɔ,bo,lʊ
obovado,"['o', 'bo', 'va', 'do']",o·bo·va·do,adjetivo,"['o', 'bo', 'vˈa', 'dʊ']",o.bo.vˈa.dʊ,2,penultima,bo,vˈa,dʊ
oboval,"['o', 'bo', 'val']",o·bo·val,adjetivo,"['o', 'bo', 'vˈaw']",o.bo.vˈaw,1,ultima,o,bo,vˈaw
obovalado,"['o', 'bo', 'va', 'la', 'do']",o·bo·va·la·do,adjetivo,"['o', 'bo', 'va', 'lˈa', 'dʊ']",o.bo.va.lˈa.dʊ,2,penultima,va,lˈa,dʊ
obovoide,"['o', 'bo', 'voi', 'de']",o·bo·voi·de,adjetivo,"['o', 'bɔ', 'vˈɔj', 'dʒɪ']",o.bɔ.vˈɔj.dʒɪ,2,penultima,bɔ,vˈɔj,dʒɪ
obpiramidal,"['ob', 'pi', 'ra', 'mi', 'dal']",ob·pi·ra·mi·dal,adjetivo,"['ob', 'pi', 'ɾã', 'mi', 'dˈaw']",ob.pi.ɾã.mi.dˈaw,1,ultima,ɾã,mi,dˈaw
obra,"['o', 'bra']",o·bra,nome feminino,"['ˈɔ', 'bɾɐ']",ˈɔ.bɾɐ,2,penultima,,ˈɔ,bɾɐ
obra-prima,"['o', 'bra', 'pri', 'ma']",o·bra-pri·ma,nome feminino,"['ˌɔ', 'bɾɐ', 'pɾˈĩ', 'mɐ']",ˌɔ.bɾɐ.pɾˈĩ.mɐ,2,penultima,bɾɐ,pɾˈĩ,mɐ
obrar,"['o', 'brar']",o·brar,verbo,"['o', 'bɾˈa']",o.bɾˈa,1,ultima,,o,bɾˈa
obreira,"['o', 'brei', 'ra']",o·brei·ra,nome feminino,"['o', 'bɾˈej', 'ɾɐ']",o.bɾˈej.ɾɐ,2,penultima,o,bɾˈej,ɾɐ
obreiro,"['o', 'brei', 'ro']",o·brei·ro,nome masculino,"['o', 'bɾˈej', 'ɾʊ']",o.bɾˈej.ɾʊ,2,penultima,o,bɾˈej,ɾʊ
obreiro,"['o', 'brei', 'ro']",o·brei·ro,adjetivo,"['o', 'bɾˈej', 'ɾʊ']",o.bɾˈej.ɾʊ,2,penultima,o,bɾˈej,ɾʊ
obriga,"['o', 'bri', 'ga']",o·bri·ga,nome feminino,"['o', 'bɾˈi', 'gɐ']",o.bɾˈi.gɐ,2,penultima,o,bɾˈi,gɐ
obrigação,"['o', 'bri', 'ga', 'ção']",o·bri·ga·ção,nome feminino,"['o', 'bɾi', 'ga', 'sˈɐ̃w']",o.bɾi.ga.sˈɐ̃w,1,ultima,bɾi,ga,sˈɐ̃w
obrigacionista,"['o', 'bri', 'ga', 'ci', 'o', 'nis', 'ta']",o·bri·ga·ci·o·nis·ta,nome masculino,"['o', 'bɾi', 'ga', 'sjõ', 'nˈiʃ', 'tɐ ou o', 'bɾi', 'ga', 'sjõ', 'nˈiʃ', 'tɐ']",o.bɾi.ga.sjõ.nˈiʃ.tɐ ou o.bɾi.ga.sjõ.nˈiʃ.tɐ,2,penultima,sjõ,nˈiʃ,tɐ
obrigacionista,"['o', 'bri', 'ga', 'ci', 'o', 'nis', 'ta']",o·bri·ga·ci·o·nis·ta,adjetivo,"['o', 'bɾi', 'ga', 'sjõ', 'nˈiʃ', 'tɐ']",o.bɾi.ga.sjõ.nˈiʃ.tɐ,2,penultima,sjõ,nˈiʃ,tɐ
obrigado,"['o', 'bri', 'ga', 'do']",o·bri·ga·do,adjetivo,"['o', 'bɾi', 'gˈa', 'dʊ']",o.bɾi.gˈa.dʊ,2,penultima,bɾi,gˈa,dʊ
obrigado,"['o', 'bri', 'ga', 'do']",o·bri·ga·do,interjeição,"['o', 'bɾi', 'gˈa', 'dʊ']",o.bɾi.gˈa.dʊ,2,penultima,bɾi,gˈa,dʊ
obrigar,"['o', 'bri', 'gar']",o·bri·gar,verbo,"['o', 'bɾi', 'gˈa']",o.bɾi.gˈa,1,ultima,o,bɾi,gˈa
obrigatoriamente,"['o', 'bri', 'ga', 'to', 'ri', 'a', 'men', 'te']",o·bri·ga·to·ri·a·men·te,advérbio,"['o', 'bɾi', 'ga', 'tɔ', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",o.bɾi.ga.tɔ.ɾi.ã.mˈẽ.tʃɪ,2,penultima,ã,mˈẽ,tʃɪ
obrigatoriedade,"['o', 'bri', 'ga', 'to', 'ri', 'e', 'da', 'de']",o·bri·ga·to·ri·e·da·de,nome feminino,"['o', 'bɾi', 'ga', 'to', 'ɾi', 'e', 'dˈa', 'dʒɪ']",o.bɾi.ga.to.ɾi.e.dˈa.dʒɪ,2,penultima,e,dˈa,dʒɪ
obrigatório,"['o', 'bri', 'ga', 'tó', 'ri', 'o']",o·bri·ga·tó·ri·o,adjetivo,"['o', 'bɾi', 'ga', 'tˈɔ', 'ɾjʊ']",o.bɾi.ga.tˈɔ.ɾjʊ,3,antepenultima,ga,tˈɔ,ɾjʊ
obscenamente,"['obs', 'ce', 'na', 'men', 'te']",obs·ce·na·men·te,advérbio,"['o', 'bi', 'sẽ', 'nã', 'mˈẽ', 'tʃɪ']",o.bi.sẽ.nã.mˈẽ.tʃɪ,2,penultima,nã,mˈẽ,tʃɪ
obscenidade,"['obs', 'ce', 'ni', 'da', 'de']",obs·ce·ni·da·de,nome feminino,"['o', 'bi', 'sẽ', 'ni', 'dˈa', 'dʒɪ']",o.bi.sẽ.ni.dˈa.dʒɪ,2,penultima,ni,dˈa,dʒɪ
obsceno,"['obs', 'ce', 'no']",obs·ce·no,adjetivo,"['o', 'bi', 'sˈẽ', 'nʊ']",o.bi.sˈẽ.nʊ,2,penultima,bi,sˈẽ,nʊ
obscuramente,"['obs', 'cu', 'ra', 'men', 'te']",obs·cu·ra·men·te,advérbio,"['obʃ', 'ku', 'ɾã', 'mˈẽ', 'tʃɪ']",obʃ.ku.ɾã.mˈẽ.tʃɪ,2,penultima,ɾã,mˈẽ,tʃɪ
obscurantismo,"['obs', 'cu', 'ran', 'tis', 'mo']",obs·cu·ran·tis·mo,nome masculino,"['obʃ', 'ku', 'ɾɐ̃', 'tʃˈiʒ', 'mʊ']",obʃ.ku.ɾɐ̃.tʃˈiʒ.mʊ,2,penultima,ɾɐ̃,tʃˈiʒ,mʊ
obscurantista,"['obs', 'cu', 'ran', 'tis', 'ta']",obs·cu·ran·tis·ta,nome masculino,"['obʃ', 'ku', 'ɾɐ̃', 'tʃˈiʃ', 'tɐ']",obʃ.ku.ɾɐ̃.tʃˈiʃ.tɐ,2,penultima,ɾɐ̃,tʃˈiʃ,tɐ
obscurantista,"['obs', 'cu', 'ran', 'tis', 'ta']",obs·cu·ran·tis·ta,adjetivo,"['obʃ', 'ku', 'ɾɐ̃', 'tʃˈiʃ', 'tɐ']",obʃ.ku.ɾɐ̃.tʃˈiʃ.tɐ,2,penultima,ɾɐ̃,tʃˈiʃ,tɐ
obscurantista,"['obs', 'cu', 'ran', 'tis', 'ta']",obs·cu·ran·tis·ta,nome feminino,"['obʃ', 'ku', 'ɾɐ̃', 'tʃˈiʃ', 'tɐ']",obʃ.ku.ɾɐ̃.tʃˈiʃ.tɐ,2,penultima,ɾɐ̃,tʃˈiʃ,tɐ
