palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
utilizador,"['u', 'ti', 'li', 'za', 'dor']",u·ti·li·za·dor,nome masculino,"['u', 'tʃi', 'li', 'za', 'dˈo']",u.tʃi.li.za.dˈo,1,ultima,li,za,dˈo
utilizadora,"['u', 'ti', 'li', 'za', 'do', 'ra']",u·ti·li·za·do·ra,nome feminino,"['u', 'tʃi', 'li', 'za', 'dˈo', 'ɾɐ']",u.tʃi.li.za.dˈo.ɾɐ,2,penultima,za,dˈo,ɾɐ
utilizar,"['u', 'ti', 'li', 'zar']",u·ti·li·zar,verbo,"['u', 'tʃi', 'li', 'zˈa']",u.tʃi.li.zˈa,1,ultima,tʃi,li,zˈa
utilizável,"['u', 'ti', 'li', 'zá', 'vel']",u·ti·li·zá·vel,adjetivo,"['u', 'tʃi', 'li', 'zˈa', 'vew']",u.tʃi.li.zˈa.vew,2,penultima,li,zˈa,vew
utilmente,"['u', 'til', 'men', 'te']",u·til·men·te,advérbio,"['u', 'tʃiw', 'mˈẽ', 'tʃɪ']",u.tʃiw.mˈẽ.tʃɪ,2,penultima,tʃiw,mˈẽ,tʃɪ
utopia,"['u', 'to', 'pi', 'a']",u·to·pi·a,nome feminino,"['u', 'to', 'pˈi', 'ɐ']",u.to.pˈi.ɐ,2,penultima,to,pˈi,ɐ
utopicamente,"['u', 'to', 'pi', 'ca', 'men', 'te']",u·to·pi·ca·men·te,advérbio,"['u', 'tɔ', 'pi', 'kã', 'mˈẽ', 'tʃɪ']",u.tɔ.pi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
utópico,"['u', 'tó', 'pi', 'co']",u·tó·pi·co,adjetivo,"['u', 'tˈɔ', 'pi', 'kʊ']",u.tˈɔ.pi.kʊ,3,antepenultima,tˈɔ,pi,kʊ
utopismo,"['u', 'to', 'pis', 'mo']",u·to·pis·mo,nome masculino,"['u', 'to', 'pˈiʒ', 'mʊ']",u.to.pˈiʒ.mʊ,2,penultima,to,pˈiʒ,mʊ
utopista,"['u', 'to', 'pis', 'ta']",u·to·pis·ta,nome masculino,"['u', 'to', 'pˈiʃ', 'tɐ']",u.to.pˈiʃ.tɐ,2,penultima,to,pˈiʃ,tɐ
utopista,"['u', 'to', 'pis', 'ta']",u·to·pis·ta,adjetivo,"['u', 'to', 'pˈiʃ', 'tɐ']",u.to.pˈiʃ.tɐ,2,penultima,to,pˈiʃ,tɐ
utopista,"['u', 'to', 'pis', 'ta']",u·to·pis·ta,nome feminino,"['u', 'to', 'pˈiʃ', 'tɐ']",u.to.pˈiʃ.tɐ,2,penultima,to,pˈiʃ,tɐ
uva,"['u', 'va']",u·va,nome feminino,"['ˈu', 'vɐ']",ˈu.vɐ,2,penultima,,ˈu,vɐ
