palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
latinizado,"['la', 'ti', 'ni', 'za', 'do']",la·ti·ni·za·do,adjetivo,"['la', 'tʃĩ', 'ni', 'zˈa', 'dʊ']",la.tʃĩ.ni.zˈa.dʊ,2,penultima,ni,zˈa,dʊ
latinizar,"['la', 'ti', 'ni', 'zar']",la·ti·ni·zar,verbo,"['la', 'tʃĩ', 'ni', 'zˈa']",la.tʃĩ.ni.zˈa,1,ultima,tʃĩ,ni,zˈa
latino,"['la', 'ti', 'no']",la·ti·no,nome masculino,"['la', 'tʃˈĩ', 'nʊ']",la.tʃˈĩ.nʊ,2,penultima,la,tʃˈĩ,nʊ
latino,"['la', 'ti', 'no']",la·ti·no,adjetivo,"['la', 'tʃˈĩ', 'nʊ']",la.tʃˈĩ.nʊ,2,penultima,la,tʃˈĩ,nʊ
latino-americana,"['la', 'ti', 'no', 'a', 'me', 'ri', 'ca', 'na']",la·ti·no-a·me·ri·ca·na,nome feminino,"['la', 'tʃˌĩ', 'no', 'ã', 'me', 'ɾi', 'kˈɐ̃', 'nɐ']",la.tʃˌĩ.no.ã.me.ɾi.kˈɐ̃.nɐ,1,ultima,ɾi,kˈɐ̃,nɐ
latino-americano,"['la', 'ti', 'no', 'a', 'me', 'ri', 'ca', 'no']",la·ti·no-a·me·ri·ca·no,nome masculino,"['la', 'tʃˌĩ', 'no', 'ã', 'me', 'ɾi', 'kˈɐ̃', 'nʊ']",la.tʃˌĩ.no.ã.me.ɾi.kˈɐ̃.nʊ,1,ultima,ɾi,kˈɐ̃,nʊ
latino-americano,"['la', 'ti', 'no', 'a', 'me', 'ri', 'ca', 'no']",la·ti·no-a·me·ri·ca·no,adjetivo,"['la', 'tʃˌĩ', 'no', 'ã', 'me', 'ɾi', 'kˈɐ̃', 'nʊ']",la.tʃˌĩ.no.ã.me.ɾi.kˈɐ̃.nʊ,1,ultima,ɾi,kˈɐ̃,nʊ
latinório,"['la', 'ti', 'nó', 'ri', 'o']",la·ti·nó·ri·o,nome masculino,"['la', 'tʃĩ', 'nˈɔ', 'ɾjʊ']",la.tʃĩ.nˈɔ.ɾjʊ,3,antepenultima,tʃĩ,nˈɔ,ɾjʊ
latir,"['la', 'tir']",la·tir,nome masculino,"['la', 'tʃˈi']",la.tʃˈi,1,ultima,,la,tʃˈi
latir,"['la', 'tir']",la·tir,verbo,"['la', 'tʃˈi']",la.tʃˈi,1,ultima,,la,tʃˈi
latitude,"['la', 'ti', 'tu', 'de']",la·ti·tu·de,nome feminino,"['la', 'tʃi', 'tˈu', 'dʒɪ']",la.tʃi.tˈu.dʒɪ,2,penultima,tʃi,tˈu,dʒɪ
lato,"['la', 'to']",la·to,adjetivo,"['lˈa', 'tʊ']",lˈa.tʊ,2,penultima,,lˈa,tʊ
lato,"['la', 'to']",la·to,nome masculino,"['lˈa', 'tʊ']",lˈa.tʊ,2,penultima,,lˈa,tʊ
latoaria,"['la', 'to', 'a', 'ri', 'a']",la·to·a·ri·a,nome feminino,"['la', 'to', 'a', 'ɾˈi', 'ɐ']",la.to.a.ɾˈi.ɐ,2,penultima,a,ɾˈi,ɐ
latoeiro,"['la', 'to', 'ei', 'ro']",la·to·ei·ro,nome masculino,"['la', 'to', 'ˈej', 'ɾʊ']",la.to.ˈej.ɾʊ,2,penultima,to,ˈej,ɾʊ
latrina,"['la', 'tri', 'na']",la·tri·na,nome feminino,"['la', 'tɾˈĩ', 'nɐ']",la.tɾˈĩ.nɐ,2,penultima,la,tɾˈĩ,nɐ
latrocínio,"['la', 'tro', 'cí', 'ni', 'o']",la·tro·cí·ni·o,nome masculino,"['la', 'tɾo', 'sˈĩ', 'njʊ']",la.tɾo.sˈĩ.njʊ,3,antepenultima,tɾo,sˈĩ,njʊ
lauda,"['lau', 'da']",lau·da,nome feminino,"['lˈaw', 'dɐ']",lˈaw.dɐ,2,penultima,,lˈaw,dɐ
láudano,"['láu', 'da', 'no']",láu·da·no,nome masculino,"['lˈaw', 'dã', 'nʊ']",lˈaw.dã.nʊ,3,antepenultima,lˈaw,dã,nʊ
laudatório,"['lau', 'da', 'tó', 'ri', 'o']",lau·da·tó·ri·o,adjetivo,"['law', 'da', 'tˈɔ', 'ɾjʊ']",law.da.tˈɔ.ɾjʊ,3,antepenultima,da,tˈɔ,ɾjʊ
laudes,"['lau', 'des']",lau·des,nome masculino,"['lˈaw', 'dʒɪʃ']",lˈaw.dʒɪʃ,2,penultima,,lˈaw,dʒɪʃ
laudo,"['lau', 'do']",lau·do,nome masculino,"['lˈaw', 'dʊ']",lˈaw.dʊ,2,penultima,,lˈaw,dʊ
laura,"['lau', 'ra']",lau·ra,nome feminino,"['lˈaw', 'ɾɐ']",lˈaw.ɾɐ,2,penultima,,lˈaw,ɾɐ
laureado,"['lau', 're', 'a', 'do']",lau·re·a·do,nome masculino,"['law', 'ɾi', 'ˈa', 'dʊ']",law.ɾi.ˈa.dʊ,2,penultima,ɾi,ˈa,dʊ
laureado,"['lau', 're', 'a', 'do']",lau·re·a·do,adjetivo,"['law', 'ɾi', 'ˈa', 'dʊ']",law.ɾi.ˈa.dʊ,2,penultima,ɾi,ˈa,dʊ
laurear,"['lau', 're', 'ar']",lau·re·ar,verbo,"['law', 'ɾi', 'ˈa']",law.ɾi.ˈa,1,ultima,law,ɾi,ˈa
laurel,"['lau', 'rel']",lau·rel,nome masculino,"['law', 'ɾˈɛw']",law.ɾˈɛw,1,ultima,,law,ɾˈɛw
laurentina,"['lau', 'ren', 'ti', 'na']",lau·ren·ti·na,nome feminino,"['law', 'ɾẽ', 'tʃˈĩ', 'nɐ']",law.ɾẽ.tʃˈĩ.nɐ,2,penultima,ɾẽ,tʃˈĩ,nɐ
laurentino,"['lau', 'ren', 'ti', 'no']",lau·ren·ti·no,nome masculino,"['law', 'ɾẽ', 'tʃˈĩ', 'nʊ']",law.ɾẽ.tʃˈĩ.nʊ,2,penultima,ɾẽ,tʃˈĩ,nʊ
laurentino,"['lau', 'ren', 'ti', 'no']",lau·ren·ti·no,adjetivo,"['law', 'ɾẽ', 'tʃˈĩ', 'nʊ']",law.ɾẽ.tʃˈĩ.nʊ,2,penultima,ɾẽ,tʃˈĩ,nʊ
lausperene,"['laus', 'pe', 're', 'ne']",laus·pe·re·ne,nome masculino,"['lawʃ', 'pe', 'ɾˈɛ̃', 'nɪ']",lawʃ.pe.ɾˈɛ̃.nɪ,2,penultima,pe,ɾˈɛ̃,nɪ
lautamente,"['lau', 'ta', 'men', 'te']",lau·ta·men·te,advérbio,"['law', 'tã', 'mˈẽ', 'tʃɪ']",law.tã.mˈẽ.tʃɪ,2,penultima,tã,mˈẽ,tʃɪ
lauto,"['lau', 'to']",lau·to,adjetivo,"['lˈaw', 'tʊ']",lˈaw.tʊ,2,penultima,,lˈaw,tʊ
lava,"['la', 'va']",la·va,nome feminino,"['lˈa', 'vɐ']",lˈa.vɐ,2,penultima,,lˈa,vɐ
lava-louça,"['la', 'va', 'lou', 'ça']",la·va-lou·ça,nome masculino,"['lˌa', 'vɐ', 'lˈo', 'sɐ']",lˌa.vɐ.lˈo.sɐ,2,penultima,vɐ,lˈo,sɐ
lava-louças,"['la', 'va', 'lou', 'ças']",la·va-lou·ças,nome masculino,"['lˌa', 'vɐ', 'lˈo', 'sɐʃ']",lˌa.vɐ.lˈo.sɐʃ,2,penultima,vɐ,lˈo,sɐʃ
lava-pé,"['la', 'va', 'pé']",la·va-pé,nome masculino,"['lˌa', 'vɐ', 'pˈɛ']",lˌa.vɐ.pˈɛ,1,ultima,lˌa,vɐ,pˈɛ
lava-pés,"['la', 'va', 'pés']",la·va-pés,nome masculino,"['lˌa', 'vɐ', 'pˈɛʃ']",lˌa.vɐ.pˈɛʃ,1,ultima,lˌa,vɐ,pˈɛʃ
lavabo,"['la', 'va', 'bo']",la·va·bo,nome masculino,"['la', 'vˈa', 'bʊ']",la.vˈa.bʊ,2,penultima,la,vˈa,bʊ
lavada,"['la', 'va', 'da']",la·va·da,nome feminino,"['la', 'vˈa', 'dɐ']",la.vˈa.dɐ,2,penultima,la,vˈa,dɐ
lavadeira,"['la', 'va', 'dei', 'ra']",la·va·dei·ra,nome feminino,"['la', 'va', 'dˈej', 'ɾɐ']",la.va.dˈej.ɾɐ,2,penultima,va,dˈej,ɾɐ
lavadeiro,"['la', 'va', 'dei', 'ro']",la·va·dei·ro,adjetivo,"['la', 'va', 'dˈej', 'ɾʊ']",la.va.dˈej.ɾʊ,2,penultima,va,dˈej,ɾʊ
lavado,"['la', 'va', 'do']",la·va·do,adjetivo,"['la', 'vˈa', 'dʊ']",la.vˈa.dʊ,2,penultima,la,vˈa,dʊ
lavado,"['la', 'va', 'do']",la·va·do,nome masculino,"['la', 'vˈa', 'dʊ']",la.vˈa.dʊ,2,penultima,la,vˈa,dʊ
lavador,"['la', 'va', 'dor']",la·va·dor,nome masculino,"['la', 'va', 'dˈo']",la.va.dˈo,1,ultima,la,va,dˈo
lavador,"['la', 'va', 'dor']",la·va·dor,adjetivo,"['la', 'va', 'dˈo']",la.va.dˈo,1,ultima,la,va,dˈo
lavadouro,"['la', 'va', 'dou', 'ro']",la·va·dou·ro,adjetivo,"['la', 'va', 'dˈo', 'ɾʊ']",la.va.dˈo.ɾʊ,2,penultima,va,dˈo,ɾʊ
lavadouro,"['la', 'va', 'dou', 'ro']",la·va·dou·ro,nome masculino,"['la', 'va', 'dˈo', 'ɾʊ']",la.va.dˈo.ɾʊ,2,penultima,va,dˈo,ɾʊ
lavagante,"['la', 'va', 'gan', 'te']",la·va·gan·te,nome masculino,"['la', 'va', 'gˈɐ̃', 'tʃɪ']",la.va.gˈɐ̃.tʃɪ,2,penultima,va,gˈɐ̃,tʃɪ
lavagem,"['la', 'va', 'gem']",la·va·gem,nome feminino,"['la', 'vˈa', 'ʒẽj']",la.vˈa.ʒẽj,2,penultima,la,vˈa,ʒẽj
lavajar,"['la', 'va', 'jar']",la·va·jar,verbo,"['la', 'va', 'ʒˈa']",la.va.ʒˈa,1,ultima,la,va,ʒˈa
lavajo,"['la', 'va', 'jo']",la·va·jo,nome masculino,"['la', 'vˈa', 'ʒʊ']",la.vˈa.ʒʊ,2,penultima,la,vˈa,ʒʊ
lavanda,"['la', 'van', 'da']",la·van·da,nome feminino,"['la', 'vˈɐ̃', 'dɐ']",la.vˈɐ̃.dɐ,2,penultima,la,vˈɐ̃,dɐ
lavandaria,"['la', 'van', 'da', 'ri', 'a']",la·van·da·ri·a,nome feminino,"['la', 'vɐ̃', 'da', 'ɾˈi', 'ɐ']",la.vɐ̃.da.ɾˈi.ɐ,2,penultima,da,ɾˈi,ɐ
lavandeira,"['la', 'van', 'dei', 'ra']",la·van·dei·ra,nome feminino,"['la', 'vɐ̃', 'dˈej', 'ɾɐ']",la.vɐ̃.dˈej.ɾɐ,2,penultima,vɐ̃,dˈej,ɾɐ
lavar,"['la', 'var']",la·var,verbo,"['la', 'vˈa']",la.vˈa,1,ultima,,la,vˈa
lavatório,"['la', 'va', 'tó', 'ri', 'o']",la·va·tó·ri·o,nome masculino,"['la', 'va', 'tˈɔ', 'ɾjʊ']",la.va.tˈɔ.ɾjʊ,3,antepenultima,va,tˈɔ,ɾjʊ
lavável,"['la', 'vá', 'vel']",la·vá·vel,adjetivo,"['la', 'vˈa', 'vew']",la.vˈa.vew,2,penultima,la,vˈa,vew
lávico,"['lá', 'vi', 'co']",lá·vi·co,adjetivo,"['lˈa', 'vi', 'kʊ']",lˈa.vi.kʊ,3,antepenultima,lˈa,vi,kʊ
lavor,"['la', 'vor']",la·vor,nome masculino,"['la', 'vˈo']",la.vˈo,1,ultima,,la,vˈo
lavorar,"['la', 'vo', 'rar']",la·vo·rar,verbo,"['la', 'vo', 'ɾˈa']",la.vo.ɾˈa,1,ultima,la,vo,ɾˈa
lavoura,"['la', 'vou', 'ra']",la·vou·ra,nome feminino,"['la', 'vˈo', 'ɾɐ']",la.vˈo.ɾɐ,2,penultima,la,vˈo,ɾɐ
lavourar,"['la', 'vou', 'rar']",la·vou·rar,verbo,"['la', 'vo', 'ɾˈa']",la.vo.ɾˈa,1,ultima,la,vo,ɾˈa
lavra,"['la', 'vra']",la·vra,nome feminino,"['lˈa', 'vɾɐ']",lˈa.vɾɐ,2,penultima,,lˈa,vɾɐ
lavrada,"['la', 'vra', 'da']",la·vra·da,nome feminino,"['la', 'vɾˈa', 'dɐ']",la.vɾˈa.dɐ,2,penultima,la,vɾˈa,dɐ
lavradeira,"['la', 'vra', 'dei', 'ra']",la·vra·dei·ra,nome feminino,"['la', 'vɾa', 'dˈej', 'ɾɐ']",la.vɾa.dˈej.ɾɐ,2,penultima,vɾa,dˈej,ɾɐ
lavradeiro,"['la', 'vra', 'dei', 'ro']",la·vra·dei·ro,adjetivo,"['la', 'vɾa', 'dˈej', 'ɾʊ']",la.vɾa.dˈej.ɾʊ,2,penultima,vɾa,dˈej,ɾʊ
lavradio,"['la', 'vra', 'di', 'o']",la·vra·di·o,adjetivo,"['la', 'vɾa', 'dʒˈi', 'ʊ']",la.vɾa.dʒˈi.ʊ,2,penultima,vɾa,dʒˈi,ʊ
lavradio,"['la', 'vra', 'di', 'o']",la·vra·di·o,nome masculino,"['la', 'vɾa', 'dʒˈi', 'ʊ']",la.vɾa.dʒˈi.ʊ,2,penultima,vɾa,dʒˈi,ʊ
lavrado,"['la', 'vra', 'do']",la·vra·do,adjetivo,"['la', 'vɾˈa', 'dʊ']",la.vɾˈa.dʊ,2,penultima,la,vɾˈa,dʊ
lavrado,"['la', 'vra', 'do']",la·vra·do,nome masculino,"['la', 'vɾˈa', 'dʊ']",la.vɾˈa.dʊ,2,penultima,la,vɾˈa,dʊ
lavrador,"['la', 'vra', 'dor']",la·vra·dor,nome masculino,"['la', 'vɾa', 'dˈo']",la.vɾa.dˈo,1,ultima,la,vɾa,dˈo
lavrador,"['la', 'vra', 'dor']",la·vra·dor,adjetivo,"['la', 'vɾa', 'dˈo']",la.vɾa.dˈo,1,ultima,la,vɾa,dˈo
lavradora,"['la', 'vra', 'do', 'ra']",la·vra·do·ra,nome feminino,"['la', 'vɾa', 'dˈo', 'ɾɐ']",la.vɾa.dˈo.ɾɐ,2,penultima,vɾa,dˈo,ɾɐ
lavrar,"['la', 'vrar']",la·vrar,verbo,"['la', 'vɾˈa']",la.vɾˈa,1,ultima,,la,vɾˈa
laxante,"['la', 'xan', 'te']",la·xan·te,adjetivo,"['la', 'ʃˈɐ̃', 'tʃɪ']",la.ʃˈɐ̃.tʃɪ,2,penultima,la,ʃˈɐ̃,tʃɪ
laxante,"['la', 'xan', 'te']",la·xan·te,nome masculino,"['la', 'ʃˈɐ̃', 'tʃɪ']",la.ʃˈɐ̃.tʃɪ,2,penultima,la,ʃˈɐ̃,tʃɪ
laxar,"['la', 'xar']",la·xar,verbo,"['la', 'ʃˈa']",la.ʃˈa,1,ultima,,la,ʃˈa
laxativo,"['la', 'xa', 'ti', 'vo']",la·xa·ti·vo,adjetivo,"['la', 'ʃa', 'tʃˈi', 'vʊ']",la.ʃa.tʃˈi.vʊ,2,penultima,ʃa,tʃˈi,vʊ
laxativo,"['la', 'xa', 'ti', 'vo']",la·xa·ti·vo,nome masculino,"['la', 'ʃa', 'tʃˈi', 'vʊ']",la.ʃa.tʃˈi.vʊ,2,penultima,ʃa,tʃˈi,vʊ
laxismo,"['la', 'xis', 'mo']",la·xis·mo,nome masculino,"['la', 'ʃˈiʒ', 'mʊ']",la.ʃˈiʒ.mʊ,2,penultima,la,ʃˈiʒ,mʊ
laxista,"['la', 'xis', 'ta']",la·xis·ta,adjetivo,"['la', 'ʃˈiʃ', 'tɐ']",la.ʃˈiʃ.tɐ,2,penultima,la,ʃˈiʃ,tɐ
laxista,"['la', 'xis', 'ta']",la·xis·ta,nome masculino,"['la', 'ʃˈiʃ', 'tɐ ou la', 'ʃˈiʃ', 'tɐ']",la.ʃˈiʃ.tɐ ou la.ʃˈiʃ.tɐ,2,penultima,tɐ ou la,ʃˈiʃ,tɐ
layout,"['lay', 'out']",lay·out,nome masculino,[''],,1,ultima,,,
lazarar,"['la', 'za', 'rar']",la·za·rar,verbo,"['la', 'za', 'ɾˈa']",la.za.ɾˈa,1,ultima,la,za,ɾˈa
lazarenta,"['la', 'za', 'ren', 'ta']",la·za·ren·ta,nome feminino,"['la', 'za', 'ɾˈẽ', 'tɐ']",la.za.ɾˈẽ.tɐ,2,penultima,za,ɾˈẽ,tɐ
lazarento,"['la', 'za', 'ren', 'to']",la·za·ren·to,adjetivo,"['la', 'za', 'ɾˈẽ', 'tʊ']",la.za.ɾˈẽ.tʊ,2,penultima,za,ɾˈẽ,tʊ
lazareto,"['la', 'za', 're', 'to']",la·za·re·to,nome masculino,"['la', 'za', 'ɾˈe', 'tʊ']",la.za.ɾˈe.tʊ,2,penultima,za,ɾˈe,tʊ
lazarista,"['la', 'za', 'ris', 'ta']",la·za·ris·ta,nome masculino,"['la', 'za', 'ɾˈiʃ', 'tɐ ou la', 'za', 'ɾˈiʃ', 'tɐ']",la.za.ɾˈiʃ.tɐ ou la.za.ɾˈiʃ.tɐ,2,penultima,za,ɾˈiʃ,tɐ
lázaro,"['lá', 'za', 'ro']",lá·za·ro,nome masculino,"['lˈa', 'za', 'ɾʊ']",lˈa.za.ɾʊ,3,antepenultima,lˈa,za,ɾʊ
lazeirento,"['la', 'zei', 'ren', 'to']",la·zei·ren·to,adjetivo,"['la', 'zej', 'ɾˈẽ', 'tʊ']",la.zej.ɾˈẽ.tʊ,2,penultima,zej,ɾˈẽ,tʊ
lazer,"['la', 'zer']",la·zer,nome masculino,"['la', 'zˈe']",la.zˈe,1,ultima,,la,zˈe
lazerar,"['la', 'ze', 'rar']",la·ze·rar,verbo,"['la', 'ze', 'ɾˈa']",la.ze.ɾˈa,1,ultima,la,ze,ɾˈa
lãzinha,"['lã', 'zi', 'nha']",lã·zi·nha,nome feminino,"['lɐ̃', 'zˈĩ', 'ɲɐ']",lɐ̃.zˈĩ.ɲɐ,2,penultima,lɐ̃,zˈĩ,ɲɐ
lê,['lê'],lê,nome masculino,['lˈe'],lˈe,1,ultima,,,lˈe
lé,['lé'],lé,nome masculino,['lˈɛ'],lˈɛ,1,ultima,,,lˈɛ
lead,"['le', 'ad']",le·ad,nome masculino,[''],,2,penultima,,,
leal,"['le', 'al']",le·al,adjetivo,"['li', 'ˈaw']",li.ˈaw,1,ultima,,li,ˈaw
leal,"['le', 'al']",le·al,nome masculino,"['li', 'ˈaw']",li.ˈaw,1,ultima,,li,ˈaw
lealdade,"['le', 'al', 'da', 'de']",le·al·da·de,nome feminino,"['le', 'aw', 'dˈa', 'dʒɪ']",le.aw.dˈa.dʒɪ,2,penultima,aw,dˈa,dʒɪ
lealismo,"['le', 'a', 'lis', 'mo']",le·a·lis·mo,nome masculino,"['le', 'a', 'lˈiʒ', 'mʊ']",le.a.lˈiʒ.mʊ,2,penultima,a,lˈiʒ,mʊ
lealmente,"['le', 'al', 'men', 'te']",le·al·men·te,advérbio,"['le', 'aw', 'mˈẽ', 'tʃɪ']",le.aw.mˈẽ.tʃɪ,2,penultima,aw,mˈẽ,tʃɪ
leão,"['le', 'ão']",le·ão,nome masculino,"['le', 'ˈɐ̃w']",le.ˈɐ̃w,1,ultima,,le,ˈɐ̃w
leão-marinho,"['le', 'ão', 'ma', 'ri', 'nho']",le·ão-ma·ri·nho,nome masculino,"['le', 'ˌɐ̃w', 'ma', 'ɾˈĩ', 'ɲʊ']",le.ˌɐ̃w.ma.ɾˈĩ.ɲʊ,1,ultima,ma,ɾˈĩ,ɲʊ
leasing,"['lea', 'sing']",lea·sing,nome feminino,['ou'],ou,2,penultima,,,ou
lebre,"['le', 'bre']",le·bre,nome masculino,"['lˈɛ', 'bɾɪ']",lˈɛ.bɾɪ,2,penultima,,lˈɛ,bɾɪ
lebre,"['le', 'bre']",le·bre,nome feminino,"['lˈɛ', 'bɾɪ']",lˈɛ.bɾɪ,2,penultima,,lˈɛ,bɾɪ
lebreiro,"['le', 'brei', 'ro']",le·brei·ro,nome masculino,"['le', 'bɾˈej', 'ɾʊ']",le.bɾˈej.ɾʊ,2,penultima,le,bɾˈej,ɾʊ
lebreiro,"['le', 'brei', 'ro']",le·brei·ro,adjetivo,"['le', 'bɾˈej', 'ɾʊ']",le.bɾˈej.ɾʊ,2,penultima,le,bɾˈej,ɾʊ
leccionação,"['lec', 'ci', 'o', 'na', 'ção']",lec·ci·o·na·ção,nome feminino,"['le', 'ki', 'sjõ', 'na', 'sˈɐ̃w']",le.ki.sjõ.na.sˈɐ̃w,1,ultima,sjõ,na,sˈɐ̃w
leccionando,"['lec', 'ci', 'o', 'nan', 'do']",lec·ci·o·nan·do,nome masculino,"['le', 'ki', 'sjõ', 'nˈɐ̃', 'dʊ']",le.ki.sjõ.nˈɐ̃.dʊ,2,penultima,sjõ,nˈɐ̃,dʊ
leccionar,"['lec', 'ci', 'o', 'nar']",lec·ci·o·nar,verbo,"['lek', 'sjõ', 'nˈa']",lek.sjõ.nˈa,1,ultima,lek,sjõ,nˈa
lecitina,"['le', 'ci', 'ti', 'na']",le·ci·ti·na,nome feminino,"['le', 'si', 'tʃˈĩ', 'nɐ']",le.si.tʃˈĩ.nɐ,2,penultima,si,tʃˈĩ,nɐ
leco,"['le', 'co']",le·co,nome masculino,"['lˈɛ', 'kʊ']",lˈɛ.kʊ,2,penultima,,lˈɛ,kʊ
lectivo,"['lec', 'ti', 'vo']",lec·ti·vo,adjetivo,"['le', 'ki', 'tʃˈi', 'vʊ']",le.ki.tʃˈi.vʊ,2,penultima,ki,tʃˈi,vʊ
led,['led'],led,nome masculino,[''],,1,ultima,,,
ledamente,"['le', 'da', 'men', 'te']",le·da·men·te,advérbio,"['lɛ', 'dã', 'mˈẽ', 'tʃɪ']",lɛ.dã.mˈẽ.tʃɪ,2,penultima,dã,mˈẽ,tʃɪ
ledo,"['le', 'do']",le·do,adjetivo,"['lˈɛ', 'dʊ']",lˈɛ.dʊ,2,penultima,,lˈɛ,dʊ
ledor,"['le', 'dor']",le·dor,adjetivo,"['le', 'dˈo']",le.dˈo,1,ultima,,le,dˈo
ledor,"['le', 'dor']",le·dor,nome masculino,"['le', 'dˈo']",le.dˈo,1,ultima,,le,dˈo
legação,"['le', 'ga', 'ção']",le·ga·ção,nome feminino,"['le', 'ga', 'sˈɐ̃w']",le.ga.sˈɐ̃w,1,ultima,le,ga,sˈɐ̃w
legacia,"['le', 'ga', 'ci', 'a']",le·ga·ci·a,nome feminino,"['le', 'ga', 'sˈi', 'ɐ']",le.ga.sˈi.ɐ,2,penultima,ga,sˈi,ɐ
legada,"['le', 'ga', 'da']",le·ga·da,nome feminino,"['le', 'gˈa', 'dɐ']",le.gˈa.dɐ,2,penultima,le,gˈa,dɐ
legado,"['le', 'ga', 'do']",le·ga·do,nome masculino,"['le', 'gˈa', 'dʊ']",le.gˈa.dʊ,2,penultima,le,gˈa,dʊ
legal,"['le', 'gal']",le·gal,adjetivo,"['le', 'gˈaw']",le.gˈaw,1,ultima,,le,gˈaw
legalidade,"['le', 'ga', 'li', 'da', 'de']",le·ga·li·da·de,nome feminino,"['le', 'ga', 'li', 'dˈa', 'dʒɪ']",le.ga.li.dˈa.dʒɪ,2,penultima,li,dˈa,dʒɪ
legalismo,"['le', 'ga', 'lis', 'mo']",le·ga·lis·mo,nome masculino,"['le', 'ga', 'lˈiʒ', 'mʊ']",le.ga.lˈiʒ.mʊ,2,penultima,ga,lˈiʒ,mʊ
legalista,"['le', 'ga', 'lis', 'ta']",le·ga·lis·ta,nome masculino,"['le', 'ga', 'lˈiʃ', 'tɐ']",le.ga.lˈiʃ.tɐ,2,penultima,ga,lˈiʃ,tɐ
legalista,"['le', 'ga', 'lis', 'ta']",le·ga·lis·ta,adjetivo,"['le', 'ga', 'lˈiʃ', 'tɐ']",le.ga.lˈiʃ.tɐ,2,penultima,ga,lˈiʃ,tɐ
legalista,"['le', 'ga', 'lis', 'ta']",le·ga·lis·ta,nome feminino,"['le', 'ga', 'lˈiʃ', 'tɐ']",le.ga.lˈiʃ.tɐ,2,penultima,ga,lˈiʃ,tɐ
legalização,"['le', 'ga', 'li', 'za', 'ção']",le·ga·li·za·ção,nome feminino,"['le', 'ga', 'li', 'za', 'sˈɐ̃w']",le.ga.li.za.sˈɐ̃w,1,ultima,li,za,sˈɐ̃w
legalizado,"['le', 'ga', 'li', 'za', 'do']",le·ga·li·za·do,adjetivo,"['le', 'ga', 'li', 'zˈa', 'dʊ']",le.ga.li.zˈa.dʊ,2,penultima,li,zˈa,dʊ
legalizar,"['le', 'ga', 'li', 'zar']",le·ga·li·zar,verbo,"['le', 'ga', 'li', 'zˈa']",le.ga.li.zˈa,1,ultima,ga,li,zˈa
legalmente,"['le', 'gal', 'men', 'te']",le·gal·men·te,advérbio,"['le', 'gaw', 'mˈẽ', 'tʃɪ']",le.gaw.mˈẽ.tʃɪ,2,penultima,gaw,mˈẽ,tʃɪ
legar,"['le', 'gar']",le·gar,verbo,"['le', 'gˈa']",le.gˈa,1,ultima,,le,gˈa
legatário,"['le', 'ga', 'tá', 'ri', 'o']",le·ga·tá·ri·o,nome masculino,"['le', 'ga', 'tˈa', 'ɾjʊ']",le.ga.tˈa.ɾjʊ,3,antepenultima,ga,tˈa,ɾjʊ
legato,"['le', 'ga', 'to']",le·ga·to,adjetivo,"['le', 'gˈa', 'tʊ']",le.gˈa.tʊ,2,penultima,le,gˈa,tʊ
legato,"['le', 'ga', 'to']",le·ga·to,nome masculino,"['le', 'gˈa', 'tʊ']",le.gˈa.tʊ,2,penultima,le,gˈa,tʊ
legenda,"['le', 'gen', 'da']",le·gen·da,nome feminino,"['le', 'ʒˈẽ', 'dɐ']",le.ʒˈẽ.dɐ,2,penultima,le,ʒˈẽ,dɐ
legendado,"['le', 'gen', 'da', 'do']",le·gen·da·do,adjetivo,"['le', 'ʒẽ', 'dˈa', 'dʊ']",le.ʒẽ.dˈa.dʊ,2,penultima,ʒẽ,dˈa,dʊ
legendagem,"['le', 'gen', 'da', 'gem']",le·gen·da·gem,nome feminino,"['le', 'ʒẽ', 'dˈa', 'ʒẽj']",le.ʒẽ.dˈa.ʒẽj,2,penultima,ʒẽ,dˈa,ʒẽj
legendar,"['le', 'gen', 'dar']",le·gen·dar,verbo,"['le', 'ʒẽ', 'dˈa']",le.ʒẽ.dˈa,1,ultima,le,ʒẽ,dˈa
legendário,"['le', 'gen', 'dá', 'ri', 'o']",le·gen·dá·ri·o,nome masculino,"['le', 'ʒẽ', 'dˈa', 'ɾjʊ']",le.ʒẽ.dˈa.ɾjʊ,3,antepenultima,ʒẽ,dˈa,ɾjʊ
legendário,"['le', 'gen', 'dá', 'ri', 'o']",le·gen·dá·ri·o,adjetivo,"['le', 'ʒẽ', 'dˈa', 'ɾjʊ']",le.ʒẽ.dˈa.ɾjʊ,3,antepenultima,ʒẽ,dˈa,ɾjʊ
legião,"['le', 'gi', 'ão']",le·gi·ão,nome feminino,"['le', 'ʒi', 'ˈɐ̃w']",le.ʒi.ˈɐ̃w,1,ultima,le,ʒi,ˈɐ̃w
legibilidade,"['le', 'gi', 'bi', 'li', 'da', 'de']",le·gi·bi·li·da·de,nome feminino,"['le', 'ʒi', 'bi', 'li', 'dˈa', 'dʒɪ']",le.ʒi.bi.li.dˈa.dʒɪ,2,penultima,li,dˈa,dʒɪ
legiferação,"['le', 'gi', 'fe', 'ra', 'ção']",le·gi·fe·ra·ção,nome feminino,"['le', 'ʒi', 'fe', 'ɾa', 'sˈɐ̃w']",le.ʒi.fe.ɾa.sˈɐ̃w,1,ultima,fe,ɾa,sˈɐ̃w
