palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
maravilhado,"['ma', 'ra', 'vi', 'lha', 'do']",ma·ra·vi·lha·do,adjetivo,"['ma', 'ɾa', 'vi', 'ʎˈa', 'dʊ']",ma.ɾa.vi.ʎˈa.dʊ,2,penultima,vi,ʎˈa,dʊ
maravilhamento,"['ma', 'ra', 'vi', 'lha', 'men', 'to']",ma·ra·vi·lha·men·to,nome masculino,"['ma', 'ɾa', 'vi', 'ʎã', 'mˈẽ', 'tʊ']",ma.ɾa.vi.ʎã.mˈẽ.tʊ,2,penultima,ʎã,mˈẽ,tʊ
maravilhar,"['ma', 'ra', 'vi', 'lhar']",ma·ra·vi·lhar,verbo,"['ma', 'ɾa', 'vi', 'ʎˈa']",ma.ɾa.vi.ʎˈa,1,ultima,ɾa,vi,ʎˈa
maravilhosamente,"['ma', 'ra', 'vi', 'lho', 'sa', 'men', 'te']",ma·ra·vi·lho·sa·men·te,advérbio,"['ma', 'ɾa', 'vi', 'ʎo', 'zã', 'mˈẽ', 'tʃɪ']",ma.ɾa.vi.ʎo.zã.mˈẽ.tʃɪ,2,penultima,zã,mˈẽ,tʃɪ
maravilhoso,"['ma', 'ra', 'vi', 'lho', 'so']",ma·ra·vi·lho·so,adjetivo,"['ma', 'ɾa', 'vi', 'ʎˈo', 'zʊ']",ma.ɾa.vi.ʎˈo.zʊ,2,penultima,vi,ʎˈo,zʊ
maravilhoso,"['ma', 'ra', 'vi', 'lho', 'so']",ma·ra·vi·lho·so,nome masculino,"['ma', 'ɾa', 'vi', 'ʎˈo', 'zʊ']",ma.ɾa.vi.ʎˈo.zʊ,2,penultima,vi,ʎˈo,zʊ
marca,"['mar', 'ca']",mar·ca,nome feminino,"['mˈah', 'kɐ']",mˈah.kɐ,2,penultima,,mˈah,kɐ
marca-passo,"['mar', 'ca', 'pas', 'so']",mar·ca-pas·so,nome masculino,"['mˌah', 'kɐ', 'pˈa', 'sʊ']",mˌah.kɐ.pˈa.sʊ,2,penultima,kɐ,pˈa,sʊ
marcação,"['mar', 'ca', 'ção']",mar·ca·ção,nome feminino,"['mah', 'ka', 'sˈɐ̃w']",mah.ka.sˈɐ̃w,1,ultima,mah,ka,sˈɐ̃w
marcadamente,"['mar', 'ca', 'da', 'men', 'te']",mar·ca·da·men·te,advérbio,"['mah', 'ka', 'dã', 'mˈẽ', 'tʃɪ']",mah.ka.dã.mˈẽ.tʃɪ,2,penultima,dã,mˈẽ,tʃɪ
marcado,"['mar', 'ca', 'do']",mar·ca·do,adjetivo,"['mah', 'kˈa', 'dʊ']",mah.kˈa.dʊ,2,penultima,mah,kˈa,dʊ
marcador,"['mar', 'ca', 'dor']",mar·ca·dor,nome masculino,"['mah', 'ka', 'dˈo']",mah.ka.dˈo,1,ultima,mah,ka,dˈo
marcador,"['mar', 'ca', 'dor']",mar·ca·dor,adjetivo,"['mah', 'ka', 'dˈo']",mah.ka.dˈo,1,ultima,mah,ka,dˈo
marçagão,"['mar', 'ça', 'gão']",mar·ça·gão,nome masculino,"['mah', 'sa', 'gˈɐ̃w']",mah.sa.gˈɐ̃w,1,ultima,mah,sa,gˈɐ̃w
marçano,"['mar', 'ça', 'no']",mar·ça·no,nome masculino,"['mah', 'sˈɐ̃', 'nʊ']",mah.sˈɐ̃.nʊ,2,penultima,mah,sˈɐ̃,nʊ
marcante,"['mar', 'can', 'te']",mar·can·te,adjetivo,"['mah', 'kˈɐ̃', 'tʃɪ']",mah.kˈɐ̃.tʃɪ,2,penultima,mah,kˈɐ̃,tʃɪ
marcar,"['mar', 'car']",mar·car,verbo,"['mah', 'kˈa']",mah.kˈa,1,ultima,,mah,kˈa
marcela,"['mar', 'ce', 'la']",mar·ce·la,nome feminino,"['mah', 'sˈɛ', 'lɐ']",mah.sˈɛ.lɐ,2,penultima,mah,sˈɛ,lɐ
marcelino,"['mar', 'ce', 'li', 'no']",mar·ce·li·no,adjetivo,"['mah', 'se', 'lˈĩ', 'nʊ']",mah.se.lˈĩ.nʊ,2,penultima,se,lˈĩ,nʊ
marcelismo,"['mar', 'ce', 'lis', 'mo']",mar·ce·lis·mo,nome masculino,"['mah', 'se', 'lˈiʒ', 'mʊ']",mah.se.lˈiʒ.mʊ,2,penultima,se,lˈiʒ,mʊ
marcenaria,"['mar', 'ce', 'na', 'ri', 'a']",mar·ce·na·ri·a,nome feminino,"['mah', 'sẽ', 'na', 'ɾˈi', 'ɐ']",mah.sẽ.na.ɾˈi.ɐ,2,penultima,na,ɾˈi,ɐ
marceneirar,"['mar', 'ce', 'nei', 'rar']",mar·ce·nei·rar,verbo,"['mah', 'sẽ', 'nej', 'ɾˈa']",mah.sẽ.nej.ɾˈa,1,ultima,sẽ,nej,ɾˈa
marceneiro,"['mar', 'ce', 'nei', 'ro']",mar·ce·nei·ro,nome masculino,"['mah', 'sẽ', 'nˈej', 'ɾʊ']",mah.sẽ.nˈej.ɾʊ,2,penultima,sẽ,nˈej,ɾʊ
marcha,"['mar', 'cha']",mar·cha,nome feminino,"['mˈah', 'ʃɐ']",mˈah.ʃɐ,2,penultima,,mˈah,ʃɐ
