palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
júnior,"['jú', 'ni', 'or']",jú·ni·or,adjetivo,"['ʒˈũ', 'njo']",ʒˈũ.njo,3,antepenultima,,ʒˈũ,njo
júnior,"['jú', 'ni', 'or']",jú·ni·or,nome feminino,"['ʒˈũ', 'njo']",ʒˈũ.njo,3,antepenultima,,ʒˈũ,njo
junkie,"['jun', 'kie']",jun·kie,nome feminino,[''],,2,penultima,,,
junqueira,"['jun', 'quei', 'ra']",jun·quei·ra,nome feminino,"['ʒũ', 'kˈej', 'ɾɐ']",ʒũ.kˈej.ɾɐ,2,penultima,ʒũ,kˈej,ɾɐ
junquilho,"['jun', 'qui', 'lho']",jun·qui·lho,nome masculino,"['ʒũ', 'kˈi', 'ʎʊ']",ʒũ.kˈi.ʎʊ,2,penultima,ʒũ,kˈi,ʎʊ
junta,"['jun', 'ta']",jun·ta,nome feminino,"['ʒˈũ', 'tɐ']",ʒˈũ.tɐ,2,penultima,,ʒˈũ,tɐ
juntamente,"['jun', 'ta', 'men', 'te']",jun·ta·men·te,advérbio,"['ʒũ', 'tã', 'mˈẽ', 'tʃɪ']",ʒũ.tã.mˈẽ.tʃɪ,2,penultima,tã,mˈẽ,tʃɪ
juntar,"['jun', 'tar']",jun·tar,verbo,"['ʒũ', 'tˈa']",ʒũ.tˈa,1,ultima,,ʒũ,tˈa
junto,"['jun', 'to']",jun·to,advérbio,"['ʒˈũ', 'tʊ']",ʒˈũ.tʊ,2,penultima,,ʒˈũ,tʊ
junto,"['jun', 'to']",jun·to,adjetivo,"['ʒˈũ', 'tʊ']",ʒˈũ.tʊ,2,penultima,,ʒˈũ,tʊ
junto,"['jun', 'to']",jun·to,nome masculino,"['ʒˈũ', 'tʊ']",ʒˈũ.tʊ,2,penultima,,ʒˈũ,tʊ
jura,"['ju', 'ra']",ju·ra,nome feminino,"['ʒˈu', 'ɾɐ']",ʒˈu.ɾɐ,2,penultima,,ʒˈu,ɾɐ
jurada,"['ju', 'ra', 'da']",ju·ra·da,nome feminino,"['ʒu', 'ɾˈa', 'dɐ']",ʒu.ɾˈa.dɐ,2,penultima,ʒu,ɾˈa,dɐ
jurado,"['ju', 'ra', 'do']",ju·ra·do,adjetivo,"['ʒu', 'ɾˈa', 'dʊ']",ʒu.ɾˈa.dʊ,2,penultima,ʒu,ɾˈa,dʊ
jurado,"['ju', 'ra', 'do']",ju·ra·do,nome masculino,"['ʒu', 'ɾˈa', 'dʊ']",ʒu.ɾˈa.dʊ,2,penultima,ʒu,ɾˈa,dʊ
juramentar,"['ju', 'ra', 'men', 'tar']",ju·ra·men·tar,verbo,"['ʒu', 'ɾã', 'mẽ', 'tˈa']",ʒu.ɾã.mẽ.tˈa,1,ultima,ɾã,mẽ,tˈa
juramento,"['ju', 'ra', 'men', 'to']",ju·ra·men·to,nome masculino,"['ʒu', 'ɾã', 'mˈẽ', 'tʊ']",ʒu.ɾã.mˈẽ.tʊ,2,penultima,ɾã,mˈẽ,tʊ
jurar,"['ju', 'rar']",ju·rar,verbo,"['ʒu', 'ɾˈa']",ʒu.ɾˈa,1,ultima,,ʒu,ɾˈa
jurássico,"['ju', 'rás', 'si', 'co']",ju·rás·si·co,adjetivo,"['ʒu', 'ɾˈa', 'si', 'kʊ']",ʒu.ɾˈa.si.kʊ,3,antepenultima,ɾˈa,si,kʊ
jurema,"['ju', 're', 'ma']",ju·re·ma,nome feminino,"['ʒu', 'ɾˈẽ', 'mɐ']",ʒu.ɾˈẽ.mɐ,2,penultima,ʒu,ɾˈẽ,mɐ
júri,"['jú', 'ri']",jú·ri,nome masculino,"['ʒˈu', 'ɾɪ']",ʒˈu.ɾɪ,2,penultima,,ʒˈu,ɾɪ
juridicamente,"['ju', 'ri', 'di', 'ca', 'men', 'te']",ju·ri·di·ca·men·te,advérbio,"['ʒu', 'ɾi', 'dʒi', 'kã', 'mˈẽ', 'tʃɪ']",ʒu.ɾi.dʒi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
juridicidade,"['ju', 'ri', 'di', 'ci', 'da', 'de']",ju·ri·di·ci·da·de,nome feminino,"['ʒu', 'ɾi', 'dʒi', 'si', 'dˈa', 'dʒɪ']",ʒu.ɾi.dʒi.si.dˈa.dʒɪ,2,penultima,si,dˈa,dʒɪ
jurídico,"['ju', 'rí', 'di', 'co']",ju·rí·di·co,adjetivo,"['ʒu', 'ɾˈi', 'dʒi', 'kʊ']",ʒu.ɾˈi.dʒi.kʊ,3,antepenultima,ɾˈi,dʒi,kʊ
jurídico-constitucional,"['ju', 'rí', 'di', 'co', 'cons', 'ti', 'tu', 'ci', 'o', 'nal']",ju·rí·di·co-cons·ti·tu·ci·o·nal,adjetivo,"['ʒu', 'ɾˌi', 'dʒi', 'ko', 'kõʃ', 'tʃi', 'tu', 'sjõ', 'nˈaw']",ʒu.ɾˌi.dʒi.ko.kõʃ.tʃi.tu.sjõ.nˈaw,1,ultima,tu,sjõ,nˈaw
jurisconsulto,"['ju', 'ris', 'con', 'sul', 'to']",ju·ris·con·sul·to,nome masculino,"['ʒu', 'ɾiʃ', 'kõ', 'sˈuw', 'tʊ']",ʒu.ɾiʃ.kõ.sˈuw.tʊ,2,penultima,kõ,sˈuw,tʊ
jurisdição,"['ju', 'ris', 'di', 'ção']",ju·ris·di·ção,nome feminino,"['ʒu', 'ɾiʒ', 'dʒi', 'sˈɐ̃w']",ʒu.ɾiʒ.dʒi.sˈɐ̃w,1,ultima,ɾiʒ,dʒi,sˈɐ̃w
jurisdicional,"['ju', 'ris', 'di', 'ci', 'o', 'nal']",ju·ris·di·ci·o·nal,adjetivo,"['ʒu', 'ɾiʒ', 'dʒi', 'sjõ', 'nˈaw']",ʒu.ɾiʒ.dʒi.sjõ.nˈaw,1,ultima,dʒi,sjõ,nˈaw
jurisprudência,"['ju', 'ris', 'pru', 'dên', 'ci', 'a']",ju·ris·pru·dên·ci·a,nome feminino,"['ʒu', 'ɾiʃ', 'pɾu', 'dˈẽ', 'sjɐ']",ʒu.ɾiʃ.pɾu.dˈẽ.sjɐ,3,antepenultima,pɾu,dˈẽ,sjɐ
