palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
quantificado,"['quan', 'ti', 'fi', 'ca', 'do']",quan·ti·fi·ca·do,adjetivo,"['kwɐ̃', 'tʃi', 'fi', 'kˈa', 'dʊ']",kwɐ̃.tʃi.fi.kˈa.dʊ,2,penultima,fi,kˈa,dʊ
quantificar,"['quan', 'ti', 'fi', 'car']",quan·ti·fi·car,verbo,"['kwɐ̃', 'tʃi', 'fi', 'kˈa']",kwɐ̃.tʃi.fi.kˈa,1,ultima,tʃi,fi,kˈa
quantificável,"['quan', 'ti', 'fi', 'cá', 'vel']",quan·ti·fi·cá·vel,adjetivo,"['kwɐ̃', 'tʃi', 'fi', 'kˈa', 'vew']",kwɐ̃.tʃi.fi.kˈa.vew,2,penultima,fi,kˈa,vew
quantitativamente,"['quan', 'ti', 'ta', 'ti', 'va', 'men', 'te']",quan·ti·ta·ti·va·men·te,advérbio,"['kwɐ̃', 'tʃi', 'ta', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",kwɐ̃.tʃi.ta.tʃi.vã.mˈẽ.tʃɪ,2,penultima,vã,mˈẽ,tʃɪ
quantitativo,"['quan', 'ti', 'ta', 'ti', 'vo']",quan·ti·ta·ti·vo,adjetivo,"['kwɐ̃', 'tʃi', 'ta', 'tʃˈi', 'vʊ']",kwɐ̃.tʃi.ta.tʃˈi.vʊ,2,penultima,ta,tʃˈi,vʊ
quantitativo,"['quan', 'ti', 'ta', 'ti', 'vo']",quan·ti·ta·ti·vo,nome masculino,"['kwɐ̃', 'tʃi', 'ta', 'tʃˈi', 'vʊ']",kwɐ̃.tʃi.ta.tʃˈi.vʊ,2,penultima,ta,tʃˈi,vʊ
quanto,"['quan', 'to']",quan·to,nome masculino,"['kwˈɐ̃', 'tʊ']",kwˈɐ̃.tʊ,2,penultima,,kwˈɐ̃,tʊ
quanto,"['quan', 'to']",quan·to,advérbio,"['kwˈɐ̃', 'tʊ']",kwˈɐ̃.tʊ,2,penultima,,kwˈɐ̃,tʊ
quanto,"['quan', 'to']",quan·to,artigo,"['kwˈɐ̃', 'tʊ']",kwˈɐ̃.tʊ,2,penultima,,kwˈɐ̃,tʊ
quanto,"['quan', 'to']",quan·to,pronome,"['kwˈɐ̃', 'tʊ']",kwˈɐ̃.tʊ,2,penultima,,kwˈɐ̃,tʊ
