palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
subscrição,"['subs', 'cri', 'ção']",subs·cri·ção,nome feminino,"['subʃ', 'kɾi', 'sˈɐ̃w']",subʃ.kɾi.sˈɐ̃w,1,ultima,subʃ,kɾi,sˈɐ̃w
subscritar,"['subs', 'cri', 'tar']",subs·cri·tar,verbo,"['subʃ', 'kɾi', 'tˈa']",subʃ.kɾi.tˈa,1,ultima,subʃ,kɾi,tˈa
subscrito,"['subs', 'cri', 'to']",subs·cri·to,adjetivo,"['subʃ', 'kɾˈi', 'tʊ']",subʃ.kɾˈi.tʊ,2,penultima,subʃ,kɾˈi,tʊ
subscrito,"['subs', 'cri', 'to']",subs·cri·to,nome masculino,"['subʃ', 'kɾˈi', 'tʊ']",subʃ.kɾˈi.tʊ,2,penultima,subʃ,kɾˈi,tʊ
subscritor,"['subs', 'cri', 'tor']",subs·cri·tor,adjetivo,"['subʃ', 'kɾi', 'tˈo']",subʃ.kɾi.tˈo,1,ultima,subʃ,kɾi,tˈo
subscritor,"['subs', 'cri', 'tor']",subs·cri·tor,nome masculino,"['subʃ', 'kɾi', 'tˈo']",subʃ.kɾi.tˈo,1,ultima,subʃ,kɾi,tˈo
subscritora,"['subs', 'cri', 'to', 'ra']",subs·cri·to·ra,nome feminino,"['subʃ', 'kɾi', 'tˈo', 'ɾɐ']",subʃ.kɾi.tˈo.ɾɐ,2,penultima,kɾi,tˈo,ɾɐ
subseção,"['sub', 'se', 'ção']",sub·se·ção,nome feminino,"['sub', 'se', 'sˈɐ̃w']",sub.se.sˈɐ̃w,1,ultima,sub,se,sˈɐ̃w
subsecção,"['sub', 'sec', 'ção']",sub·sec·ção,nome feminino,"['su', 'bi', 'se', 'kə', 'sˈɐ̃w']",su.bi.se.kə.sˈɐ̃w,1,ultima,se,kə,sˈɐ̃w
subsecretariado,"['sub', 'se', 'cre', 'ta', 'ri', 'a', 'do']",sub·se·cre·ta·ri·a·do,nome masculino,"['sub', 'se', 'kɾe', 'ta', 'ɾi', 'ˈa', 'dʊ']",sub.se.kɾe.ta.ɾi.ˈa.dʊ,2,penultima,ɾi,ˈa,dʊ
