palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
biangular,"['bi', 'an', 'gu', 'lar']",bi·an·gu·lar,adjetivo,"['bi', 'ɐ̃', 'gu', 'lˈaɾ']",bi.ɐ̃.gu.lˈaɾ,1,ultima,ɐ̃,gu,lˈaɾ
bianual,"['bi', 'a', 'nu', 'al']",bi·a·nu·al,adjetivo,"['bi', 'ã', 'nu', 'ˈaw']",bi.ã.nu.ˈaw,1,ultima,ã,nu,ˈaw
bianualmente,"['bi', 'a', 'nu', 'al', 'men', 'te']",bi·a·nu·al·men·te,advérbio,"['bi', 'ã', 'nu', 'aw', 'mˈẽ', 'tʃɪ ou bi', 'ã', 'nu', 'aw', 'mˈẽ', 'tʃɪ']",bi.ã.nu.aw.mˈẽ.tʃɪ ou bi.ã.nu.aw.mˈẽ.tʃɪ,2,penultima,aw,mˈẽ,tʃɪ
biarticulado,"['bi', 'ar', 'ti', 'cu', 'la', 'do']",bi·ar·ti·cu·la·do,adjetivo,"['bi', 'ah', 'tʃi', 'ku', 'lˈa', 'dʊ']",bi.ah.tʃi.ku.lˈa.dʊ,2,penultima,ku,lˈa,dʊ
biatômico,"['bi', 'a', 'tô', 'mi', 'co']",bi·a·tô·mi·co,adjetivo,"['bi', 'a', 'tˈõ', 'mi', 'kʊ']",bi.a.tˈõ.mi.kʊ,3,antepenultima,tˈõ,mi,kʊ
biatómico,"['bi', 'a', 'tó', 'mi', 'co']",bi·a·tó·mi·co,adjetivo,"['bi', 'a', 'tˈɔ̃', 'mi', 'kʊ']",bi.a.tˈɔ̃.mi.kʊ,3,antepenultima,tˈɔ̃,mi,kʊ
biauricular,"['bi', 'au', 'ri', 'cu', 'lar']",bi·au·ri·cu·lar,adjetivo,"['bi', 'aw', 'ɾi', 'ku', 'lˈaɾ']",bi.aw.ɾi.ku.lˈaɾ,1,ultima,ɾi,ku,lˈaɾ
biaxial,"['bi', 'a', 'xi', 'al']",bi·a·xi·al,adjetivo,"['bi', 'ak', 'si', 'ˈaw']",bi.ak.si.ˈaw,1,ultima,ak,si,ˈaw
biaxilar,"['bi', 'a', 'xi', 'lar']",bi·a·xi·lar,adjetivo,"['bi', 'ak', 'si', 'lˈaɾ']",bi.ak.si.lˈaɾ,1,ultima,ak,si,lˈaɾ
bibásico,"['bi', 'bá', 'si', 'co']",bi·bá·si·co,adjetivo,"['bi', 'bˈa', 'zi', 'kʊ']",bi.bˈa.zi.kʊ,3,antepenultima,bˈa,zi,kʊ
bibe,"['bi', 'be']",bi·be,nome masculino,"['bˈi', 'bɪ']",bˈi.bɪ,2,penultima,,bˈi,bɪ
bibelô,"['bi', 'be', 'lô']",bi·be·lô,nome masculino,"['bi', 'be', 'lˈo']",bi.be.lˈo,1,ultima,bi,be,lˈo
bibelot,"['bi', 'be', 'lot']",bi·be·lot,nome masculino,[''],,1,ultima,,,
biberão,"['bi', 'be', 'rão']",bi·be·rão,nome masculino,"['bi', 'be', 'ɾˈɐ̃w']",bi.be.ɾˈɐ̃w,1,ultima,bi,be,ɾˈɐ̃w
bíblia,"['bí', 'bli', 'a']",bí·bli·a,nome feminino,"['bˈi', 'bljɐ']",bˈi.bljɐ,3,antepenultima,,bˈi,bljɐ
biblicamente,"['bi', 'bli', 'ca', 'men', 'te']",bi·bli·ca·men·te,advérbio,"['bi', 'bli', 'kã', 'mˈẽ', 'tʃɪ']",bi.bli.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
bíblico,"['bí', 'bli', 'co']",bí·bli·co,adjetivo,"['bˈi', 'bli', 'kʊ']",bˈi.bli.kʊ,3,antepenultima,bˈi,bli,kʊ
bibliofilia,"['bi', 'bli', 'o', 'fi', 'li', 'a']",bi·bli·o·fi·li·a,nome feminino,"['bi', 'bljo', 'fi', 'lˈi', 'ɐ']",bi.bljo.fi.lˈi.ɐ,2,penultima,fi,lˈi,ɐ
