palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
zoologista,"['zo', 'o', 'lo', 'gis', 'ta']",zo·o·lo·gis·ta,nome masculino,"['zo', 'lo', 'ʒˈiʃ', 'tɐ']",zo.lo.ʒˈiʃ.tɐ,2,penultima,lo,ʒˈiʃ,tɐ
zoólogo,"['zo', 'ó', 'lo', 'go']",zo·ó·lo·go,nome masculino,"['zo', 'ˈɔ', 'lo', 'gʊ']",zo.ˈɔ.lo.gʊ,3,antepenultima,ˈɔ,lo,gʊ
zoom,['zoom'],zoom,nome masculino,[''],,1,ultima,,,
zoomórfico,"['zo', 'o', 'mór', 'fi', 'co']",zo·o·mór·fi·co,adjetivo,"['zo', 'õ', 'mˈɔh', 'fi', 'kʊ']",zo.õ.mˈɔh.fi.kʊ,3,antepenultima,mˈɔh,fi,kʊ
zoonose,"['zo', 'o', 'no', 'se']",zo·o·no·se,nome feminino,"['zo', 'õ', 'nˈɔ', 'zɪ']",zo.õ.nˈɔ.zɪ,2,penultima,õ,nˈɔ,zɪ
zooplâncton,"['zo', 'o', 'plânc', 'ton']",zo·o·plânc·ton,nome masculino,"['zo', 'o', 'plˈɐ̃ŋk', 'tõ']",zo.o.plˈɐ̃ŋk.tõ,2,penultima,o,plˈɐ̃ŋk,tõ
zootecnia,"['zo', 'o', 'tec', 'ni', 'a']",zo·o·tec·ni·a,nome feminino,"['zo', 'o', 'tɛ', 'kĩ', 'nˈi', 'ɐ']",zo.o.tɛ.kĩ.nˈi.ɐ,2,penultima,kĩ,nˈi,ɐ
zootécnica,"['zo', 'o', 'téc', 'ni', 'ca']",zo·o·téc·ni·ca,nome feminino,"['zo', 'o', 'tˈɛ', 'kĩ', 'ni', 'kɐ']",zo.o.tˈɛ.kĩ.ni.kɐ,3,antepenultima,kĩ,ni,kɐ
zootécnico,"['zo', 'o', 'téc', 'ni', 'co']",zo·o·téc·ni·co,adjetivo,"['zo', 'o', 'tˈɛ', 'kĩ', 'ni', 'kʊ']",zo.o.tˈɛ.kĩ.ni.kʊ,3,antepenultima,kĩ,ni,kʊ
zootécnico,"['zo', 'o', 'téc', 'ni', 'co']",zo·o·téc·ni·co,nome masculino,"['zo', 'o', 'tˈɛ', 'kĩ', 'ni', 'kʊ']",zo.o.tˈɛ.kĩ.ni.kʊ,3,antepenultima,kĩ,ni,kʊ
zopo,"['zo', 'po']",zo·po,adjetivo,"['zˈo', 'pʊ']",zˈo.pʊ,2,penultima,,zˈo,pʊ
zoroastriano,"['zo', 'ro', 'as', 'tri', 'a', 'no']",zo·ro·as·tri·a·no,adjetivo,"['zo', 'ɾo', 'aʃ', 'tɾi', 'ˈɐ̃', 'nʊ']",zo.ɾo.aʃ.tɾi.ˈɐ̃.nʊ,2,penultima,tɾi,ˈɐ̃,nʊ
zoroastrismo,"['zo', 'ro', 'as', 'tris', 'mo']",zo·ro·as·tris·mo,nome masculino,"['zo', 'ɾo', 'aʃ', 'tɾˈiʒ', 'mʊ']",zo.ɾo.aʃ.tɾˈiʒ.mʊ,2,penultima,aʃ,tɾˈiʒ,mʊ
zoroastrista,"['zo', 'ro', 'as', 'tris', 'ta']",zo·ro·as·tris·ta,nome masculino,"['zo', 'ɾo', 'aʃ', 'tɾˈiʃ', 'tɐ']",zo.ɾo.aʃ.tɾˈiʃ.tɐ,2,penultima,aʃ,tɾˈiʃ,tɐ
zoroastrista,"['zo', 'ro', 'as', 'tris', 'ta']",zo·ro·as·tris·ta,adjetivo,"['zo', 'ɾo', 'aʃ', 'tɾˈiʃ', 'tɐ']",zo.ɾo.aʃ.tɾˈiʃ.tɐ,2,penultima,aʃ,tɾˈiʃ,tɐ
zoroastrista,"['zo', 'ro', 'as', 'tris', 'ta']",zo·ro·as·tris·ta,nome feminino,"['zo', 'ɾo', 'aʃ', 'tɾˈiʃ', 'tɐ']",zo.ɾo.aʃ.tɾˈiʃ.tɐ,2,penultima,aʃ,tɾˈiʃ,tɐ
zorra,"['zor', 'ra']",zor·ra,nome feminino,"['zˈo', 'ɦɐ']",zˈo.ɦɐ,2,penultima,,zˈo,ɦɐ
zorro,"['zor', 'ro']",zor·ro,nome masculino,"['zˈo', 'ɦʊ']",zˈo.ɦʊ,2,penultima,,zˈo,ɦʊ
zuavo,"['zu', 'a', 'vo']",zu·a·vo,nome masculino,"['zu', 'ˈa', 'vʊ']",zu.ˈa.vʊ,2,penultima,zu,ˈa,vʊ
zuca,"['zu', 'ca']",zu·ca,nome feminino,"['zˈu', 'kɐ']",zˈu.kɐ,2,penultima,,zˈu,kɐ
zuca,"['zu', 'ca']",zu·ca,nome masculino,"['zˈu', 'kɐ']",zˈu.kɐ,2,penultima,,zˈu,kɐ
zucar,"['zu', 'car']",zu·car,verbo,"['zu', 'kˈa']",zu.kˈa,1,ultima,,zu,kˈa
zuco,"['zu', 'co']",zu·co,adjetivo,"['zˈu', 'kʊ']",zˈu.kʊ,2,penultima,,zˈu,kʊ
zuir,"['zu', 'ir']",zu·ir,verbo,"['zu', 'ˈi']",zu.ˈi,1,ultima,,zu,ˈi
zular,"['zu', 'lar']",zu·lar,verbo,"['zu', 'lˈa']",zu.lˈa,1,ultima,,zu,lˈa
zulo,"['zu', 'lo']",zu·lo,nome masculino,"['zˈu', 'lʊ']",zˈu.lʊ,2,penultima,,zˈu,lʊ
zulo,"['zu', 'lo']",zu·lo,adjetivo,"['zˈu', 'lʊ']",zˈu.lʊ,2,penultima,,zˈu,lʊ
zumba,"['zum', 'ba']",zum·ba,interjeição,"['zˈũ', 'bɐ']",zˈũ.bɐ,2,penultima,,zˈũ,bɐ
zumbar,"['zum', 'bar']",zum·bar,verbo,"['zũ', 'bˈa']",zũ.bˈa,1,ultima,,zũ,bˈa
zumbi,"['zum', 'bi']",zum·bi,nome masculino,"['zũ', 'bˈi']",zũ.bˈi,1,ultima,,zũ,bˈi
zumbido,"['zum', 'bi', 'do']",zum·bi·do,nome masculino,"['zũ', 'bˈi', 'dʊ']",zũ.bˈi.dʊ,2,penultima,zũ,bˈi,dʊ
zumbir,"['zum', 'bir']",zum·bir,verbo,"['zũ', 'bˈi']",zũ.bˈi,1,ultima,,zũ,bˈi
zunido,"['zu', 'ni', 'do']",zu·ni·do,nome masculino,"['zũ', 'nˈi', 'dʊ']",zũ.nˈi.dʊ,2,penultima,zũ,nˈi,dʊ
zunir,"['zu', 'nir']",zu·nir,verbo,"['zũ', 'nˈi']",zũ.nˈi,1,ultima,,zũ,nˈi
zunzum,"['zun', 'zum']",zun·zum,nome masculino,"['zũ', 'zˈũ']",zũ.zˈũ,1,ultima,,zũ,zˈũ
zurrapa,"['zur', 'ra', 'pa']",zur·ra·pa,nome feminino,"['zu', 'ɦˈa', 'pɐ']",zu.ɦˈa.pɐ,2,penultima,zu,ɦˈa,pɐ
zurrar,"['zur', 'rar']",zur·rar,verbo,"['zu', 'ɦˈa']",zu.ɦˈa,1,ultima,,zu,ɦˈa
zurzidela,"['zur', 'zi', 'de', 'la']",zur·zi·de·la,nome feminino,"['zuɦ', 'zi', 'dˈɛ', 'lɐ']",zuɦ.zi.dˈɛ.lɐ,2,penultima,zi,dˈɛ,lɐ
zurzir,"['zur', 'zir']",zur·zir,verbo,"['zuɦ', 'zˈi']",zuɦ.zˈi,1,ultima,,zuɦ,zˈi
