palavra,divisao,categoria,fonetica,tonic
barbudo,"['bar', 'bu', 'do']",nome masculino,"['baɦ', 'bˈu', 'dʊ']",2
barça,"['bar', 'ça']",nome feminino,"['bˈah', 'sɐ']",2
barca,"['bar', 'ca']",nome feminino,"['bˈah', 'kɐ']",2
barcaça,"['bar', 'ca', 'ça']",nome feminino,"['bah', 'kˈa', 'sɐ']",2
barcarola,"['bar', 'ca', 'ro', 'la']",nome feminino,"['bah', 'ka', 'ɾˈɔ', 'lɐ']",2
barcelense,"['bar', 'ce', 'len', 'se']",nome masculino,"['bah', 'se', 'lˈẽ', 'sɪ']",2
barcelense,"['bar', 'ce', 'len', 'se']",adjetivo,"['bah', 'se', 'lˈẽ', 'sɪ']",2
barcelense,"['bar', 'ce', 'len', 'se']",nome feminino,"['bah', 'se', 'lˈẽ', 'sɪ']",2
barcelonês,"['bar', 'ce', 'lo', 'nês']",adjetivo,"['bah', 'se', 'lõ', 'nˈeʃ']",1
barcelonês,"['bar', 'ce', 'lo', 'nês']",nome masculino,"['bah', 'se', 'lõ', 'nˈeʃ']",1
barcelonesa,"['bar', 'ce', 'lo', 'ne', 'sa']",nome feminino,"['bah', 'se', 'lõ', 'nˈe', 'zɐ']",2
barco,"['bar', 'co']",nome masculino,"['bˈah', 'kʊ']",2
barco-patrulha,"['bar', 'co', 'pa', 'tru', 'lha']",nome masculino,"['bˌah', 'kʊ', 'pa', 'tɾˈu', 'ʎɐ']",2
barda,"['bar', 'da']",nome feminino,"['bˈaɦ', 'dɐ']",2
