palavra,divisao,categoria,fonetica,tonic
afiador,"['a', 'fi', 'a', 'dor']",nome masculino,"['a', 'fi', 'a', 'dˈo']",1
afiador,"['a', 'fi', 'a', 'dor']",adjetivo,"['a', 'fi', 'a', 'dˈo']",1
afiambrar,"['a', 'fi', 'am', 'brar']",verbo,"['a', 'fi', 'ɐ̃', 'bɾˈa']",1
afiançado,"['a', 'fi', 'an', 'ça', 'do']",nome masculino,"['a', 'fi', 'ɐ̃', 'sˈa', 'dʊ']",2
afiançar,"['a', 'fi', 'an', 'çar']",verbo,"['a', 'fi', 'ɐ̃', 'sˈa']",1
afiar,"['a', 'fi', 'ar']",verbo,"['a', 'fi', 'ˈa']",1
afición,"['a', 'fi', 'ci', 'ón']",nome feminino,[''],1
aficionada,"['a', 'fi', 'ci', 'o', 'na', 'da']",nome feminino,"['a', 'fi', 'sjõ', 'nˈa', 'dɐ']",2
aficionado,"['a', 'fi', 'ci', 'o', 'na', 'do']",adjetivo,"['a', 'fi', 'sjõ', 'nˈa', 'dʊ']",2
aficionado,"['a', 'fi', 'ci', 'o', 'na', 'do']",nome masculino,"['a', 'fi', 'sjõ', 'nˈa', 'dʊ']",2
afídio,"['a', 'fí', 'di', 'o']",nome masculino,"['a', 'fˈi', 'dʒjʊ']",3
afifar,"['a', 'fi', 'far']",verbo,"['a', 'fi', 'fˈa']",1
afigurar,"['a', 'fi', 'gu', 'rar']",verbo,"['a', 'fi', 'gu', 'ɾˈa']",1
afilado,"['a', 'fi', 'la', 'do']",adjetivo,"['a', 'fi', 'lˈa', 'dʊ']",2
afilar,"['a', 'fi', 'lar']",verbo,"['a', 'fi', 'lˈa']",1
afilhada,"['a', 'fi', 'lha', 'da']",nome feminino,"['a', 'fi', 'ʎˈa', 'dɐ']",2
afilhado,"['a', 'fi', 'lha', 'do']",nome masculino,"['a', 'fi', 'ʎˈa', 'dʊ']",2
afilhado,"['a', 'fi', 'lha', 'do']",adjetivo,"['a', 'fi', 'ʎˈa', 'dʊ']",2
afilhar,"['a', 'fi', 'lhar']",verbo,"['a', 'fi', 'ʎˈa']",1
afiliação,"['a', 'fi', 'li', 'a', 'ção']",nome feminino,"['a', 'fi', 'li', 'a', 'sˈɐ̃w']",1
afiliar,"['a', 'fi', 'li', 'ar']",verbo,"['a', 'fi', 'li', 'ˈa']",1
afim,"['a', 'fim']",adjetivo,"['a', 'fˈĩ']",1
afim,"['a', 'fim']",nome masculino,"['a', 'fˈĩ']",1
afim,"['a', 'fim']",nome feminino,"['a', 'fˈĩ']",1
afinação,"['a', 'fi', 'na', 'ção']",nome feminino,"['a', 'fĩ', 'na', 'sˈɐ̃w']",1
afinadamente,"['a', 'fi', 'na', 'da', 'men', 'te']",advérbio,"['a', 'fĩ', 'na', 'dã', 'mˈẽ', 'tʃɪ']",2
afinado,"['a', 'fi', 'na', 'do']",adjetivo,"['a', 'fĩ', 'nˈa', 'dʊ']",2
afinador,"['a', 'fi', 'na', 'dor']",adjetivo,"['a', 'fĩ', 'na', 'dˈo']",1
afinador,"['a', 'fi', 'na', 'dor']",nome masculino,"['a', 'fĩ', 'na', 'dˈo']",1
afinal,"['a', 'fi', 'nal']",advérbio,"['a', 'fĩ', 'nˈaw']",1
afinamento,"['a', 'fi', 'na', 'men', 'to']",nome masculino,"['a', 'fĩ', 'nã', 'mˈẽ', 'tʊ']",2
afinar,"['a', 'fi', 'nar']",verbo,"['a', 'fĩ', 'nˈa']",1
afincadamente,"['a', 'fin', 'ca', 'da', 'men', 'te']",advérbio,"['a', 'fĩ', 'ka', 'dã', 'mˈẽ', 'tʃɪ']",2
afincado,"['a', 'fin', 'ca', 'do']",adjetivo,"['a', 'fĩ', 'kˈa', 'dʊ']",2
afincar,"['a', 'fin', 'car']",verbo,"['a', 'fĩ', 'kˈa']",1
afinco,"['a', 'fin', 'co']",nome masculino,"['a', 'fˈĩ', 'kʊ']",2
afinidade,"['a', 'fi', 'ni', 'da', 'de']",nome feminino,"['a', 'fĩ', 'ni', 'dˈa', 'dʒɪ']",2
afirmação,"['a', 'fir', 'ma', 'ção']",nome feminino,"['a', 'fiɦ', 'ma', 'sˈɐ̃w']",1
afirmado,"['a', 'fir', 'ma', 'do']",adjetivo,"['a', 'fiɦ', 'mˈa', 'dʊ']",2
afirmar,"['a', 'fir', 'mar']",verbo,"['a', 'fiɦ', 'mˈa']",1
afirmativa,"['a', 'fir', 'ma', 'ti', 'va']",nome feminino,"['a', 'fiɦ', 'ma', 'tʃˈi', 'vɐ']",2
afirmativamente,"['a', 'fir', 'ma', 'ti', 'va', 'men', 'te']",advérbio,"['a', 'fiɦ', 'ma', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",2
afirmativo,"['a', 'fir', 'ma', 'ti', 'vo']",adjetivo,"['a', 'fiɦ', 'ma', 'tʃˈi', 'vʊ']",2
afivelado,"['a', 'fi', 've', 'la', 'do']",adjetivo,"['a', 'fi', 've', 'lˈa', 'dʊ']",2
afivelar,"['a', 'fi', 've', 'lar']",verbo,"['a', 'fi', 've', 'lˈa']",1
afixação,"['a', 'fi', 'xa', 'ção']",nome feminino,"['a', 'fik', 'sa', 'sˈɐ̃w']",1
afixado,"['a', 'fi', 'xa', 'do']",adjetivo,"['a', 'fik', 'sˈa', 'dʊ']",2
afixar,"['a', 'fi', 'xar']",verbo,"['a', 'fik', 'sˈa']",1
afixo,"['a', 'fi', 'xo']",adjetivo,"['a', 'fˈik', 'sʊ']",2
aflautadamente,"['a', 'flau', 'ta', 'da', 'men', 'te']",advérbio,"['a', 'flaw', 'ta', 'dã', 'mˈẽ', 'tʃɪ']",2
aflautado,"['a', 'flau', 'ta', 'do']",adjetivo,"['a', 'flaw', 'tˈa', 'dʊ']",2
aflautar,"['a', 'flau', 'tar']",verbo,"['a', 'flaw', 'tˈa']",1
aflição,"['a', 'fli', 'ção']",nome feminino,"['a', 'fli', 'sˈɐ̃w']",1
afligir,"['a', 'fli', 'gir']",verbo,"['a', 'fli', 'ʒˈi']",1
aflita,"['a', 'fli', 'ta']",nome feminino,"['a', 'flˈi', 'tɐ']",2
aflitamente,"['a', 'fli', 'ta', 'men', 'te']",advérbio,"['a', 'fli', 'tã', 'mˈẽ', 'tʃɪ']",2
aflitivamente,"['a', 'fli', 'ti', 'va', 'men', 'te']",advérbio,"['a', 'fli', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",2
aflitivo,"['a', 'fli', 'ti', 'vo']",adjetivo,"['a', 'fli', 'tʃˈi', 'vʊ']",2
aflito,"['a', 'fli', 'to']",adjetivo,"['a', 'flˈi', 'tʊ']",2
aflito,"['a', 'fli', 'to']",nome masculino,"['a', 'flˈi', 'tʊ']",2
afloração,"['a', 'flo', 'ra', 'ção']",nome feminino,"['a', 'flo', 'ɾa', 'sˈɐ̃w']",1
afloramento,"['a', 'flo', 'ra', 'men', 'to']",nome masculino,"['a', 'flo', 'ɾã', 'mˈẽ', 'tʊ']",2
aflorar,"['a', 'flo', 'rar']",verbo,"['a', 'flo', 'ɾˈa']",1
afluência,"['a', 'flu', 'ên', 'ci', 'a']",nome feminino,"['a', 'flu', 'ˈẽ', 'sjɐ']",3
afluente,"['a', 'flu', 'en', 'te']",nome masculino,"['a', 'flu', 'ˈẽ', 'tʃɪ']",2
afluente,"['a', 'flu', 'en', 'te']",adjetivo,"['a', 'flu', 'ˈẽ', 'tʃɪ']",2
afluir,"['a', 'flu', 'ir']",verbo,"['a', 'flu', 'ˈi']",1
afluxo,"['a', 'flu', 'xo']",nome masculino,"['a', 'flˈuk', 'sʊ']",2
afobado,"['a', 'fo', 'ba', 'do']",adjetivo,"['a', 'fo', 'bˈa', 'dʊ']",2
afobar,"['a', 'fo', 'bar']",verbo,"['a', 'fo', 'bˈa']",1
afogadamente,"['a', 'fo', 'ga', 'da', 'men', 'te']",advérbio,"['a', 'fo', 'ga', 'dã', 'mˈẽ', 'tʃɪ']",2
afogadilho,"['a', 'fo', 'ga', 'di', 'lho']",nome masculino,"['a', 'fo', 'ga', 'dʒˈi', 'ʎʊ']",2
afogado,"['a', 'fo', 'ga', 'do']",adjetivo,"['a', 'fo', 'gˈa', 'dʊ']",2
afogado,"['a', 'fo', 'ga', 'do']",nome masculino,"['a', 'fo', 'gˈa', 'dʊ']",2
afogamento,"['a', 'fo', 'ga', 'men', 'to']",nome masculino,"['a', 'fo', 'gã', 'mˈẽ', 'tʊ']",2
afogar,"['a', 'fo', 'gar']",verbo,"['a', 'fo', 'gˈa']",1
afogo,"['a', 'fo', 'go']",nome masculino,"['a', 'fˈo', 'gʊ']",2
afogueada,"['a', 'fo', 'gue', 'a', 'da']",nome feminino,"['a', 'fo', 'gi', 'ˈa', 'dɐ']",2
afogueado,"['a', 'fo', 'gue', 'a', 'do']",adjetivo,"['a', 'fo', 'gi', 'ˈa', 'dʊ']",2
afogueado,"['a', 'fo', 'gue', 'a', 'do']",nome masculino,"['a', 'fo', 'gi', 'ˈa', 'dʊ']",2
afoguear,"['a', 'fo', 'gue', 'ar']",verbo,"['a', 'fo', 'gi', 'ˈa']",1
afoita,"['a', 'foi', 'ta']",nome feminino,"['a', 'fˈoj', 'tɐ']",2
afoitamente,"['a', 'foi', 'ta', 'men', 'te']",advérbio,"['a', 'foj', 'tã', 'mˈẽ', 'tʃɪ']",2
afoitar,"['a', 'foi', 'tar']",verbo,"['a', 'foj', 'tˈa']",1
afoiteza,"['a', 'foi', 'te', 'za']",nome feminino,"['a', 'foj', 'tˈe', 'zɐ']",2
afoito,"['a', 'foi', 'to']",adjetivo,"['a', 'fˈoj', 'tʊ']",2
afoito,"['a', 'foi', 'to']",nome masculino,"['a', 'fˈoj', 'tʊ']",2
afonia,"['a', 'fo', 'ni', 'a']",nome feminino,"['a', 'fõ', 'nˈi', 'ɐ']",2
afonicamente,"['a', 'fo', 'ni', 'ca', 'men', 'te']",advérbio,"['a', 'fɔ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",2
afónico,"['a', 'fó', 'ni', 'co']",adjetivo,"['a', 'fˈɔ̃', 'ni', 'kʊ']",3
afônico,"['a', 'fô', 'ni', 'co']",adjetivo,"['a', 'fˈõ', 'ni', 'kʊ']",3
afonsinho,"['a', 'fon', 'si', 'nho']",adjetivo,"['a', 'fõ', 'sˈĩ', 'ɲʊ']",2
afonsinhos,"['a', 'fon', 'si', 'nhos']",nome masculino,"['a', 'fõ', 'sˈĩ', 'ɲʊʃ']",2
afonsino,"['a', 'fon', 'si', 'no']",adjetivo,"['a', 'fõ', 'sˈĩ', 'nʊ']",2
afonsino,"['a', 'fon', 'si', 'no']",nome masculino,"['a', 'fõ', 'sˈĩ', 'nʊ']",2
afora,"['a', 'fo', 'ra']",preposição,"['a', 'fˈɔ', 'ɾɐ']",2
afora,"['a', 'fo', 'ra']",advérbio,"['a', 'fˈɔ', 'ɾɐ']",2
aforamento,"['a', 'fo', 'ra', 'men', 'to']",nome masculino,"['a', 'fo', 'ɾã', 'mˈẽ', 'tʊ']",2
aforar,"['a', 'fo', 'rar']",verbo,"['a', 'fo', 'ɾˈa']",1
aforisma,"['a', 'fo', 'ris', 'ma']",nome masculino,"['a', 'fo', 'ɾˈiʒ', 'mɐ']",2
aforismar,"['a', 'fo', 'ris', 'mar']",verbo,"['a', 'fo', 'ɾiʒ', 'mˈa']",1
aforismo,"['a', 'fo', 'ris', 'mo']",nome masculino,"['a', 'fo', 'ɾˈiʒ', 'mʊ']",2
aforisticamente,"['a', 'fo', 'ris', 'ti', 'ca', 'men', 'te']",advérbio,"['a', 'fo', 'ɾiʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
aforístico,"['a', 'fo', 'rís', 'ti', 'co']",adjetivo,"['a', 'fo', 'ɾˈiʃ', 'tʃi', 'kʊ']",3
aforradamente,"['a', 'for', 'ra', 'da', 'men', 'te']",advérbio,"['a', 'fo', 'ɦa', 'dã', 'mˈẽ', 'tʃɪ']",2
aforrado,"['a', 'for', 'ra', 'do']",adjetivo,"['a', 'fo', 'ɦˈa', 'dʊ']",2
aforrador,"['a', 'for', 'ra', 'dor']",adjetivo,"['a', 'fo', 'ɦa', 'dˈo']",1
aforrador,"['a', 'for', 'ra', 'dor']",nome masculino,"['a', 'fo', 'ɦa', 'dˈo']",1
aforrar,"['a', 'for', 'rar']",verbo,"['a', 'fo', 'ɦˈa']",1
aforro,"['a', 'for', 'ro']",nome masculino,"['a', 'fˈo', 'ɦʊ']",2
afortunada,"['a', 'for', 'tu', 'na', 'da']",nome feminino,"['a', 'foh', 'tũ', 'nˈa', 'dɐ']",2
afortunadamente,"['a', 'for', 'tu', 'na', 'da', 'men', 'te']",advérbio,"['a', 'foh', 'tũ', 'na', 'dã', 'mˈẽ', 'tʃɪ']",2
afortunado,"['a', 'for', 'tu', 'na', 'do']",adjetivo,"['a', 'foh', 'tũ', 'nˈa', 'dʊ']",2
afortunado,"['a', 'for', 'tu', 'na', 'do']",nome masculino,"['a', 'foh', 'tũ', 'nˈa', 'dʊ']",2
afortunar,"['a', 'for', 'tu', 'nar']",verbo,"['a', 'foh', 'tũ', 'nˈa']",1
afra,"['a', 'fra']",nome feminino,"['ˈa', 'fɾɐ']",2
afrancesada,"['a', 'fran', 'ce', 'sa', 'da']",nome feminino,"['a', 'fɾɐ̃', 'se', 'zˈa', 'dɐ']",2
afrancesadamente,"['a', 'fran', 'ce', 'sa', 'da', 'men', 'te']",advérbio,"['a', 'fɾɐ̃', 'se', 'za', 'dã', 'mˈẽ', 'tʃɪ']",2
afrancesado,"['a', 'fran', 'ce', 'sa', 'do']",adjetivo,"['a', 'fɾɐ̃', 'se', 'zˈa', 'dʊ']",2
afrancesado,"['a', 'fran', 'ce', 'sa', 'do']",nome masculino,"['a', 'fɾɐ̃', 'se', 'zˈa', 'dʊ']",2
afrancesar,"['a', 'fran', 'ce', 'sar']",verbo,"['a', 'fɾɐ̃', 'se', 'zˈa']",1
afreguesado,"['a', 'fre', 'gue', 'sa', 'do']",adjetivo,"['a', 'fɾe', 'ge', 'zˈa', 'dʊ']",2
afreguesar,"['a', 'fre', 'gue', 'sar']",verbo,"['a', 'fɾe', 'ge', 'zˈa']",1
afresco,"['a', 'fres', 'co']",nome masculino,"['a', 'fɾˈeʃ', 'kʊ']",2
afretador,"['a', 'fre', 'ta', 'dor']",nome masculino,"['a', 'fɾe', 'ta', 'dˈo']",1
afretamento,"['a', 'fre', 'ta', 'men', 'to']",nome masculino,"['a', 'fɾe', 'tã', 'mˈẽ', 'tʊ']",2
afretar,"['a', 'fre', 'tar']",verbo,"['a', 'fɾe', 'tˈa']",1
áfrica,"['á', 'fri', 'ca']",nome feminino,"['ˈa', 'fɾi', 'kɐ']",3
africana,"['a', 'fri', 'ca', 'na']",nome feminino,"['a', 'fɾi', 'kˈɐ̃', 'nɐ']",2
africanamente,"['a', 'fri', 'ca', 'na', 'men', 'te']",advérbio,"['a', 'fɾi', 'kã', 'nã', 'mˈẽ', 'tʃɪ']",2
africanar,"['a', 'fri', 'ca', 'nar']",verbo,"['a', 'fɾi', 'kã', 'nˈa']",1
africanas,"['a', 'fri', 'ca', 'nas']",nome feminino,"['a', 'fɾi', 'kˈɐ̃', 'nɐʃ']",2
africânder,"['a', 'fri', 'cân', 'der']",adjetivo,"['a', 'fɾi', 'kˈɐ̃', 'de']",2
africânder,"['a', 'fri', 'cân', 'der']",nome masculino,"['a', 'fɾi', 'kˈɐ̃', 'de ou a', 'fɾi', 'kˈɐ̃', 'de']",2
africanidade,"['a', 'fri', 'ca', 'ni', 'da', 'de']",nome feminino,"['a', 'fɾi', 'kã', 'ni', 'dˈa', 'dʒɪ']",2
africanismo,"['a', 'fri', 'ca', 'nis', 'mo']",nome masculino,"['a', 'fɾi', 'kã', 'nˈiʒ', 'mʊ']",2
africanista,"['a', 'fri', 'ca', 'nis', 'ta']",nome masculino,"['a', 'fɾi', 'kã', 'nˈiʃ', 'tɐ ou a', 'fɾi', 'kã', 'nˈiʃ', 'tɐ']",2
africanista,"['a', 'fri', 'ca', 'nis', 'ta']",adjetivo,"['a', 'fɾi', 'kã', 'nˈiʃ', 'tɐ']",2
africanização,"['a', 'fri', 'ca', 'ni', 'za', 'ção']",nome feminino,"['a', 'fɾi', 'kã', 'ni', 'za', 'sˈɐ̃w']",1
africanizar,"['a', 'fri', 'ca', 'ni', 'zar']",verbo,"['a', 'fɾi', 'kã', 'ni', 'zˈa']",1
africano,"['a', 'fri', 'ca', 'no']",adjetivo,"['a', 'fɾi', 'kˈɐ̃', 'nʊ']",2
africano,"['a', 'fri', 'ca', 'no']",nome masculino,"['a', 'fɾi', 'kˈɐ̃', 'nʊ']",2
africar,"['a', 'fri', 'car']",verbo,"['a', 'fɾi', 'kˈa']",1
áfrico,"['á', 'fri', 'co']",adjetivo,"['ˈa', 'fɾi', 'kʊ']",3
afro,"['a', 'fro']",adjetivo,"['ˈa', 'fɾo']",2
afro,"['a', 'fro']",nome masculino,"['ˈa', 'fɾo']",2
afro-americana,"['a', 'fro', 'a', 'me', 'ri', 'ca', 'na']",nome feminino,"['ˌa', 'fɾo', 'ã', 'me', 'ɾi', 'kˈɐ̃', 'nɐ']",2
afro-americano,"['a', 'fro', 'a', 'me', 'ri', 'ca', 'no']",adjetivo,"['ˌa', 'fɾo', 'ã', 'me', 'ɾi', 'kˈɐ̃', 'nʊ']",2
afro-americano,"['a', 'fro', 'a', 'me', 'ri', 'ca', 'no']",nome masculino,"['ˌa', 'fɾo', 'ã', 'me', 'ɾi', 'kˈɐ̃', 'nʊ']",2
afro-asiático,"['a', 'fro', 'a', 'si', 'á', 'ti', 'co']",adjetivo,"['ˌa', 'fɾo', 'a', 'zi', 'ˈa', 'tʃi', 'kʊ']",3
afro-asiático,"['a', 'fro', 'a', 'si', 'á', 'ti', 'co']",nome masculino,"['ˌa', 'fɾo', 'a', 'zi', 'ˈa', 'tʃi', 'kʊ']",3
afro-brasileiro,"['a', 'fro', 'bra', 'si', 'lei', 'ro']",adjetivo,"['ˌa', 'fɾo', 'bɾa', 'zi', 'lˈej', 'ɾʊ']",2
afro-brasileiro,"['a', 'fro', 'bra', 'si', 'lei', 'ro']",nome masculino,"['ˌa', 'fɾo', 'bɾa', 'zi', 'lˈej', 'ɾʊ']",2
afro-cubano,"['a', 'fro', 'cu', 'ba', 'no']",adjetivo,"['ˌa', 'fɾo', 'ku', 'bˈɐ̃', 'nʊ']",2
afro-cubano,"['a', 'fro', 'cu', 'ba', 'no']",nome masculino,"['ˌa', 'fɾo', 'ku', 'bˈɐ̃', 'nʊ']",2
afrodisíaca,"['a', 'fro', 'di', 'sí', 'a', 'ca']",nome feminino,"['a', 'fɾo', 'dʒi', 'zˈi', 'a', 'kɐ']",3
afrodisíaco,"['a', 'fro', 'di', 'sí', 'a', 'co']",adjetivo,"['a', 'fɾo', 'dʒi', 'zˈi', 'a', 'kʊ']",3
afrodisíaco,"['a', 'fro', 'di', 'sí', 'a', 'co']",nome masculino,"['a', 'fɾo', 'dʒi', 'zˈi', 'a', 'kʊ']",3
afronta,"['a', 'fron', 'ta']",nome feminino,"['a', 'fɾˈõ', 'tɐ']",2
afrontadamente,"['a', 'fron', 'ta', 'da', 'men', 'te']",advérbio,"['a', 'fɾõ', 'ta', 'dã', 'mˈẽ', 'tʃɪ']",2
afrontado,"['a', 'fron', 'ta', 'do']",adjetivo,"['a', 'fɾõ', 'tˈa', 'dʊ']",2
afrontamento,"['a', 'fron', 'ta', 'men', 'to']",nome masculino,"['a', 'fɾõ', 'tã', 'mˈẽ', 'tʊ']",2
afrontar,"['a', 'fron', 'tar']",verbo,"['a', 'fɾõ', 'tˈa']",1
afrontosamente,"['a', 'fron', 'to', 'sa', 'men', 'te']",advérbio,"['a', 'fɾõ', 'tɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
afrontoso,"['a', 'fron', 'to', 'so']",adjetivo,"['a', 'fɾõ', 'tˈo', 'zʊ']",2
afrouxado,"['a', 'frou', 'xa', 'do']",adjetivo,"['a', 'fɾo', 'ʃˈa', 'dʊ']",2
afrouxamento,"['a', 'frou', 'xa', 'men', 'to']",nome masculino,"['a', 'fɾo', 'ʃã', 'mˈẽ', 'tʊ']",2
afrouxar,"['a', 'frou', 'xar']",verbo,"['a', 'fɾo', 'ʃˈa']",1
afrutado,"['a', 'fru', 'ta', 'do']",adjetivo,"['a', 'fɾu', 'tˈa', 'dʊ']",2
afrutar,"['a', 'fru', 'tar']",verbo,"['a', 'fɾu', 'tˈa']",1
afta,"['af', 'ta']",nome feminino,"['ˈa', 'fə', 'tɐ']",2
aftoso,"['af', 'to', 'so']",adjetivo,"['a', 'fə', 'to', 'zʊ']",2
afugentado,"['a', 'fu', 'gen', 'ta', 'do']",adjetivo,"['a', 'fu', 'ʒẽ', 'tˈa', 'dʊ']",2
afugentar,"['a', 'fu', 'gen', 'tar']",verbo,"['a', 'fu', 'ʒẽ', 'tˈa']",1
afundado,"['a', 'fun', 'da', 'do']",adjetivo,"['a', 'fũ', 'dˈa', 'dʊ']",2
afundamento,"['a', 'fun', 'da', 'men', 'to']",nome masculino,"['a', 'fũ', 'dã', 'mˈẽ', 'tʊ']",2
afundanço,"['a', 'fun', 'dan', 'ço']",nome masculino,"['a', 'fũ', 'dˈɐ̃', 'sʊ']",2
afundar,"['a', 'fun', 'dar']",verbo,"['a', 'fũ', 'dˈa']",1
afundir,"['a', 'fun', 'dir']",verbo,"['a', 'fũ', 'dʒˈi']",1
afuniladamente,"['a', 'fu', 'ni', 'la', 'da', 'men', 'te']",advérbio,"['a', 'fũ', 'ni', 'la', 'dã', 'mˈẽ', 'tʃɪ']",2
afunilado,"['a', 'fu', 'ni', 'la', 'do']",adjetivo,"['a', 'fũ', 'ni', 'lˈa', 'dʊ']",2
afunilamento,"['a', 'fu', 'ni', 'la', 'men', 'to']",nome masculino,"['a', 'fũ', 'ni', 'lã', 'mˈẽ', 'tʊ']",2
afunilar,"['a', 'fu', 'ni', 'lar']",verbo,"['a', 'fũ', 'ni', 'lˈa']",1
agá,"['a', 'gá']",nome masculino,"['a', 'gˈa']",1
agachado,"['a', 'ga', 'cha', 'do']",nome masculino,"['a', 'ga', 'ʃˈa', 'dʊ']",2
agachado,"['a', 'ga', 'cha', 'do']",adjetivo,"['a', 'ga', 'ʃˈa', 'dʊ']",2
agachar,"['a', 'ga', 'char']",verbo,"['a', 'ga', 'ʃˈa']",1
agapanto,"['a', 'ga', 'pan', 'to']",nome masculino,"['a', 'ga', 'pˈɐ̃', 'tʊ']",2
ágape,"['á', 'ga', 'pe']",nome masculino,"['ˈa', 'ga', 'pɪ']",3
agar,"['a', 'gar']",nome masculino,"['a', 'gˈa']",1
agarra,"['a', 'gar', 'ra']",nome feminino,"['a', 'gˈa', 'ɦɐ']",2
agarrado,"['a', 'gar', 'ra', 'do']",adjetivo,"['a', 'ga', 'ɦˈa', 'dʊ']",2
agarrado,"['a', 'gar', 'ra', 'do']",nome masculino,"['a', 'ga', 'ɦˈa', 'dʊ']",2
agarrar,"['a', 'gar', 'rar']",verbo,"['a', 'ga', 'ɦˈa']",1
agasalhado,"['a', 'ga', 'sa', 'lha', 'do']",nome masculino,"['a', 'ga', 'za', 'ʎˈa', 'dʊ']",2
agasalhado,"['a', 'ga', 'sa', 'lha', 'do']",adjetivo,"['a', 'ga', 'za', 'ʎˈa', 'dʊ']",2
agasalhados,"['a', 'ga', 'sa', 'lha', 'dos']",nome masculino,"['a', 'ga', 'za', 'ʎˈa', 'dʊʃ']",2
agasalhar,"['a', 'ga', 'sa', 'lhar']",verbo,"['a', 'ga', 'za', 'ʎˈa']",1
agasalho,"['a', 'ga', 'sa', 'lho']",nome masculino,"['a', 'ga', 'zˈa', 'ʎʊ']",2
agastadamente,"['a', 'gas', 'ta', 'da', 'men', 'te']",advérbio,"['a', 'gaʃ', 'ta', 'dã', 'mˈẽ', 'tʃɪ']",2
agastado,"['a', 'gas', 'ta', 'do']",adjetivo,"['a', 'gaʃ', 'tˈa', 'dʊ']",2
agastamento,"['a', 'gas', 'ta', 'men', 'to']",nome masculino,"['a', 'gaʃ', 'tã', 'mˈẽ', 'tʊ']",2
agastar,"['a', 'gas', 'tar']",verbo,"['a', 'gaʃ', 'tˈa']",1
ágata,"['á', 'ga', 'ta']",nome feminino,"['ˈa', 'ga', 'tɐ']",3
agência,"['a', 'gên', 'ci', 'a']",nome feminino,"['a', 'ʒˈẽ', 'sjɐ']",3
agenciador,"['a', 'gen', 'ci', 'a', 'dor']",adjetivo,"['a', 'ʒẽ', 'si', 'a', 'dˈo']",1
agenciador,"['a', 'gen', 'ci', 'a', 'dor']",nome masculino,"['a', 'ʒẽ', 'si', 'a', 'dˈo']",1
agenciamento,"['a', 'gen', 'ci', 'a', 'men', 'to']",nome masculino,"['a', 'ʒẽ', 'si', 'ã', 'mˈẽ', 'tʊ']",2
agenciar,"['a', 'gen', 'ci', 'ar']",verbo,"['a', 'ʒẽ', 'si', 'ˈa']",1
agenda,"['a', 'gen', 'da']",nome feminino,"['a', 'ʒˈẽ', 'dɐ']",2
agendamento,"['a', 'gen', 'da', 'men', 'to']",nome masculino,"['a', 'ʒẽ', 'dã', 'mˈẽ', 'tʊ']",2
agendar,"['a', 'gen', 'dar']",verbo,"['a', 'ʒẽ', 'dˈa']",1
agente,"['a', 'gen', 'te']",nome masculino,"['a', 'ʒˈẽ', 'tʃɪ']",2
agente,"['a', 'gen', 'te']",adjetivo,"['a', 'ʒˈẽ', 'tʃɪ']",2
agente,"['a', 'gen', 'te']",nome feminino,"['a', 'ʒˈẽ', 'tʃɪ']",2
agigantadamente,"['a', 'gi', 'gan', 'ta', 'da', 'men', 'te']",advérbio,"['a', 'ʒi', 'gɐ̃', 'ta', 'dã', 'mˈẽ', 'tʃɪ']",2
agigantado,"['a', 'gi', 'gan', 'ta', 'do']",adjetivo,"['a', 'ʒi', 'gɐ̃', 'tˈa', 'dʊ']",2
agigantar,"['a', 'gi', 'gan', 'tar']",verbo,"['a', 'ʒi', 'gɐ̃', 'tˈa']",1
ágil,"['á', 'gil']",adjetivo,"['ˈa', 'ʒiw']",2
agilidade,"['a', 'gi', 'li', 'da', 'de']",nome feminino,"['a', 'ʒi', 'li', 'dˈa', 'dʒɪ']",2
agilização,"['a', 'gi', 'li', 'za', 'ção']",nome feminino,"['a', 'ʒi', 'li', 'za', 'sˈɐ̃w']",1
agilizar,"['a', 'gi', 'li', 'zar']",verbo,"['a', 'ʒi', 'li', 'zˈa']",1
agilmente,"['a', 'gil', 'men', 'te']",advérbio,"['a', 'ʒiw', 'mˈẽ', 'tʃɪ']",2
ágio,"['á', 'gi', 'o']",nome masculino,"['ˈa', 'ʒjʊ']",3
agiota,"['a', 'gi', 'o', 'ta']",adjetivo,"['a', 'ʒjˈɔ', 'tɐ']",2
agiota,"['a', 'gi', 'o', 'ta']",nome masculino,"['a', 'ʒjˈɔ', 'tɐ']",2
agiota,"['a', 'gi', 'o', 'ta']",nome feminino,"['a', 'ʒjˈɔ', 'tɐ']",2
agiotagem,"['a', 'gi', 'o', 'ta', 'gem']",nome feminino,"['a', 'ʒjo', 'tˈa', 'ʒẽj']",2
agiotar,"['a', 'gi', 'o', 'tar']",verbo,"['a', 'ʒjo', 'tˈa']",1
agir,"['a', 'gir']",verbo,"['a', 'ʒˈi']",1
agit-prop,"['a', 'git', 'prop']",nome feminino,[''],1
agitação,"['a', 'gi', 'ta', 'ção']",nome feminino,"['a', 'ʒi', 'ta', 'sˈɐ̃w']",1
agitadamente,"['a', 'gi', 'ta', 'da', 'men', 'te']",advérbio,"['a', 'ʒi', 'ta', 'dã', 'mˈẽ', 'tʃɪ']",2
