palavra,divisao,categoria,fonetica,tonic
sinopticamente,"['si', 'nop', 'ti', 'ca', 'men', 'te']",advérbio,"['sĩ', 'nɔ', 'pi', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
sinóptico,"['si', 'nóp', 'ti', 'co']",adjetivo,"['sĩ', 'nˈɔ', 'pi', 'tʃi', 'kʊ']",3
sinóptico,"['si', 'nóp', 'ti', 'co']",nome masculino,"['sĩ', 'nˈɔ', 'pi', 'tʃi', 'kʊ']",3
sintacticamente,"['sin', 'tac', 'ti', 'ca', 'men', 'te']",advérbio,"['sĩ', 'ta', 'ki', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
sintáctico,"['sin', 'tác', 'ti', 'co']",adjetivo,"['sĩ', 'tˈa', 'ki', 'tʃi', 'kʊ']",3
sintagma,"['sin', 'tag', 'ma']",nome masculino,"['sĩ', 'tˈa', 'gə̃', 'mɐ']",2
sintaticamente,"['sin', 'ta', 'ti', 'ca', 'men', 'te']",advérbio,"['sĩ', 'ta', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
sintático,"['sin', 'tá', 'ti', 'co']",adjetivo,"['sĩ', 'tˈa', 'tʃi', 'kʊ']",3
sintaxe,"['sin', 'ta', 'xe']",nome feminino,"['sĩ', 'tˈa', 'sɪ']",2
síntese,"['sín', 'te', 'se']",nome feminino,"['sˈĩ', 'te', 'zɪ']",3
sinteticamente,"['sin', 'te', 'ti', 'ca', 'men', 'te']",advérbio,"['sĩ', 'tɛ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
sintético,"['sin', 'té', 'ti', 'co']",adjetivo,"['sĩ', 'tˈɛ', 'tʃi', 'kʊ']",3
sintetização,"['sin', 'te', 'ti', 'za', 'ção']",nome feminino,"['sĩ', 'te', 'tʃi', 'za', 'sˈɐ̃w']",1
sintetizado,"['sin', 'te', 'ti', 'za', 'do']",adjetivo,"['sĩ', 'te', 'tʃi', 'zˈa', 'dʊ']",2
sintetizador,"['sin', 'te', 'ti', 'za', 'dor']",adjetivo,"['sĩ', 'te', 'tʃi', 'za', 'dˈo']",1
sintetizador,"['sin', 'te', 'ti', 'za', 'dor']",nome masculino,"['sĩ', 'te', 'tʃi', 'za', 'dˈo']",1
sintetizadora,"['sin', 'te', 'ti', 'za', 'do', 'ra']",nome feminino,"['sĩ', 'te', 'tʃi', 'za', 'dˈo', 'ɾɐ']",2
sintetizar,"['sin', 'te', 'ti', 'zar']",verbo,"['sĩ', 'te', 'tʃi', 'zˈa']",1
sintoma,"['sin', 'to', 'ma']",nome masculino,"['sĩ', 'tˈõ', 'mɐ']",2
sintomaticamente,"['sin', 'to', 'ma', 'ti', 'ca', 'men', 'te']",advérbio,"['sĩ', 'tõ', 'ma', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
sintomático,"['sin', 'to', 'má', 'ti', 'co']",adjetivo,"['sĩ', 'tõ', 'mˈa', 'tʃi', 'kʊ']",3
sintomatizar,"['sin', 'to', 'ma', 'ti', 'zar']",verbo,"['sĩ', 'tõ', 'ma', 'tʃi', 'zˈa']",1
sintomatologia,"['sin', 'to', 'ma', 'to', 'lo', 'gi', 'a']",nome feminino,"['sĩ', 'tõ', 'ma', 'to', 'lo', 'ʒˈi', 'ɐ']",2
sintonia,"['sin', 'to', 'ni', 'a']",nome feminino,"['sĩ', 'tõ', 'nˈi', 'ɐ']",2
sintonização,"['sin', 'to', 'ni', 'za', 'ção']",nome feminino,"['sĩ', 'tõ', 'ni', 'za', 'sˈɐ̃w']",1
sintonizar,"['sin', 'to', 'ni', 'zar']",verbo,"['sĩ', 'tõ', 'ni', 'zˈa']",1
sintrense,"['sin', 'tren', 'se']",adjetivo,"['sĩ', 'tɾˈẽ', 'sɪ']",2
sintrense,"['sin', 'tren', 'se']",nome masculino,"['sĩ', 'tɾˈẽ', 'sɪ ou sĩ', 'tɾˈẽ', 'sɪ']",2
sinuosamente,"['si', 'nu', 'o', 'sa', 'men', 'te']",advérbio,"['sĩ', 'nu', 'ɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
sinuosidade,"['si', 'nu', 'o', 'si', 'da', 'de']",nome feminino,"['sĩ', 'nu', 'o', 'zi', 'dˈa', 'dʒɪ']",2
sinuoso,"['si', 'nu', 'o', 'so']",adjetivo,"['sĩ', 'nu', 'ˈo', 'zʊ']",2
sinusite,"['si', 'nu', 'si', 'te']",nome feminino,"['sĩ', 'nu', 'zˈi', 'tʃɪ']",2
sinusoidal,"['si', 'nu', 'soi', 'dal']",adjetivo,"['sĩ', 'nu', 'zɔj', 'dˈaw']",1
sio,"['si', 'o']",nome masculino,"['sˈi', 'ʊ']",2
siô,['siô'],nome masculino,['sjˈo'],1
sionismo,"['si', 'o', 'nis', 'mo']",nome masculino,"['sjõ', 'nˈiʒ', 'mʊ']",2
sionista,"['si', 'o', 'nis', 'ta']",adjetivo,"['sjõ', 'nˈiʃ', 'tɐ']",2
sionista,"['si', 'o', 'nis', 'ta']",nome masculino,"['sjõ', 'nˈiʃ', 'tɐ']",2
sionista,"['si', 'o', 'nis', 'ta']",nome feminino,"['sjõ', 'nˈiʃ', 'tɐ']",2
sipaio,"['si', 'pai', 'o']",nome masculino,"['si', 'pˈaj', 'ʊ']",2
sire,"['si', 're']",nome masculino,[''],2
sirena,"['si', 're', 'na']",nome feminino,"['si', 'ɾˈɛ̃', 'nɐ']",2
sirene,"['si', 're', 'ne']",nome feminino,"['si', 'ɾˈɛ̃', 'nɪ ou si', 'ɾˈɛ̃', 'nɪ']",2
sirga,"['sir', 'ga']",nome feminino,"['sˈiɦ', 'gɐ']",2
sirgar,"['sir', 'gar']",verbo,"['siɦ', 'gˈa']",1
sirgo,"['sir', 'go']",nome masculino,"['sˈiɦ', 'gʊ']",2
sirgueiro,"['sir', 'guei', 'ro']",nome masculino,"['siɦ', 'gˈej', 'ɾʊ']",2
síria,"['sí', 'ri', 'a']",nome feminino,"['sˈi', 'ɾjɐ']",3
siríaco,"['si', 'rí', 'a', 'co']",adjetivo,"['si', 'ɾˈi', 'a', 'kʊ']",3
siríaco,"['si', 'rí', 'a', 'co']",nome masculino,"['si', 'ɾˈi', 'a', 'kʊ']",3
sírio,"['sí', 'ri', 'o']",adjetivo,"['sˈi', 'ɾjʊ']",3
sírio,"['sí', 'ri', 'o']",nome masculino,"['sˈi', 'ɾjʊ']",3
sírio-libanês,"['sí', 'ri', 'o', 'li', 'ba', 'nês']",adjetivo,"['sˌi', 'ɾjo', 'li', 'bã', 'nˈeʃ']",1
sírio-libanês,"['sí', 'ri', 'o', 'li', 'ba', 'nês']",nome masculino,"['sˌi', 'ɾjo', 'li', 'bã', 'nˈeʃ']",1
siro,"['si', 'ro']",adjetivo,"['sˈi', 'ɾʊ']",2
siro,"['si', 'ro']",nome masculino,"['sˈi', 'ɾʊ']",2
siroco,"['si', 'ro', 'co']",nome masculino,"['si', 'ɾˈo', 'kʊ']",2
sisa,"['si', 'sa']",nome feminino,"['sˈi', 'zɐ']",2
sisal,"['si', 'sal']",nome masculino,"['si', 'zˈaw']",1
sisão,"['si', 'são']",nome masculino,"['si', 'zˈɐ̃w']",1
sisar,"['si', 'sar']",verbo,"['si', 'zˈa']",1
sismicidade,"['sis', 'mi', 'ci', 'da', 'de']",nome feminino,"['siʒ', 'mi', 'si', 'dˈa', 'dʒɪ']",2
sísmico,"['sís', 'mi', 'co']",adjetivo,"['sˈiʒ', 'mi', 'kʊ']",3
sismo,"['sis', 'mo']",nome masculino,"['sˈiʒ', 'mʊ']",2
sismográfico,"['sis', 'mo', 'grá', 'fi', 'co']",adjetivo,"['siʒ', 'mo', 'gɾˈa', 'fi', 'kʊ']",3
sismógrafo,"['sis', 'mó', 'gra', 'fo']",nome masculino,"['siʒ', 'mˈɔ', 'gɾa', 'fʊ']",3
sismologia,"['sis', 'mo', 'lo', 'gi', 'a']",nome feminino,"['siʒ', 'mo', 'lo', 'ʒˈi', 'ɐ']",2
sismológico,"['sis', 'mo', 'ló', 'gi', 'co']",adjetivo,"['siʒ', 'mo', 'lˈɔ', 'ʒi', 'kʊ']",3
sismólogo,"['sis', 'mó', 'lo', 'go']",nome masculino,"['siʒ', 'mˈɔ', 'lo', 'gʊ']",3
sismómetro,"['sis', 'mó', 'me', 'tro']",nome masculino,"['siʒ', 'mˈɔ̃', 'me', 'tɾʊ']",3
siso,"['si', 'so']",nome masculino,"['sˈi', 'zʊ']",2
sissó,"['sis', 'só']",nome masculino,"['si', 'sˈɔ']",1
sistema,"['sis', 'te', 'ma']",nome masculino,"['siʃ', 'tˈɛ̃', 'mɐ']",2
sistemática,"['sis', 'te', 'má', 'ti', 'ca']",nome feminino,"['siʃ', 'tẽ', 'mˈa', 'tʃi', 'kɐ']",3
sistematicamente,"['sis', 'te', 'ma', 'ti', 'ca', 'men', 'te']",advérbio,"['siʃ', 'tẽ', 'ma', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
sistematicidade,"['sis', 'te', 'ma', 'ti', 'ci', 'da', 'de']",nome feminino,"['siʃ', 'tẽ', 'ma', 'tʃi', 'si', 'dˈa', 'dʒɪ']",2
sistemático,"['sis', 'te', 'má', 'ti', 'co']",adjetivo,"['siʃ', 'tẽ', 'mˈa', 'tʃi', 'kʊ']",3
sistematização,"['sis', 'te', 'ma', 'ti', 'za', 'ção']",nome feminino,"['siʃ', 'tẽ', 'ma', 'tʃi', 'za', 'sˈɐ̃w']",1
sistematizador,"['sis', 'te', 'ma', 'ti', 'za', 'dor']",adjetivo,"['siʃ', 'tẽ', 'ma', 'tʃi', 'za', 'dˈo']",1
sistematizador,"['sis', 'te', 'ma', 'ti', 'za', 'dor']",nome masculino,"['siʃ', 'tẽ', 'ma', 'tʃi', 'za', 'dˈo']",1
sistematizar,"['sis', 'te', 'ma', 'ti', 'zar']",verbo,"['siʃ', 'tẽ', 'ma', 'tʃi', 'zˈa']",1
sistémico,"['sis', 'té', 'mi', 'co']",adjetivo,"['siʃ', 'tˈɛ̃', 'mi', 'kʊ']",3
sistino,"['sis', 'ti', 'no']",adjetivo,"['siʃ', 'tʃˈĩ', 'nʊ']",2
sístole,"['sís', 'to', 'le']",nome feminino,"['sˈiʃ', 'to', 'lɪ']",3
sistólico,"['sis', 'tó', 'li', 'co']",adjetivo,"['siʃ', 'tˈɔ', 'li', 'kʊ']",3
sisuda,"['si', 'su', 'da']",nome feminino,"['si', 'zˈu', 'dɐ']",2
sisudamente,"['si', 'su', 'da', 'men', 'te']",advérbio,"['si', 'zu', 'dã', 'mˈẽ', 'tʃɪ']",2
sisudez,"['si', 'su', 'dez']",nome feminino,"['si', 'zu', 'dˈeʃ']",1
sisudo,"['si', 'su', 'do']",nome masculino,"['si', 'zˈu', 'dʊ']",2
sisudo,"['si', 'su', 'do']",adjetivo,"['si', 'zˈu', 'dʊ']",2
sitcom,"['sit', 'com']",nome masculino,[''],1
site,"['si', 'te']",nome masculino,[''],2
sitiada,"['si', 'ti', 'a', 'da']",nome feminino,"['si', 'tʃi', 'ˈa', 'dɐ']",2
sitiado,"['si', 'ti', 'a', 'do']",nome masculino,"['si', 'tʃi', 'ˈa', 'dʊ']",2
sitiado,"['si', 'ti', 'a', 'do']",adjetivo,"['si', 'tʃi', 'ˈa', 'dʊ']",2
sitiante,"['si', 'ti', 'an', 'te']",adjetivo,"['si', 'tʃi', 'ˈɐ̃', 'tʃɪ']",2
sitiante,"['si', 'ti', 'an', 'te']",nome masculino,"['si', 'tʃi', 'ˈɐ̃', 'tʃɪ']",2
sitiante,"['si', 'ti', 'an', 'te']",nome feminino,"['si', 'tʃi', 'ˈɐ̃', 'tʃɪ']",2
sitiar,"['si', 'ti', 'ar']",verbo,"['si', 'tʃi', 'ˈa']",1
sítio,"['sí', 'ti', 'o']",nome masculino,"['sˈi', 'tʃjʊ']",3
sito,"['si', 'to']",adjetivo,"['sˈi', 'tʊ']",2
sito,"['si', 'to']",nome masculino,"['sˈi', 'tʊ']",2
situação,"['si', 'tu', 'a', 'ção']",nome feminino,"['si', 'tu', 'a', 'sˈɐ̃w']",1
situacionismo,"['si', 'tu', 'a', 'ci', 'o', 'nis', 'mo']",nome masculino,"['si', 'tu', 'a', 'sjõ', 'nˈiʒ', 'mʊ']",2
situacionista,"['si', 'tu', 'a', 'ci', 'o', 'nis', 'ta']",nome masculino,"['si', 'tu', 'a', 'sjõ', 'nˈiʃ', 'tɐ']",2
situacionista,"['si', 'tu', 'a', 'ci', 'o', 'nis', 'ta']",adjetivo,"['si', 'tu', 'a', 'sjõ', 'nˈiʃ', 'tɐ']",2
situacionista,"['si', 'tu', 'a', 'ci', 'o', 'nis', 'ta']",nome feminino,"['si', 'tu', 'a', 'sjõ', 'nˈiʃ', 'tɐ']",2
situar,"['si', 'tu', 'ar']",verbo,"['si', 'tu', 'ˈa']",1
situável,"['si', 'tu', 'á', 'vel']",adjetivo,"['si', 'tu', 'ˈa', 'vew']",2
skate,"['ska', 'te']",nome masculino,[''],2
sketch,['sketch'],nome masculino,[''],1
ski,['ski'],nome masculino,[''],1
skiff,['skiff'],nome masculino,[''],1
skinhead,"['skin', 'head']",nome masculino,['ou'],1
slalom,"['sla', 'lom']",nome masculino,[''],2
slick,['slick'],nome masculino,[''],1
slide,"['sli', 'de']",nome masculino,[''],2
slip,['slip'],nome masculino,[''],1
slogan,"['slo', 'gan']",nome masculino,[''],2
slow,['slow'],nome masculino,[''],1
smash,['smash'],nome masculino,[''],1
smog,['smog'],nome masculino,[''],1
smoking,"['smo', 'king']",nome masculino,[''],2
snack-bar,"['snack', 'bar']",nome masculino,[''],1
snob,['snob'],adjetivo,[''],1
snob,['snob'],nome masculino,['ou'],1
snooker,"['snoo', 'ker']",nome masculino,[''],1
snowboard,"['snow', 'board']",nome masculino,[''],1
só,['só'],adjetivo,['sˈɔ'],1
só,['só'],advérbio,['sˈɔ'],1
só,['só'],nome masculino,['sˈɔ'],1
sô,['sô'],nome masculino,['sˈo'],1
soado,"['so', 'a', 'do']",adjetivo,"['so', 'ˈa', 'dʊ']",2
soajo,"['so', 'a', 'jo']",nome masculino,"['so', 'ˈa', 'ʒʊ']",2
soalhar,"['so', 'a', 'lhar']",verbo,"['so', 'a', 'ʎˈa']",1
soalheira,"['so', 'a', 'lhei', 'ra']",nome feminino,"['so', 'a', 'ʎˈej', 'ɾɐ']",2
soalheiro,"['so', 'a', 'lhei', 'ro']",adjetivo,"['so', 'a', 'ʎˈej', 'ɾʊ']",2
soalheiro,"['so', 'a', 'lhei', 'ro']",nome masculino,"['so', 'a', 'ʎˈej', 'ɾʊ']",2
soalho,"['so', 'a', 'lho']",nome masculino,"['so', 'ˈa', 'ʎʊ']",2
soante,"['so', 'an', 'te']",nome feminino,"['so', 'ˈɐ̃', 'tʃɪ']",2
soante,"['so', 'an', 'te']",adjetivo,"['so', 'ˈɐ̃', 'tʃɪ']",2
soar,"['so', 'ar']",verbo,"['so', 'ˈa']",1
sob,['sob'],preposição,['sˈob'],1
soba,"['so', 'ba']",nome masculino,"['sˈɔ', 'bɐ']",2
sobejamente,"['so', 'be', 'ja', 'men', 'te']",advérbio,"['so', 'be', 'ʒã', 'mˈẽ', 'tʃɪ']",2
sobejar,"['so', 'be', 'jar']",verbo,"['so', 'be', 'ʒˈa']",1
sobejo,"['so', 'be', 'jo']",adjetivo,"['so', 'bˈe', 'ʒʊ']",2
sobejo,"['so', 'be', 'jo']",nome masculino,"['so', 'bˈe', 'ʒʊ']",2
soberana,"['so', 'be', 'ra', 'na']",nome feminino,"['so', 'be', 'ɾˈɐ̃', 'nɐ']",2
soberanamente,"['so', 'be', 'ra', 'na', 'men', 'te']",advérbio,"['so', 'be', 'ɾã', 'nã', 'mˈẽ', 'tʃɪ']",2
soberania,"['so', 'be', 'ra', 'ni', 'a']",nome feminino,"['so', 'be', 'ɾã', 'nˈi', 'ɐ']",2
soberano,"['so', 'be', 'ra', 'no']",adjetivo,"['so', 'be', 'ɾˈɐ̃', 'nʊ']",2
soberano,"['so', 'be', 'ra', 'no']",nome masculino,"['so', 'be', 'ɾˈɐ̃', 'nʊ']",2
soberba,"['so', 'ber', 'ba']",nome feminino,"['so', 'bˈeɦ', 'bɐ']",2
soberbamente,"['so', 'ber', 'ba', 'men', 'te']",advérbio,"['so', 'beɦ', 'bã', 'mˈẽ', 'tʃɪ']",2
soberbo,"['so', 'ber', 'bo']",adjetivo,"['so', 'bˈeɦ', 'bʊ']",2
soberbo,"['so', 'ber', 'bo']",nome masculino,"['so', 'bˈeɦ', 'bʊ']",2
sobra,"['so', 'bra']",nome feminino,"['sˈɔ', 'bɾɐ']",2
sobraçar,"['so', 'bra', 'çar']",verbo,"['so', 'bɾa', 'sˈa']",1
sobradamente,"['so', 'bra', 'da', 'men', 'te']",advérbio,"['so', 'bɾa', 'dã', 'mˈẽ', 'tʃɪ']",2
sobradar,"['so', 'bra', 'dar']",verbo,"['so', 'bɾa', 'dˈa']",1
sobrado,"['so', 'bra', 'do']",nome masculino,"['so', 'bɾˈa', 'dʊ']",2
sobrado,"['so', 'bra', 'do']",adjetivo,"['so', 'bɾˈa', 'dʊ']",2
sobral,"['so', 'bral']",nome masculino,"['so', 'bɾˈaw']",1
sobralense,"['so', 'bra', 'len', 'se']",nome masculino,"['so', 'bɾa', 'lˈẽ', 'sɪ ou so', 'bɾa', 'lˈẽ', 'sɪ']",2
sobralense,"['so', 'bra', 'len', 'se']",adjetivo,"['so', 'bɾa', 'lˈẽ', 'sɪ']",2
sobranceiramente,"['so', 'bran', 'cei', 'ra', 'men', 'te']",advérbio,"['so', 'bɾɐ̃', 'sej', 'ɾã', 'mˈẽ', 'tʃɪ']",2
sobranceiro,"['so', 'bran', 'cei', 'ro']",adjetivo,"['so', 'bɾɐ̃', 'sˈej', 'ɾʊ']",2
sobrancelha,"['so', 'bran', 'ce', 'lha']",nome feminino,"['so', 'bɾɐ̃', 'sˈe', 'ʎɐ']",2
sobranceria,"['so', 'bran', 'ce', 'ri', 'a']",nome feminino,"['so', 'bɾɐ̃', 'se', 'ɾˈi', 'ɐ']",2
sobrante,"['so', 'bran', 'te']",adjetivo,"['so', 'bɾˈɐ̃', 'tʃɪ']",2
sobrar,"['so', 'brar']",verbo,"['so', 'bɾˈa']",1
sobre,"['so', 'bre']",preposição,"['sˈo', 'bɾɪ']",2
sobre,"['so', 'bre']",nome masculino,"['sˈo', 'bɾɪ']",2
sobre-elevar,"['so', 'bre', 'e', 'le', 'var']",verbo,"['so', 'bɾe', 'e', 'le', 'vˈaɾ']",1
sobre-eminência,"['so', 'bre', 'e', 'mi', 'nên', 'ci', 'a']",nome feminino,"['so', 'bɾe', 'ẽ', 'mĩ', 'nˈẽ', 'sjɐ']",3
sobre-eminente,"['so', 'bre', 'e', 'mi', 'nen', 'te']",adjetivo,"['so', 'bɾe', 'ẽ', 'mĩ', 'nˈẽ', 'tʃɪ']",2
sobre-emissão,"['so', 'bre', 'e', 'mis', 'são']",nome feminino,"['so', 'bɾe', 'ẽ', 'mi', 'sˈɐ̃w']",1
sobre-endividamento,"['so', 'bre', 'en', 'di', 'vi', 'da', 'men', 'to']",nome masculino,"['so', 'bɾe', 'ẽ', 'dʒi', 'vi', 'dã', 'mˈẽ', 'tʊ']",2
sobre-endividar,"['so', 'bre', 'en', 'di', 'vi', 'dar']",verbo,"['so', 'bɾe', 'ẽ', 'dʒi', 'vi', 'dˈaɾ']",1
sobre-erguer,"['so', 'bre', 'er', 'guer']",verbo,"['so', 'bɾe', 'eɦ', 'gˈeɾ']",1
sobre-exaltação,"['so', 'bre', 'e', 'xal', 'ta', 'ção']",nome feminino,"['so', 'bɾe', 'e', 'zaw', 'ta', 'sˈɐ̃w']",1
sobre-exaltar,"['so', 'bre', 'e', 'xal', 'tar']",verbo,"['so', 'bɾe', 'e', 'zaw', 'tˈaɾ']",1
sobre-excedente,"['so', 'bre', 'ex', 'ce', 'den', 'te']",adjetivo,"['so', 'bɾe', 'e', 'se', 'dˈẽ', 'tʃɪ']",2
sobre-exceder,"['so', 'bre', 'ex', 'ce', 'der']",verbo,"['so', 'bɾe', 'e', 'se', 'dˈeɾ']",1
sobre-excelência,"['so', 'bre', 'ex', 'ce', 'lên', 'ci', 'a']",nome feminino,"['so', 'bɾe', 'e', 'se', 'lˈẽ', 'sjɐ']",3
sobre-excelente,"['so', 'bre', 'ex', 'ce', 'len', 'te']",adjetivo,"['so', 'bɾe', 'e', 'se', 'lˈẽ', 'tʃɪ']",2
sobre-excitação,"['so', 'bre', 'ex', 'ci', 'ta', 'ção']",nome feminino,"['so', 'bɾe', 'e', 'si', 'ta', 'sˈɐ̃w']",1
sobre-excitado,"['so', 'bre', 'ex', 'ci', 'ta', 'do']",adjetivo,"['so', 'bɾe', 'e', 'si', 'tˈa', 'dʊ']",2
sobre-excitante,"['so', 'bre', 'ex', 'ci', 'tan', 'te']",adjetivo,"['so', 'bɾe', 'e', 'si', 'tˈɐ̃', 'tʃɪ']",2
sobre-excitar,"['so', 'bre', 'ex', 'ci', 'tar']",verbo,"['so', 'bɾe', 'e', 'si', 'tˈaɾ']",1
sobre-exploração,"['so', 'bre', 'ex', 'plo', 'ra', 'ção']",nome feminino,"['so', 'bɾe', 'eʃ', 'plo', 'ɾa', 'sˈɐ̃w']",1
sobre-expor,"['so', 'bre', 'ex', 'por']",verbo,"['so', 'bɾe', 'eʃ', 'pˈoɾ']",1
sobre-exposição,"['so', 'bre', 'ex', 'po', 'si', 'ção']",nome feminino,"['so', 'bɾe', 'eʃ', 'po', 'zi', 'sˈɐ̃w']",1
sobre-homem,"['so', 'bre', 'ho', 'mem']",nome masculino,"['so', 'bɾe', 'ˈõ', 'mẽj']",2
sobre-horrendo,"['so', 'bre', 'hor', 'ren', 'do']",adjetivo,"['so', 'bɾe', 'o', 'ɦˈẽ', 'dʊ']",2
sobre-humanizar,"['so', 'bre', 'hu', 'ma', 'ni', 'zar']",verbo,"['so', 'bɾe', 'ũ', 'mã', 'ni', 'zˈaɾ']",1
sobre-humano,"['so', 'bre', 'hu', 'ma', 'no']",adjetivo,"['sˌo', 'bɾi', 'ũ', 'mˈɐ̃', 'nʊ']",2
sobreabundância,"['so', 'bre', 'a', 'bun', 'dân', 'ci', 'a']",nome feminino,"['so', 'bɾe', 'a', 'bũ', 'dˈɐ̃', 'sjɐ']",3
sobreabundante,"['so', 'bre', 'a', 'bun', 'dan', 'te']",adjetivo,"['so', 'bɾe', 'a', 'bũ', 'dˈɐ̃', 'tʃɪ']",2
sobreabundar,"['so', 'bre', 'a', 'bun', 'dar']",verbo,"['so', 'bɾe', 'a', 'bũ', 'dˈaɾ']",1
sobreafligir,"['so', 'bre', 'a', 'fli', 'gir']",verbo,"['so', 'bɾe', 'a', 'fli', 'ʒˈiɾ']",1
sobreaflito,"['so', 'bre', 'a', 'fli', 'to']",adjetivo,"['so', 'bɾe', 'a', 'flˈi', 'tʊ']",2
sobreagitar,"['so', 'bre', 'a', 'gi', 'tar']",verbo,"['so', 'bɾe', 'a', 'ʒi', 'tˈaɾ']",5
sobreaguado,"['so', 'bre', 'a', 'gua', 'do']",adjetivo,"['so', 'bɾe', 'a', 'gwˈa', 'dʊ']",2
sobreaguar,"['so', 'bre', 'a', 'guar']",verbo,"['so', 'bɾe', 'a', 'gwˈaɾ']",1
sobreagudo,"['so', 'bre', 'a', 'gu', 'do']",adjetivo,"['so', 'bɾe', 'a', 'gˈu', 'dʊ']",2
sobrealcunha,"['so', 'bre', 'al', 'cu', 'nha']",nome feminino,"['so', 'bɾe', 'aw', 'kˈũ', 'ɲɐ']",2
sobrealimentação,"['so', 'bre', 'a', 'li', 'men', 'ta', 'ção']",nome feminino,"['so', 'bɾe', 'a', 'lĩ', 'mẽ', 'ta', 'sˈɐ̃w']",1
sobrealimentado,"['so', 'bre', 'a', 'li', 'men', 'ta', 'do']",adjetivo,"['so', 'bɾe', 'a', 'lĩ', 'mẽ', 'tˈa', 'dʊ']",2
sobrealimentar,"['so', 'bre', 'a', 'li', 'men', 'tar']",verbo,"['so', 'bɾe', 'a', 'lĩ', 'mẽ', 'tˈa']",1
sobreanca,"['so', 'bre', 'an', 'ca']",nome feminino,"['so', 'bɾe', 'ˈɐ̃', 'kɐ']",2
sobreano,"['so', 'bre', 'a', 'no']",nome masculino,"['so', 'bɾe', 'ˈɐ̃', 'nʊ']",2
sobreapelido,"['so', 'bre', 'a', 'pe', 'li', 'do']",nome masculino,"['so', 'bɾe', 'a', 'pe', 'lˈi', 'dʊ']",2
sobreaquecer,"['so', 'bre', 'a', 'que', 'cer']",verbo,"['so', 'bɾe', 'a', 'ke', 'sˈe']",1
sobreaquecido,"['so', 'bre', 'a', 'que', 'ci', 'do']",adjetivo,"['so', 'bɾe', 'a', 'ke', 'sˈi', 'dʊ']",2
sobreaquecimento,"['so', 'bre', 'a', 'que', 'ci', 'men', 'to']",nome masculino,"['so', 'bɾe', 'a', 'ke', 'sĩ', 'mˈẽ', 'tʊ']",2
sobrearco,"['so', 'bre', 'ar', 'co']",nome masculino,"['so', 'bɾe', 'ˈah', 'kʊ']",2
sobreasa,"['so', 'bre', 'a', 'sa']",nome feminino,"['so', 'bɾe', 'ˈa', 'zɐ']",2
sobreavaliação,"['so', 'bre', 'a', 'va', 'li', 'a', 'ção']",nome feminino,"['so', 'bɾe', 'a', 'va', 'li', 'a', 'sˈɐ̃w']",1
sobreavaliado,"['so', 'bre', 'a', 'va', 'li', 'a', 'do']",adjetivo,"['so', 'bɾe', 'a', 'va', 'li', 'ˈa', 'dʊ']",2
sobreavaliar,"['so', 'bre', 'a', 'va', 'li', 'ar']",verbo,"['so', 'bɾe', 'a', 'va', 'li', 'ˈa']",1
sobreavisar,"['so', 'bre', 'a', 'vi', 'sar']",verbo,"['so', 'bɾe', 'a', 'vi', 'zˈa']",1
sobreaviso,"['so', 'bre', 'a', 'vi', 'so']",nome masculino,"['so', 'bɾe', 'a', 'vˈi', 'zʊ']",2
sobreaxilar,"['so', 'bre', 'a', 'xi', 'lar']",adjetivo,"['so', 'bɾe', 'ak', 'si', 'lˈaɾ']",1
sobrebainha,"['so', 'bre', 'ba', 'i', 'nha']",nome feminino,"['so', 'bɾe', 'ba', 'ˈĩ', 'ɲɐ']",2
sobrebico,"['so', 'bre', 'bi', 'co']",nome masculino,"['so', 'bɾe', 'bˈi', 'kʊ']",2
sobrebojo,"['so', 'bre', 'bo', 'jo']",nome masculino,"['so', 'bɾe', 'bˈo', 'ʒʊ']",2
sobrebrocha,"['so', 'bre', 'bro', 'cha']",nome feminino,"['so', 'bɾe', 'bɾˈɔ', 'ʃɐ']",2
sobrecabeça,"['so', 'bre', 'ca', 'be', 'ça']",nome feminino,"['so', 'bɾe', 'ka', 'bˈe', 'sɐ']",2
sobrecabeceira,"['so', 'bre', 'ca', 'be', 'cei', 'ra']",nome feminino,"['so', 'bɾe', 'ka', 'be', 'sˈej', 'ɾɐ']",2
sobrecadeia,"['so', 'bre', 'ca', 'dei', 'a']",nome feminino,"['so', 'bɾe', 'ka', 'dˈej', 'ɐ']",2
sobrecalça,"['so', 'bre', 'cal', 'ça']",nome feminino,"['so', 'bɾe', 'kˈaw', 'sɐ']",2
sobrecama,"['so', 'bre', 'ca', 'ma']",nome feminino,"['so', 'bɾe', 'kˈɐ̃', 'mɐ']",2
sobrecâmara,"['so', 'bre', 'câ', 'ma', 'ra']",nome feminino,"['so', 'bɾe', 'kˈɐ̃', 'ma', 'ɾɐ']",3
sobrecana,"['so', 'bre', 'ca', 'na']",nome feminino,"['so', 'bɾe', 'kˈɐ̃', 'nɐ']",2
sobrecapa,"['so', 'bre', 'ca', 'pa']",nome feminino,"['so', 'bɾe', 'kˈa', 'pɐ']",2
