palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
desmantelado,adjetivo,"['des', 'man', 'te', 'la', 'do']",-2,"['deʒ', 'mɐ̃', 'te', 'lˈa', 'dʊ']",-2
desmantelador,adjetivo,"['des', 'man', 'te', 'la', 'dor']",-1,"['deʒ', 'mɐ̃', 'te', 'la', 'dˈo']",-1
desmantelador,nome masculino,"['des', 'man', 'te', 'la', 'dor']",-1,"['deʒ', 'mɐ̃', 'te', 'la', 'dˈo']",-1
desmantelamento,nome masculino,"['des', 'man', 'te', 'la', 'men', 'to']",-2,"['deʒ', 'mɐ̃', 'te', 'lã', 'mˈẽ', 'tʊ']",-2
desmantelar,verbo,"['des', 'man', 'te', 'lar']",-1,"['deʒ', 'mɐ̃', 'te', 'lˈa']",-1
desmanto,nome masculino,"['des', 'man', 'to']",-2,"['dez', 'mˈɐ̃', 'tʊ']",-2
desmaquilhante,adjetivo,"['des', 'ma', 'qui', 'lhan', 'te']",-2,"['deʒ', 'ma', 'ki', 'ʎˈɐ̃', 'tʃɪ']",-2
desmaquilhante,nome masculino,"['des', 'ma', 'qui', 'lhan', 'te']",-2,"['deʒ', 'ma', 'ki', 'ʎˈɐ̃', 'tʃɪ']",-2
desmaquilhar,verbo,"['des', 'ma', 'qui', 'lhar']",-1,"['deʒ', 'ma', 'ki', 'ʎˈa']",-1
desmaranhar,verbo,"['des', 'ma', 'ra', 'nhar']",-1,"['dez', 'ma', 'ɾã', 'ɲˈaɾ']",-1
desmaranho,nome masculino,"['des', 'ma', 'ra', 'nho']",-2,"['dez', 'ma', 'ɾˈɐ̃', 'ɲʊ']",-2
desmarcadamente,advérbio,"['des', 'mar', 'ca', 'da', 'men', 'te']",-2,"['dez', 'mah', 'ka', 'dã', 'mˈẽ', 'tʃɪ']",-2
desmarcado,adjetivo,"['des', 'mar', 'ca', 'do']",-2,"['deʒ', 'mah', 'kˈa', 'dʊ']",-2
desmarcar,verbo,"['des', 'mar', 'car']",-1,"['deʒ', 'mah', 'kˈa']",-1
desmarear,verbo,"['des', 'ma', 're', 'ar']",-1,"['dez', 'ma', 'ɾi', 'ˈaɾ']",-1
desmascaramento,nome masculino,"['des', 'mas', 'ca', 'ra', 'men', 'to']",-2,"['deʒ', 'maʃ', 'ka', 'ɾã', 'mˈẽ', 'tʊ']",-2
desmascarar,verbo,"['des', 'mas', 'ca', 'rar']",-1,"['deʒ', 'maʃ', 'ka', 'ɾˈa']",-1
desmastreamento,nome masculino,"['des', 'mas', 'tre', 'a', 'men', 'to']",-2,"['deʒ', 'maʃ', 'tɾe', 'ã', 'mˈẽ', 'tʊ']",-2
desmatar,verbo,"['des', 'ma', 'tar']",-1,"['dez', 'ma', 'tˈaɾ']",-1
desmaterialização,nome feminino,"['des', 'ma', 'te', 'ri', 'a', 'li', 'za', 'ção']",-1,"['deʒ', 'ma', 'te', 'ɾi', 'a', 'li', 'za', 'sˈɐ̃w']",-1
desmaterializar,verbo,"['des', 'ma', 'te', 'ri', 'a', 'li', 'zar']",-1,"['deʒ', 'ma', 'te', 'ɾi', 'a', 'li', 'zˈa']",-1
desmazelada,nome feminino,"['des', 'ma', 'ze', 'la', 'da']",-2,"['deʒ', 'ma', 'ze', 'lˈa', 'dɐ']",-2
desmazeladamente,advérbio,"['des', 'ma', 'ze', 'la', 'da', 'men', 'te']",-2,"['deʒ', 'ma', 'ze', 'la', 'dã', 'mˈẽ', 'tʃɪ']",-2
desmazelado,adjetivo,"['des', 'ma', 'ze', 'la', 'do']",-2,"['deʒ', 'ma', 'ze', 'lˈa', 'dʊ']",-2
desmazelado,nome masculino,"['des', 'ma', 'ze', 'la', 'do']",-2,"['deʒ', 'ma', 'ze', 'lˈa', 'dʊ']",-2
desmazelar,verbo,"['des', 'ma', 'ze', 'lar']",-1,"['deʒ', 'ma', 'ze', 'lˈa']",-1
desmazelo,nome masculino,"['des', 'ma', 'ze', 'lo']",-2,"['deʒ', 'ma', 'zˈe', 'lʊ']",-2
desmear,verbo,"['des', 'me', 'ar']",-1,"['dez', 'mi', 'ˈaɾ']",-1
desmedida,nome feminino,"['des', 'me', 'di', 'da']",-2,"['deʒ', 'me', 'dʒˈi', 'dɐ']",-2
desmedidamente,advérbio,"['des', 'me', 'di', 'da', 'men', 'te']",-2,"['deʒ', 'me', 'dʒi', 'dã', 'mˈẽ', 'tʃɪ']",-2
desmedido,adjetivo,"['des', 'me', 'di', 'do']",-2,"['deʒ', 'me', 'dʒˈi', 'dʊ']",-2
desmedir,verbo,"['des', 'me', 'dir']",-1,"['deʒ', 'me', 'dʒˈi']",-1
desmedra,nome feminino,"['des', 'me', 'dra']",-2,"['dez', 'mˈɛ', 'dɾɐ']",-2
