palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
teosófico,adjetivo,"['te', 'o', 'só', 'fi', 'co']",-3,"['tʃjo', 'zˈɔ', 'fi', 'kʊ']",-3
teosofismo,nome masculino,"['te', 'o', 'so', 'fis', 'mo']",-2,"['tʃjo', 'zo', 'fˈiʒ', 'mʊ']",-2
tepe,nome masculino,"['te', 'pe']",-2,"['tˈɛ', 'pɪ']",-2
tepidamente,advérbio,"['te', 'pi', 'da', 'men', 'te']",-2,"['tɛ', 'pi', 'dã', 'mˈẽ', 'tʃɪ']",-2
tepidez,nome feminino,"['te', 'pi', 'dez']",-1,"['te', 'pi', 'dˈeʃ']",-1
tépido,adjetivo,"['té', 'pi', 'do']",-3,"['tˈɛ', 'pi', 'dʊ']",-3
tequila,nome feminino,"['te', 'qui', 'la']",-2,"['te', 'kˈi', 'lɐ']",-2
ter,verbo,['ter'],-1,['tˈe'],-1
ter,nome masculino,['ter'],-1,['tˈe'],-1
terapeuta,nome masculino,"['te', 'ra', 'peu', 'ta']",-2,"['te', 'ɾa', 'pˈew', 'tɐ']",-2
terapeuta,nome feminino,"['te', 'ra', 'peu', 'ta']",-2,"['te', 'ɾa', 'pˈew', 'tɐ']",-2
terapêutica,nome feminino,"['te', 'ra', 'pêu', 'ti', 'ca']",-3,"['te', 'ɾa', 'pˈew', 'tʃi', 'kɐ']",-3
terapeuticamente,advérbio,"['te', 'ra', 'peu', 'ti', 'ca', 'men', 'te']",-2,"['te', 'ɾa', 'pew', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
terapêutico,adjetivo,"['te', 'ra', 'pêu', 'ti', 'co']",-3,"['te', 'ɾa', 'pˈew', 'tʃi', 'kʊ']",-3
terapia,nome feminino,"['te', 'ra', 'pi', 'a']",-2,"['te', 'ɾa', 'pˈi', 'ɐ']",-2
teratogénico,adjetivo,"['te', 'ra', 'to', 'gé', 'ni', 'co']",-3,"['te', 'ɾa', 'to', 'ʒˈɛ̃', 'ni', 'kʊ']",-3
teratológico,adjetivo,"['te', 'ra', 'to', 'ló', 'gi', 'co']",-3,"['te', 'ɾa', 'to', 'lˈɔ', 'ʒi', 'kʊ']",-3
terça,nome feminino,"['ter', 'ça']",-2,"['tˈeh', 'sɐ']",-2
terçã,nome feminino,"['ter', 'çã']",-1,"['teh', 'sˈɐ̃']",-1
terça,adjetivo,"['ter', 'ça']",-2,"['tˈeh', 'sɐ']",-2
terça-feira,nome feminino,"['ter', 'ça', 'fei', 'ra']",-2,"['tˌeh', 'sɐ', 'fˈej', 'ɾɐ']",-2
terçar,verbo,"['ter', 'çar']",-1,"['teh', 'sˈa']",-1
terceira,nome feminino,"['ter', 'cei', 'ra']",-2,"['teh', 'sˈej', 'ɾɐ']",-2
terceirar,verbo,"['ter', 'cei', 'rar']",-1,"['teh', 'sej', 'ɾˈa']",-1
terceirense,adjetivo,"['ter', 'cei', 'ren', 'se']",-2,"['teh', 'sej', 'ɾˈẽ', 'sɪ']",-2
terceirense,nome masculino,"['ter', 'cei', 'ren', 'se']",-2,"['teh', 'sej', 'ɾˈẽ', 'sɪ']",-2
terceiro,número,"['ter', 'cei', 'ro']",-2,"['teh', 'sˈej', 'ɾʊ']",-2
terceiro,nome masculino,"['ter', 'cei', 'ro']",-2,"['teh', 'sˈej', 'ɾʊ']",-2
terceiro-mundismo,nome masculino,"['ter', 'cei', 'ro', 'mun', 'dis', 'mo']",-1,"['teh', 'sˌej', 'ɾʊ', 'mũ', 'dʒˈiʒ', 'mʊ']",-2
terceiro-mundista,adjetivo,"['ter', 'cei', 'ro', 'mun', 'dis', 'ta']",-1,"['teh', 'sˌej', 'ɾʊ', 'mũ', 'dʒˈiʃ', 'tɐ']",-2
terceto,nome masculino,"['ter', 'ce', 'to']",-2,"['teh', 'sˈe', 'tʊ']",-2
terciado,adjetivo,"['ter', 'ci', 'a', 'do']",-2,"['teh', 'si', 'ˈa', 'dʊ']",-2
terciário,adjetivo,"['ter', 'ci', 'á', 'ri', 'o']",-3,"['teh', 'si', 'ˈa', 'ɾjʊ']",-2
terciarização,nome feminino,"['ter', 'ci', 'a', 'ri', 'za', 'ção']",-1,"['teh', 'si', 'a', 'ɾi', 'za', 'sˈɐ̃w']",-1
tércio,nome masculino,"['tér', 'ci', 'o']",-3,"['tˈɛh', 'sjʊ']",-2
terço,nome masculino,"['ter', 'ço']",-2,"['tˈeh', 'sʊ']",-2
terço,número,"['ter', 'ço']",-2,"['tˈeh', 'sʊ']",-2
terçolho,nome masculino,"['ter', 'ço', 'lho']",-2,"['teh', 'sˈo', 'ʎʊ']",-2
teres,nome masculino,"['te', 'res']",-2,"['tˈe', 'ɾɪʃ']",-2
tereso,nome masculino,"['te', 're', 'so']",-2,"['te', 'ɾˈe', 'zʊ']",-2
tergiversação,nome feminino,"['ter', 'gi', 'ver', 'sa', 'ção']",-1,"['teɦ', 'ʒi', 'veh', 'sa', 'sˈɐ̃w']",-1
tergiversar,verbo,"['ter', 'gi', 'ver', 'sar']",-1,"['teɦ', 'ʒi', 'veh', 'sˈa']",-1
terma,nome feminino,"['ter', 'ma']",-2,"['tˈeɦ', 'mɐ']",-2
termal,adjetivo,"['ter', 'mal']",-1,"['teɦ', 'mˈaw']",-1
termalismo,nome masculino,"['ter', 'ma', 'lis', 'mo']",-2,"['teɦ', 'ma', 'lˈiʒ', 'mʊ']",-2
termas,nome feminino,"['ter', 'mas']",-2,"['tˈeɦ', 'mɐʃ']",-2
termia,nome feminino,"['ter', 'mi', 'a']",-2,"['teɦ', 'mˈi', 'ɐ']",-2
termicamente,advérbio,"['ter', 'mi', 'ca', 'men', 'te']",-2,"['tɛɦ', 'mi', 'kã', 'mˈẽ', 'tʃɪ']",-2
térmico,adjetivo,"['tér', 'mi', 'co']",-3,"['tˈɛɦ', 'mi', 'kʊ']",-3
terminação,nome feminino,"['ter', 'mi', 'na', 'ção']",-1,"['teɦ', 'mĩ', 'na', 'sˈɐ̃w']",-1
terminador,adjetivo,"['ter', 'mi', 'na', 'dor']",-1,"['teɦ', 'mĩ', 'na', 'dˈo']",-1
terminador,nome masculino,"['ter', 'mi', 'na', 'dor']",-1,"['teɦ', 'mĩ', 'na', 'dˈo']",-1
terminal,adjetivo,"['ter', 'mi', 'nal']",-1,"['teɦ', 'mĩ', 'nˈaw']",-1
terminal,nome masculino,"['ter', 'mi', 'nal']",-1,"['teɦ', 'mĩ', 'nˈaw']",-1
terminante,adjetivo,"['ter', 'mi', 'nan', 'te']",-2,"['teɦ', 'mĩ', 'nˈɐ̃', 'tʃɪ']",-2
terminantemente,advérbio,"['ter', 'mi', 'nan', 'te', 'men', 'te']",-2,"['teɦ', 'mĩ', 'nɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",-2
terminar,verbo,"['ter', 'mi', 'nar']",-1,"['teɦ', 'mĩ', 'nˈa']",-1
término,nome masculino,"['tér', 'mi', 'no']",-3,"['tˈɛɦ', 'mĩ', 'nʊ']",-3
terminologia,nome feminino,"['ter', 'mi', 'no', 'lo', 'gi', 'a']",-2,"['teɦ', 'mĩ', 'no', 'lo', 'ʒˈi', 'ɐ']",-2
terminológico,adjetivo,"['ter', 'mi', 'no', 'ló', 'gi', 'co']",-3,"['teɦ', 'mĩ', 'no', 'lˈɔ', 'ʒi', 'kʊ']",-3
