palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
narcisista,adjetivo,"['nar', 'ci', 'sis', 'ta']",-2,"['nah', 'si', 'zˈiʃ', 'tɐ']",-2
narcisista,nome masculino,"['nar', 'ci', 'sis', 'ta']",-2,"['nah', 'si', 'zˈiʃ', 'tɐ']",-2
narcisista,nome feminino,"['nar', 'ci', 'sis', 'ta']",-2,"['nah', 'si', 'zˈiʃ', 'tɐ']",-2
narciso,nome masculino,"['nar', 'ci', 'so']",-2,"['nah', 'sˈi', 'zʊ']",-2
narcolepsia,nome feminino,"['nar', 'co', 'lep', 'si', 'a']",-2,"['nah', 'ko', 'le', 'pi', 'sˈi', 'ɐ']",-2
narcoléptico,adjetivo,"['nar', 'co', 'lép', 'ti', 'co']",-3,"['nah', 'ko', 'lˈɛ', 'pi', 'tʃi', 'kʊ']",-4
narcótico,nome masculino,"['nar', 'có', 'ti', 'co']",-3,"['nah', 'kˈɔ', 'tʃi', 'kʊ']",-3
narcótico,adjetivo,"['nar', 'có', 'ti', 'co']",-3,"['nah', 'kˈɔ', 'tʃi', 'kʊ']",-3
narcotizar,verbo,"['nar', 'co', 'ti', 'zar']",-1,"['nah', 'ko', 'tʃi', 'zˈa']",-1
narcotraficante,adjetivo,"['nar', 'co', 'tra', 'fi', 'can', 'te']",-2,"['nah', 'ko', 'tɾa', 'fi', 'kˈɐ̃', 'tʃɪ']",-2
narcotraficante,nome masculino,"['nar', 'co', 'tra', 'fi', 'can', 'te']",-2,"['nah', 'ko', 'tɾa', 'fi', 'kˈɐ̃', 'tʃɪ']",-2
narcotraficante,nome feminino,"['nar', 'co', 'tra', 'fi', 'can', 'te']",-2,"['nah', 'ko', 'tɾa', 'fi', 'kˈɐ̃', 'tʃɪ']",-2
narcotráfico,nome masculino,"['nar', 'co', 'trá', 'fi', 'co']",-3,"['nah', 'ko', 'tɾˈa', 'fi', 'kʊ']",-3
nardo,nome masculino,"['nar', 'do']",-2,"['nˈaɦ', 'dʊ']",-2
narguilé,nome masculino,"['nar', 'gui', 'lé']",-1,"['naɦ', 'gi', 'lˈɛ']",-1
narigão,nome masculino,"['na', 'ri', 'gão']",-1,"['na', 'ɾi', 'gˈɐ̃w']",-1
narigão,adjetivo,"['na', 'ri', 'gão']",-1,"['na', 'ɾi', 'gˈɐ̃w']",-1
narigudo,nome masculino,"['na', 'ri', 'gu', 'do']",-2,"['na', 'ɾi', 'gˈu', 'dʊ']",-2
narigudo,adjetivo,"['na', 'ri', 'gu', 'do']",-2,"['na', 'ɾi', 'gˈu', 'dʊ']",-2
narina,nome feminino,"['na', 'ri', 'na']",-2,"['na', 'ɾˈĩ', 'nɐ']",-2
nariz,nome masculino,"['na', 'riz']",-1,"['na', 'ɾˈiʃ']",-1
narizinho,nome masculino,"['na', 'ri', 'zi', 'nho']",-2,"['na', 'ɾi', 'zˈĩ', 'ɲʊ']",-2
narração,nome feminino,"['nar', 'ra', 'ção']",-1,"['na', 'ɦa', 'sˈɐ̃w']",-1
narrado,nome masculino,"['nar', 'ra', 'do']",-2,"['na', 'ɦˈa', 'dʊ']",-2
narrado,adjetivo,"['nar', 'ra', 'do']",-2,"['na', 'ɦˈa', 'dʊ']",-2
narrador,adjetivo,"['nar', 'ra', 'dor']",-1,"['na', 'ɦa', 'dˈo']",-1
narrador,nome masculino,"['nar', 'ra', 'dor']",-1,"['na', 'ɦa', 'dˈo']",-1
narradora,nome feminino,"['nar', 'ra', 'do', 'ra']",-2,"['na', 'ɦa', 'dˈo', 'ɾɐ']",-2
narrar,verbo,"['nar', 'rar']",-1,"['na', 'ɦˈa']",-1
narrativa,nome feminino,"['nar', 'ra', 'ti', 'va']",-2,"['na', 'ɦa', 'tʃˈi', 'vɐ']",-2
narrativamente,advérbio,"['nar', 'ra', 'ti', 'va', 'men', 'te']",-2,"['na', 'ɦa', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",-2
narratividade,nome feminino,"['nar', 'ra', 'ti', 'vi', 'da', 'de']",-2,"['na', 'ɦa', 'tʃi', 'vi', 'dˈa', 'dʒɪ']",-2
narrativo,adjetivo,"['nar', 'ra', 'ti', 'vo']",-2,"['na', 'ɦa', 'tʃˈi', 'vʊ']",-2
narratologia,nome feminino,"['nar', 'ra', 'to', 'lo', 'gi', 'a']",-2,"['na', 'ɦa', 'to', 'lo', 'ʒˈi', 'ɐ']",-2
nasal,nome masculino,"['na', 'sal']",-1,"['na', 'zˈaw']",-1
nasal,adjetivo,"['na', 'sal']",-1,"['na', 'zˈaw']",-1
nasal,nome feminino,"['na', 'sal']",-1,"['na', 'zˈaw']",-1
nasalado,adjetivo,"['na', 'sa', 'la', 'do']",-2,"['na', 'za', 'lˈa', 'dʊ']",-2
nasalar,verbo,"['na', 'sa', 'lar']",-1,"['na', 'za', 'lˈa']",-1
nasalmente,advérbio,"['na', 'sal', 'men', 'te']",-2,"['na', 'zaw', 'mˈẽ', 'tʃɪ']",-2
nascença,nome feminino,"['nas', 'cen', 'ça']",-2,"['na', 'sˈẽ', 'sɐ']",-2
nascente,adjetivo,"['nas', 'cen', 'te']",-2,"['na', 'sˈẽ', 'tʃɪ']",-2
nascente,nome masculino,"['nas', 'cen', 'te']",-2,"['na', 'sˈẽ', 'tʃɪ']",-2
nascente,nome feminino,"['nas', 'cen', 'te']",-2,"['na', 'sˈẽ', 'tʃɪ']",-2
nascer,verbo,"['nas', 'cer']",-1,"['na', 'sˈe']",-1
nascer,nome masculino,"['nas', 'cer']",-1,"['na', 'sˈe']",-1
nascida,nome feminino,"['nas', 'ci', 'da']",-2,"['na', 'sˈi', 'dɐ']",-2
nascido,adjetivo,"['nas', 'ci', 'do']",-2,"['na', 'sˈi', 'dʊ']",-2
nascido,nome masculino,"['nas', 'ci', 'do']",-2,"['na', 'sˈi', 'dʊ']",-2
nascimento,nome masculino,"['nas', 'ci', 'men', 'to']",-2,"['na', 'sĩ', 'mˈẽ', 'tʊ']",-2
nascituro,adjetivo,"['nas', 'ci', 'tu', 'ro']",-2,"['na', 'si', 'tˈu', 'ɾʊ']",-2
nascituro,nome masculino,"['nas', 'ci', 'tu', 'ro']",-2,"['na', 'si', 'tˈu', 'ɾʊ']",-2
nassa,nome feminino,"['nas', 'sa']",-2,"['nˈa', 'sɐ']",-2
nastro,nome masculino,"['nas', 'tro']",-2,"['nˈaʃ', 'tɾʊ']",-2
nata,nome feminino,"['na', 'ta']",-2,"['nˈa', 'tɐ']",-2
natação,nome feminino,"['na', 'ta', 'ção']",-1,"['na', 'ta', 'sˈɐ̃w']",-1
natal,adjetivo,"['na', 'tal']",-1,"['na', 'tˈaw']",-1
natalício,adjetivo,"['na', 'ta', 'lí', 'ci', 'o']",-3,"['na', 'ta', 'lˈi', 'sjʊ']",-2
natalício,nome masculino,"['na', 'ta', 'lí', 'ci', 'o']",-3,"['na', 'ta', 'lˈi', 'sjʊ']",-2
natalidade,nome feminino,"['na', 'ta', 'li', 'da', 'de']",-2,"['na', 'ta', 'li', 'dˈa', 'dʒɪ']",-2
natalista,adjetivo,"['na', 'ta', 'lis', 'ta']",-2,"['na', 'ta', 'lˈiʃ', 'tɐ']",-2
natário,adjetivo,"['na', 'tá', 'ri', 'o']",-3,"['na', 'tˈa', 'ɾjʊ']",-2
natário,nome masculino,"['na', 'tá', 'ri', 'o']",-3,"['na', 'tˈa', 'ɾjʊ']",-2
natatório,adjetivo,"['na', 'ta', 'tó', 'ri', 'o']",-3,"['na', 'ta', 'tˈɔ', 'ɾjʊ']",-2
nateiro,nome masculino,"['na', 'tei', 'ro']",-2,"['na', 'tˈej', 'ɾʊ']",-2
nativa,nome feminino,"['na', 'ti', 'va']",-2,"['na', 'tʃˈi', 'vɐ']",-2
natividade,nome feminino,"['na', 'ti', 'vi', 'da', 'de']",-2,"['na', 'tʃi', 'vi', 'dˈa', 'dʒɪ']",-2
nativo,adjetivo,"['na', 'ti', 'vo']",-2,"['na', 'tʃˈi', 'vʊ']",-2
nativo,nome masculino,"['na', 'ti', 'vo']",-2,"['na', 'tʃˈi', 'vʊ']",-2
nato,adjetivo,"['na', 'to']",-2,"['nˈa', 'tʊ']",-2
natura,nome feminino,"['na', 'tu', 'ra']",-2,"['na', 'tˈu', 'ɾɐ']",-2
natural,nome masculino,"['na', 'tu', 'ral']",-1,"['na', 'tu', 'ɾˈaw']",-1
natural,adjetivo,"['na', 'tu', 'ral']",-1,"['na', 'tu', 'ɾˈaw']",-1
natural,nome feminino,"['na', 'tu', 'ral']",-1,"['na', 'tu', 'ɾˈaw']",-1
naturalidade,nome feminino,"['na', 'tu', 'ra', 'li', 'da', 'de']",-2,"['na', 'tu', 'ɾa', 'li', 'dˈa', 'dʒɪ']",-2
naturalismo,nome masculino,"['na', 'tu', 'ra', 'lis', 'mo']",-2,"['na', 'tu', 'ɾa', 'lˈiʒ', 'mʊ']",-2
naturalista,adjetivo,"['na', 'tu', 'ra', 'lis', 'ta']",-2,"['na', 'tu', 'ɾa', 'lˈiʃ', 'tɐ']",-2
naturalista,nome masculino,"['na', 'tu', 'ra', 'lis', 'ta']",-2,"['na', 'tu', 'ɾa', 'lˈiʃ', 'tɐ']",-2
naturalista,nome feminino,"['na', 'tu', 'ra', 'lis', 'ta']",-2,"['na', 'tu', 'ɾa', 'lˈiʃ', 'tɐ']",-2
naturalisticamente,advérbio,"['na', 'tu', 'ra', 'lis', 'ti', 'ca', 'men', 'te']",-2,"['na', 'tu', 'ɾa', 'liʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
naturalístico,adjetivo,"['na', 'tu', 'ra', 'lís', 'ti', 'co']",-3,"['na', 'tu', 'ɾa', 'lˈiʃ', 'tʃi', 'kʊ']",-3
naturalização,nome feminino,"['na', 'tu', 'ra', 'li', 'za', 'ção']",-1,"['na', 'tu', 'ɾa', 'li', 'za', 'sˈɐ̃w']",-1
naturalizada,nome feminino,"['na', 'tu', 'ra', 'li', 'za', 'da']",-2,"['na', 'tu', 'ɾa', 'li', 'zˈa', 'dɐ']",-2
