palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
espumante,nome masculino,"['es', 'pu', 'man', 'te']",-2,"['iʃ', 'pũ', 'mˈɐ̃', 'tʃɪ']",-2
espumar,verbo,"['es', 'pu', 'mar']",-1,"['iʃ', 'pũ', 'mˈa']",-1
espumejante,adjetivo,"['es', 'pu', 'me', 'jan', 'te']",-2,"['iʃ', 'pũ', 'me', 'ʒˈɐ̃', 'tʃɪ']",-2
espumífero,adjetivo,"['es', 'pu', 'mí', 'fe', 'ro']",-3,"['iʃ', 'pũ', 'mˈi', 'fe', 'ɾʊ']",-3
espumoso,nome masculino,"['es', 'pu', 'mo', 'so']",-2,"['iʃ', 'pũ', 'mˈo', 'zʊ']",-2
espumoso,adjetivo,"['es', 'pu', 'mo', 'so']",-2,"['iʃ', 'pũ', 'mˈo', 'zʊ']",-2
espúrio,adjetivo,"['es', 'pú', 'ri', 'o']",-3,"['iʃ', 'pˈu', 'ɾjʊ']",-2
esquadra,nome feminino,"['es', 'qua', 'dra']",-2,"['iʃ', 'kwˈa', 'dɾɐ']",-2
esquadrão,nome masculino,"['es', 'qua', 'drão']",-1,"['iʃ', 'kwa', 'dɾˈɐ̃w']",-1
esquadrar,verbo,"['es', 'qua', 'drar']",-1,"['iʃ', 'kwa', 'dɾˈa']",-1
esquadria,nome feminino,"['es', 'qua', 'dri', 'a']",-2,"['iʃ', 'kwa', 'dɾˈi', 'ɐ']",-2
esquadriar,verbo,"['es', 'qua', 'dri', 'ar']",-1,"['iʃ', 'kwa', 'dɾi', 'ˈa']",-1
esquadrilha,nome feminino,"['es', 'qua', 'dri', 'lha']",-2,"['iʃ', 'kwa', 'dɾˈi', 'ʎɐ']",-2
esquadrilhar,verbo,"['es', 'qua', 'dri', 'lhar']",-1,"['iʃ', 'kwa', 'dɾi', 'ʎˈa']",-1
esquadrinhamento,nome masculino,"['es', 'qua', 'dri', 'nha', 'men', 'to']",-2,"['iʃ', 'kwa', 'dɾĩ', 'ɲã', 'mˈẽ', 'tʊ']",-2
esquadrinhar,verbo,"['es', 'qua', 'dri', 'nhar']",-1,"['iʃ', 'kwa', 'dɾĩ', 'ɲˈa']",-1
esquadro,nome masculino,"['es', 'qua', 'dro']",-2,"['iʃ', 'kwˈa', 'dɾʊ']",-2
esquálido,adjetivo,"['es', 'quá', 'li', 'do']",-3,"['iʃ', 'kwˈa', 'li', 'dʊ']",-3
esqualo,nome masculino,"['es', 'qua', 'lo']",-2,"['iʃ', 'kwˈa', 'lʊ']",-2
esquartejado,adjetivo,"['es', 'quar', 'te', 'ja', 'do']",-2,"['iʃ', 'kwah', 'te', 'ʒˈa', 'dʊ']",-2
esquartejamento,nome masculino,"['es', 'quar', 'te', 'ja', 'men', 'to']",-2,"['iʃ', 'kwah', 'te', 'ʒã', 'mˈẽ', 'tʊ']",-2
esquartejar,verbo,"['es', 'quar', 'te', 'jar']",-1,"['iʃ', 'kwah', 'te', 'ʒˈa']",-1
esquecer,verbo,"['es', 'que', 'cer']",-1,"['iʃ', 'ke', 'sˈe']",-1
esquecida,nome feminino,"['es', 'que', 'ci', 'da']",-2,"['iʃ', 'ke', 'sˈi', 'dɐ']",-2
esquecido,adjetivo,"['es', 'que', 'ci', 'do']",-2,"['iʃ', 'ke', 'sˈi', 'dʊ']",-2
esquecido,nome masculino,"['es', 'que', 'ci', 'do']",-2,"['iʃ', 'ke', 'sˈi', 'dʊ']",-2
esquecimento,nome masculino,"['es', 'que', 'ci', 'men', 'to']",-2,"['iʃ', 'ke', 'sĩ', 'mˈẽ', 'tʊ']",-2
esquecível,adjetivo,"['es', 'que', 'cí', 'vel']",-2,"['iʃ', 'ke', 'sˈi', 'vew']",-2
esqueleticamente,advérbio,"['es', 'que', 'le', 'ti', 'ca', 'men', 'te']",-2,"['iʃ', 'ke', 'lɛ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
esquelético,adjetivo,"['es', 'que', 'lé', 'ti', 'co']",-3,"['iʃ', 'ke', 'lˈɛ', 'tʃi', 'kʊ']",-3
esqueleto,nome masculino,"['es', 'que', 'le', 'to']",-2,"['iʃ', 'ke', 'lˈe', 'tʊ']",-2
esquema,nome masculino,"['es', 'que', 'ma']",-2,"['iʃ', 'kˈɛ̃', 'mɐ']",-2
esquematicamente,advérbio,"['es', 'que', 'ma', 'ti', 'ca', 'men', 'te']",-2,"['iʃ', 'kẽ', 'ma', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
esquemático,adjetivo,"['es', 'que', 'má', 'ti', 'co']",-3,"['iʃ', 'kẽ', 'mˈa', 'tʃi', 'kʊ']",-3
esquematismo,nome masculino,"['es', 'que', 'ma', 'tis', 'mo']",-2,"['iʃ', 'kẽ', 'ma', 'tʃˈiʒ', 'mʊ']",-2
esquematização,nome feminino,"['es', 'que', 'ma', 'ti', 'za', 'ção']",-1,"['iʃ', 'kẽ', 'ma', 'tʃi', 'za', 'sˈɐ̃w']",-1
esquematizar,verbo,"['es', 'que', 'ma', 'ti', 'zar']",-1,"['iʃ', 'kẽ', 'ma', 'tʃi', 'zˈa']",-1
esquentador,nome masculino,"['es', 'quen', 'ta', 'dor']",-1,"['iʃ', 'kẽ', 'ta', 'dˈo']",-1
esquentador,adjetivo,"['es', 'quen', 'ta', 'dor']",-1,"['iʃ', 'kẽ', 'ta', 'dˈo']",-1
esquentar,verbo,"['es', 'quen', 'tar']",-1,"['iʃ', 'kẽ', 'tˈa']",-1
esquerda,nome feminino,"['es', 'quer', 'da']",-2,"['iʃ', 'kˈeɦ', 'dɐ']",-2
esquerdar,verbo,"['es', 'quer', 'dar']",-1,"['iʃ', 'keɦ', 'dˈa']",-1
esquerdino,adjetivo,"['es', 'quer', 'di', 'no']",-2,"['iʃ', 'keɦ', 'dʒˈĩ', 'nʊ']",-2
esquerdismo,nome masculino,"['es', 'quer', 'dis', 'mo']",-2,"['iʃ', 'keɦ', 'dʒˈiʒ', 'mʊ']",-2
esquerdista,nome masculino,"['es', 'quer', 'dis', 'ta']",-2,"['iʃ', 'keɦ', 'dʒˈiʃ', 'tɐ']",-2
esquerdista,adjetivo,"['es', 'quer', 'dis', 'ta']",-2,"['iʃ', 'keɦ', 'dʒˈiʃ', 'tɐ']",-2
esquerdista,nome feminino,"['es', 'quer', 'dis', 'ta']",-2,"['iʃ', 'keɦ', 'dʒˈiʃ', 'tɐ']",-2
esquerdo,adjetivo,"['es', 'quer', 'do']",-2,"['iʃ', 'kˈeɦ', 'dʊ']",-2
esqui,nome masculino,"['es', 'qui']",-1,"['iʃ', 'kˈi']",-1
