palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
banho,nome masculino,"['ba', 'nho']",-2,"['bˈɐ̃', 'ɲʊ']",-2
banho-maria,nome masculino,"['ba', 'nho', 'ma', 'ri', 'a']",-2,"['bˌɐ̃', 'ɲʊ', 'ma', 'ɾˈi', 'ɐ']",-2
banhos,nome masculino,"['ba', 'nhos']",-2,"['bˈɐ̃', 'ɲʊʃ']",-2
banida,nome feminino,"['ba', 'ni', 'da']",-2,"['bã', 'nˈi', 'dɐ']",-2
banido,nome masculino,"['ba', 'ni', 'do']",-2,"['bã', 'nˈi', 'dʊ']",-2
banimento,nome masculino,"['ba', 'ni', 'men', 'to']",-2,"['bã', 'nĩ', 'mˈẽ', 'tʊ']",-2
banir,verbo,"['ba', 'nir']",-1,"['bã', 'nˈi']",-1
banja,nome feminino,"['ban', 'ja']",-2,"['bˈɐ̃', 'ʒɐ']",-2
banjo,nome masculino,"['ban', 'jo']",-2,"['bˈɐ̃', 'ʒʊ']",-2
banjoísta,adjetivo,"['ban', 'jo', 'ís', 'ta']",-2,"['bɐ̃', 'ʒo', 'ˈiʃ', 'tɐ']",-2
banjoísta,nome masculino,"['ban', 'jo', 'ís', 'ta']",-2,"['bɐ̃', 'ʒo', 'ˈiʃ', 'tɐ']",-2
banqueiro,nome masculino,"['ban', 'quei', 'ro']",-2,"['bɐ̃', 'kˈej', 'ɾʊ']",-2
banqueta,nome feminino,"['ban', 'que', 'ta']",-2,"['bɐ̃', 'kˈe', 'tɐ']",-2
banquete,nome masculino,"['ban', 'que', 'te']",-2,"['bɐ̃', 'kˈe', 'tʃɪ']",-2
banquetear,verbo,"['ban', 'que', 'te', 'ar']",-1,"['bɐ̃', 'ke', 'tʃi', 'ˈa']",-1
banta,nome feminino,"['ban', 'ta']",-2,"['bˈɐ̃', 'tɐ']",-2
banto,nome masculino,"['ban', 'to']",-2,"['bˈɐ̃', 'tʊ']",-2
banto,adjetivo,"['ban', 'to']",-2,"['bˈɐ̃', 'tʊ']",-2
banyamulenge,nome masculino,"['ba', 'nya', 'mu', 'len', 'ge']",-2,"['bã', 'ni', 'ã', 'mu', 'lˈẽ', 'ʒɪ']",-2
banyamulenge,adjetivo,"['ba', 'ny', 'a', 'mu', 'len', 'ge']",-2,"['bã', 'ni', 'ã', 'mu', 'lˈẽ', 'ʒɪ']",-2
banza,nome feminino,"['ban', 'za']",-2,"['bˈɐ̃', 'zɐ']",-2
banzado,adjetivo,"['ban', 'za', 'do']",-2,"['bɐ̃', 'zˈa', 'dʊ']",-2
banzão,nome masculino,"['ban', 'zão']",-1,"['bɐ̃', 'zˈɐ̃w']",-1
banzar,verbo,"['ban', 'zar']",-1,"['bɐ̃', 'zˈa']",-1
banzé,nome masculino,"['ban', 'zé']",-1,"['bɐ̃', 'zˈɛ']",-1
