palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
agônico,adjetivo,"['a', 'gô', 'ni', 'co']",-3,"['a', 'gˈõ', 'ni', 'kʊ']",-3
agonista,nome masculino,"['a', 'go', 'nis', 'ta']",-2,"['a', 'gõ', 'nˈiʃ', 'tɐ']",-2
agonística,nome feminino,"['a', 'go', 'nís', 'ti', 'ca']",-3,"['a', 'gõ', 'nˈiʃ', 'tʃi', 'kɐ']",-3
agonisticamente,advérbio,"['a', 'go', 'nis', 'ti', 'ca', 'men', 'te']",-2,"['a', 'gõ', 'niʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",-2
agonístico,adjetivo,"['a', 'go', 'nís', 'ti', 'co']",-3,"['a', 'gõ', 'nˈiʃ', 'tʃi', 'kʊ']",-3
agonizante,nome masculino,"['a', 'go', 'ni', 'zan', 'te']",-2,"['a', 'gõ', 'ni', 'zˈɐ̃', 'tʃɪ']",-2
agonizante,adjetivo,"['a', 'go', 'ni', 'zan', 'te']",-2,"['a', 'gõ', 'ni', 'zˈɐ̃', 'tʃɪ']",-2
agonizante,nome feminino,"['a', 'go', 'ni', 'zan', 'te']",-2,"['a', 'gõ', 'ni', 'zˈɐ̃', 'tʃɪ']",-2
agonizar,verbo,"['a', 'go', 'ni', 'zar']",-1,"['a', 'gõ', 'ni', 'zˈa']",-1
agora,advérbio,"['a', 'go', 'ra']",-2,"['a', 'gˈɔ', 'ɾɐ']",-2
ágora,nome feminino,"['á', 'go', 'ra']",-3,"['ˈa', 'go', 'ɾɐ']",-3
agorafobia,nome feminino,"['a', 'go', 'ra', 'fo', 'bi', 'a']",-2,"['a', 'go', 'ɾa', 'fo', 'bˈi', 'ɐ']",-2
agorinha,advérbio,"['a', 'go', 'ri', 'nha']",-2,"['a', 'gɔ', 'ɾˈĩ', 'ɲɐ']",-2
agostar,verbo,"['a', 'gos', 'tar']",-1,"['a', 'goʃ', 'tˈa']",-1
agostinha,nome feminino,"['a', 'gos', 'ti', 'nha']",-2,"['a', 'goʃ', 'tʃˈĩ', 'ɲɐ']",-2
