palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
franquia,nome feminino,"['fran', 'qui', 'a']",-2,"['fɾɐ̃', 'kˈi', 'ɐ']",-2
franquiado,nome masculino,"['fran', 'qui', 'a', 'do']",-2,"['fɾɐ̃', 'ki', 'ˈa', 'dʊ']",-2
franquiar,verbo,"['fran', 'qui', 'ar']",-1,"['fɾɐ̃', 'ki', 'ˈa']",-1
franquismo,nome masculino,"['fran', 'quis', 'mo']",-2,"['fɾɐ̃', 'kˈiʒ', 'mʊ']",-2
franquista,adjetivo,"['fran', 'quis', 'ta']",-2,"['fɾɐ̃', 'kˈiʃ', 'tɐ']",-2
franquista,nome masculino,"['fran', 'quis', 'ta']",-2,"['fɾɐ̃', 'kˈiʃ', 'tɐ']",-2
franquista,nome feminino,"['fran', 'quis', 'ta']",-2,"['fɾɐ̃', 'kˈiʃ', 'tɐ']",-2
franzido,nome masculino,"['fran', 'zi', 'do']",-2,"['fɾɐ̃', 'zˈi', 'dʊ']",-2
franzido,adjetivo,"['fran', 'zi', 'do']",-2,"['fɾɐ̃', 'zˈi', 'dʊ']",-2
franzino,adjetivo,"['fran', 'zi', 'no']",-2,"['fɾɐ̃', 'zˈĩ', 'nʊ']",-2
franzir,verbo,"['fran', 'zir']",-1,"['fɾɐ̃', 'zˈi']",-1
fraque,nome masculino,"['fra', 'que']",-2,"['fɾˈa', 'kɪ']",-2
fraqueiro,adjetivo,"['fra', 'quei', 'ro']",-2,"['fɾa', 'kˈej', 'ɾʊ']",-2
fraquejar,verbo,"['fra', 'que', 'jar']",-1,"['fɾa', 'ke', 'ʒˈa']",-1
fraqueza,nome feminino,"['fra', 'que', 'za']",-2,"['fɾa', 'kˈe', 'zɐ']",-2
fraquíssimo,adjetivo,"['fra', 'quís', 'si', 'mo']",-3,"['fɾa', 'kˈi', 'sĩ', 'mʊ']",-3
frasco,nome masculino,"['fras', 'co']",-2,"['fɾˈaʃ', 'kʊ']",-2
frase,nome feminino,"['fra', 'se']",-2,"['fɾˈa', 'zɪ']",-2
fraseado,nome masculino,"['fra', 'se', 'a', 'do']",-2,"['fɾa', 'zi', 'ˈa', 'dʊ']",-2
fraseado,adjetivo,"['fra', 'se', 'a', 'do']",-2,"['fɾa', 'zi', 'ˈa', 'dʊ']",-2
