palavra,divisao,categoria,fonetica,tonic
recém-nomeado,"['re', 'cém', 'no', 'me', 'a', 'do']",adjetivo,"['ɦe', 'sˌẽj', 'nõ', 'mi', 'ˈa', 'dʊ']",2
recém-nomeado,"['re', 'cém', 'no', 'me', 'a', 'do']",nome masculino,"['ɦe', 'sˌẽj', 'nõ', 'mi', 'ˈa', 'dʊ']",2
recém-publicado,"['re', 'cém', 'pu', 'bli', 'ca', 'do']",adjetivo,"['ɦe', 'sˌẽj', 'pu', 'bli', 'kˈa', 'dʊ']",2
recém-saído,"['re', 'cém', 'sa', 'í', 'do']",adjetivo,"['ɦe', 'sˌẽj', 'sa', 'ˈi', 'dʊ']",2
recenar,"['re', 'ce', 'nar']",verbo,"['ɦe', 'sẽ', 'nˈa']",1
recensão,"['re', 'cen', 'são']",nome feminino,"['ɦe', 'sẽ', 'sˈɐ̃w']",1
recenseada,"['re', 'cen', 'se', 'a', 'da']",nome feminino,"['ɦe', 'sẽ', 'si', 'ˈa', 'dɐ']",2
recenseado,"['re', 'cen', 'se', 'a', 'do']",adjetivo,"['ɦe', 'sẽ', 'si', 'ˈa', 'dʊ']",2
recenseado,"['re', 'cen', 'se', 'a', 'do']",nome masculino,"['ɦe', 'sẽ', 'si', 'ˈa', 'dʊ']",2
recenseador,"['re', 'cen', 'se', 'a', 'dor']",adjetivo,"['ɦe', 'sẽ', 'se', 'a', 'dˈo']",1
recenseador,"['re', 'cen', 'se', 'a', 'dor']",nome masculino,"['ɦe', 'sẽ', 'se', 'a', 'dˈo']",1
recenseadora,"['re', 'cen', 'se', 'a', 'do', 'ra']",nome feminino,"['ɦe', 'sẽ', 'se', 'a', 'dˈo', 'ɾɐ']",2
recenseamento,"['re', 'cen', 'se', 'a', 'men', 'to']",nome masculino,"['ɦe', 'sẽ', 'se', 'ã', 'mˈẽ', 'tʊ']",2
recensear,"['re', 'cen', 'se', 'ar']",verbo,"['ɦe', 'sẽ', 'si', 'ˈa']",1
recente,"['re', 'cen', 'te']",adjetivo,"['ɦe', 'sˈẽ', 'tʃɪ']",2
recentemente,"['re', 'cen', 'te', 'men', 'te']",advérbio,"['ɦe', 'sẽ', 'tẽ', 'mˈẽ', 'tʃɪ']",2
recentragem,"['re', 'cen', 'tra', 'gem']",nome feminino,"['ɦe', 'sẽ', 'tɾˈa', 'ʒẽj']",2
recentrar,"['re', 'cen', 'trar']",verbo,"['ɦe', 'sẽ', 'tɾˈa']",1
receosamente,"['re', 'ce', 'o', 'sa', 'men', 'te']",advérbio,"['ɦe', 'sjɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
receoso,"['re', 'ce', 'o', 'so']",adjetivo,"['ɦe', 'sjˈo', 'zʊ']",2
recepção,"['re', 'cep', 'ção']",nome feminino,"['ɦe', 'se', 'pə', 'sˈɐ̃w']",1
recepcionado,"['re', 'cep', 'ci', 'o', 'na', 'do']",adjetivo,"['ɦe', 'se', 'pi', 'sjõ', 'nˈa', 'dʊ']",2
recepcionar,"['re', 'cep', 'ci', 'o', 'nar']",verbo,"['ɦe', 'se', 'sjõ', 'nˈa']",1
receptação,"['re', 'cep', 'ta', 'ção']",nome feminino,"['ɦe', 'se', 'pə', 'ta', 'sˈɐ̃w']",1
receptáculo,"['re', 'cep', 'tá', 'cu', 'lo']",nome masculino,"['ɦe', 'se', 'pə', 'tˈa', 'ku', 'lʊ']",3
receptado,"['re', 'cep', 'ta', 'do']",adjetivo,"['ɦe', 'se', 'pə', 'tˈa', 'dʊ']",2
receptiva,"['re', 'cep', 'ti', 'va']",nome feminino,"['ɦe', 'se', 'pi', 'tʃˈi', 'vɐ']",2
receptível,"['re', 'cep', 'tí', 'vel']",adjetivo,"['ɦe', 'se', 'pi', 'tʃˈi', 'vew']",2
receptor,"['re', 'cep', 'tor']",adjetivo,"['ɦe', 'se', 'tˈo']",1
recessão,"['re', 'ces', 'são']",nome feminino,"['ɦe', 'se', 'sˈɐ̃w']",1
recessivamente,"['re', 'ces', 'si', 'va', 'men', 'te']",advérbio,"['ɦe', 'se', 'si', 'vã', 'mˈẽ', 'tʃɪ']",2
recessivo,"['re', 'ces', 'si', 'vo']",adjetivo,"['ɦe', 'se', 'sˈi', 'vʊ']",2
recesso,"['re', 'ces', 'so']",adjetivo,"['ɦe', 'sˈɛ', 'sʊ']",2
recesso,"['re', 'ces', 'so']",nome masculino,"['ɦe', 'sˈɛ', 'sʊ']",2
recetador,"['re', 'ce', 'ta', 'dor']",adjetivo,"['ɦe', 'se', 'ta', 'dˈo']",1
recetador,"['re', 'ce', 'ta', 'dor']",nome masculino,"['ɦe', 'se', 'ta', 'dˈo']",1
recetadora,"['re', 'ce', 'ta', 'do', 'ra']",nome feminino,"['ɦe', 'se', 'ta', 'dˈo', 'ɾɐ']",2
recetar,"['re', 'ce', 'tar']",verbo,"['ɦe', 'se', 'tˈa']",1
recetividade,"['re', 'ce', 'ti', 'vi', 'da', 'de']",nome feminino,"['ɦe', 'se', 'tʃi', 'vi', 'dˈa', 'dʒɪ']",2
recetivo,"['re', 'ce', 'ti', 'vo']",adjetivo,"['ɦe', 'se', 'tʃˈi', 'vʊ']",2
recetor,"['re', 'ce', 'tor']",nome masculino,"['ɦe', 'se', 'tˈo']",1
recetora,"['re', 'ce', 'to', 'ra']",nome feminino,"['ɦe', 'se', 'tˈo', 'ɾɐ']",2
rechã,"['re', 'chã']",nome feminino,"['ɦe', 'ʃˈɐ̃']",1
rechaçado,"['re', 'cha', 'ça', 'do']",adjetivo,"['ɦe', 'ʃa', 'sˈa', 'dʊ']",2
rechaçar,"['re', 'cha', 'çar']",verbo,"['ɦe', 'ʃa', 'sˈa']",1
rechaço,"['re', 'cha', 'ço']",nome masculino,"['ɦe', 'ʃˈa', 'sʊ']",2
rechão,"['re', 'chão']",nome masculino,"['ɦe', 'ʃˈɐ̃w']",1
rechapar,"['re', 'cha', 'par']",verbo,"['ɦe', 'ʃa', 'pˈaɾ']",1
recheado,"['re', 'che', 'a', 'do']",nome masculino,"['ɦe', 'ʃi', 'ˈa', 'dʊ']",2
recheado,"['re', 'che', 'a', 'do']",adjetivo,"['ɦe', 'ʃi', 'ˈa', 'dʊ']",2
rechear,"['re', 'che', 'ar']",verbo,"['ɦe', 'ʃi', 'ˈa']",1
rechega,"['re', 'che', 'ga']",nome feminino,"['ɦe', 'ʃˈe', 'gɐ']",2
rechegar,"['re', 'che', 'gar']",verbo,"['ɦe', 'ʃe', 'gˈaɾ']",1
recheio,"['re', 'chei', 'o']",nome masculino,"['ɦe', 'ʃˈej', 'ʊ']",2
rechiar,"['re', 'chi', 'ar']",verbo,"['ɦe', 'ʃi', 'ˈaɾ']",1
rechina,"['re', 'chi', 'na']",nome feminino,"['ɦe', 'ʃˈĩ', 'nɐ']",2
rechinar,"['re', 'chi', 'nar']",verbo,"['ɦe', 'ʃĩ', 'nˈaɾ']",1
rechino,"['re', 'chi', 'no']",nome masculino,"['ɦe', 'ʃˈĩ', 'nʊ']",2
rechonchudo,"['re', 'chon', 'chu', 'do']",adjetivo,"['ɦe', 'ʃõ', 'ʃˈu', 'dʊ']",2
rechupado,"['re', 'chu', 'pa', 'do']",adjetivo,"['ɦe', 'ʃu', 'pˈa', 'dʊ']",2
reciano,"['re', 'ci', 'a', 'no']",adjetivo,"['ɦe', 'si', 'ˈɐ̃', 'nʊ']",2
recibo,"['re', 'ci', 'bo']",nome masculino,"['ɦe', 'sˈi', 'bʊ']",2
reciclado,"['re', 'ci', 'cla', 'do']",adjetivo,"['ɦe', 'si', 'klˈa', 'dʊ']",2
reciclador,"['re', 'ci', 'cla', 'dor']",adjetivo,"['ɦe', 'si', 'kla', 'dˈo']",1
reciclador,"['re', 'ci', 'cla', 'dor']",nome masculino,"['ɦe', 'si', 'kla', 'dˈo']",1
reciclagem,"['re', 'ci', 'cla', 'gem']",nome feminino,"['ɦe', 'si', 'klˈa', 'ʒẽj']",2
reciclar,"['re', 'ci', 'clar']",verbo,"['ɦe', 'si', 'klˈa']",1
reciclável,"['re', 'ci', 'clá', 'vel']",adjetivo,"['ɦe', 'si', 'klˈa', 'vew']",2
recidiva,"['re', 'ci', 'di', 'va']",nome feminino,"['ɦe', 'si', 'dʒˈi', 'vɐ']",2
recidivar,"['re', 'ci', 'di', 'var']",verbo,"['ɦe', 'si', 'dʒi', 'vˈa']",1
recidivo,"['re', 'ci', 'di', 'vo']",adjetivo,"['ɦe', 'si', 'dʒˈi', 'vʊ']",2
recife,"['re', 'ci', 'fe']",nome masculino,"['ɦe', 'sˈi', 'fɪ ou ɦe', 'sˈi', 'fɪ']",2
recingir,"['re', 'cin', 'gir']",verbo,"['ɦe', 'sĩ', 'ʒˈi']",1
recintar,"['re', 'cin', 'tar']",verbo,"['ɦe', 'sĩ', 'tˈaɾ']",3
recinto,"['re', 'cin', 'to']",nome masculino,"['ɦe', 'sˈĩ', 'tʊ']",2
recipiente,"['re', 'ci', 'pi', 'en', 'te']",adjetivo,"['ɦe', 'si', 'pi', 'ˈẽ', 'tʃɪ']",2
recipiente,"['re', 'ci', 'pi', 'en', 'te']",nome masculino,"['ɦe', 'si', 'pi', 'ˈẽ', 'tʃɪ']",2
recíproca,"['re', 'cí', 'pro', 'ca']",nome feminino,"['ɦe', 'sˈi', 'pɾo', 'kɐ']",3
reciprocamente,"['re', 'ci', 'pro', 'ca', 'men', 'te']",advérbio,"['ɦe', 'si', 'pɾo', 'kã', 'mˈẽ', 'tʃɪ']",2
reciprocidade,"['re', 'ci', 'pro', 'ci', 'da', 'de']",nome feminino,"['ɦe', 'si', 'pɾo', 'si', 'dˈa', 'dʒɪ']",2
recíproco,"['re', 'cí', 'pro', 'co']",adjetivo,"['ɦe', 'sˈi', 'pɾo', 'kʊ']",3
récita,"['ré', 'ci', 'ta']",nome feminino,"['ɦˈɛ', 'si', 'tɐ']",3
recitação,"['re', 'ci', 'ta', 'ção']",nome feminino,"['ɦe', 'si', 'ta', 'sˈɐ̃w']",1
recitado,"['re', 'ci', 'ta', 'do']",adjetivo,"['ɦe', 'si', 'tˈa', 'dʊ']",2
recitado,"['re', 'ci', 'ta', 'do']",nome masculino,"['ɦe', 'si', 'tˈa', 'dʊ']",2
recitador,"['re', 'ci', 'ta', 'dor']",adjetivo,"['ɦe', 'si', 'ta', 'dˈo']",1
recitador,"['re', 'ci', 'ta', 'dor']",nome masculino,"['ɦe', 'si', 'ta', 'dˈo']",1
recital,"['re', 'ci', 'tal']",nome masculino,"['ɦe', 'si', 'tˈaw']",1
recitante,"['re', 'ci', 'tan', 'te']",adjetivo,"['ɦe', 'si', 'tˈɐ̃', 'tʃɪ']",2
recitante,"['re', 'ci', 'tan', 'te']",nome masculino,"['ɦe', 'si', 'tˈɐ̃', 'tʃɪ ou ɦe', 'si', 'tˈɐ̃', 'tʃɪ']",2
recitar,"['re', 'ci', 'tar']",verbo,"['ɦe', 'si', 'tˈa']",1
recitativo,"['re', 'ci', 'ta', 'ti', 'vo']",adjetivo,"['ɦe', 'si', 'ta', 'tʃˈi', 'vʊ']",2
recitativo,"['re', 'ci', 'ta', 'ti', 'vo']",nome masculino,"['ɦe', 'si', 'ta', 'tʃˈi', 'vʊ']",2
recitável,"['re', 'ci', 'tá', 'vel']",adjetivo,"['ɦe', 'si', 'tˈa', 'vew']",2
recivilização,"['re', 'ci', 'vi', 'li', 'za', 'ção']",nome feminino,"['ɦe', 'si', 'vi', 'li', 'za', 'sˈɐ̃w']",6
recivilizador,"['re', 'ci', 'vi', 'li', 'za', 'dor']",adjetivo,"['ɦe', 'si', 'vi', 'li', 'za', 'dˈoɾ']",6
recivilizador,"['re', 'ci', 'vi', 'li', 'za', 'dor']",nome masculino,"['ɦe', 'si', 'vi', 'li', 'za', 'dˈoɾ']",6
recivilizar,"['re', 'ci', 'vi', 'li', 'zar']",verbo,"['ɦe', 'si', 'vi', 'li', 'zˈaɾ']",5
reclamação,"['re', 'cla', 'ma', 'ção']",nome feminino,"['ɦe', 'klã', 'ma', 'sˈɐ̃w']",1
reclamado,"['re', 'cla', 'ma', 'do']",adjetivo,"['ɦe', 'klã', 'mˈa', 'dʊ']",2
reclamante,"['re', 'cla', 'man', 'te']",adjetivo,"['ɦe', 'klã', 'mˈɐ̃', 'tʃɪ']",2
reclamante,"['re', 'cla', 'man', 'te']",nome masculino,"['ɦe', 'klã', 'mˈɐ̃', 'tʃɪ']",2
reclamante,"['re', 'cla', 'man', 'te']",nome feminino,"['ɦe', 'klã', 'mˈɐ̃', 'tʃɪ']",2
reclamar,"['re', 'cla', 'mar']",verbo,"['ɦe', 'klã', 'mˈa']",1
reclame,"['re', 'cla', 'me']",nome masculino,"['ɦe', 'klˈɐ̃', 'mɪ']",2
reclamo,"['re', 'cla', 'mo']",nome masculino,"['ɦe', 'klˈɐ̃', 'mʊ']",2
reclassificação,"['re', 'clas', 'si', 'fi', 'ca', 'ção']",nome feminino,"['ɦe', 'kla', 'si', 'fi', 'ka', 'sˈɐ̃w']",1
reclassificar,"['re', 'clas', 'si', 'fi', 'car']",verbo,"['ɦe', 'kla', 'si', 'fi', 'kˈa']",1
reclassificável,"['re', 'clas', 'si', 'fi', 'cá', 'vel']",adjetivo,"['ɦe', 'kla', 'si', 'fi', 'kˈa', 'vew']",2
reclinado,"['re', 'cli', 'na', 'do']",adjetivo,"['ɦe', 'klĩ', 'nˈa', 'dʊ']",2
reclinar,"['re', 'cli', 'nar']",verbo,"['ɦe', 'klĩ', 'nˈa']",1
reclinável,"['re', 'cli', 'ná', 'vel']",adjetivo,"['ɦe', 'klĩ', 'nˈa', 'vew']",2
recluir,"['re', 'clu', 'ir']",verbo,"['ɦe', 'klu', 'ˈi']",1
reclusa,"['re', 'clu', 'sa']",nome feminino,"['ɦe', 'klˈu', 'zɐ']",2
reclusão,"['re', 'clu', 'são']",nome feminino,"['ɦe', 'klu', 'zˈɐ̃w']",1
recluso,"['re', 'clu', 'so']",nome masculino,"['ɦe', 'klˈu', 'zʊ']",2
recluso,"['re', 'clu', 'so']",adjetivo,"['ɦe', 'klˈu', 'zʊ']",2
reco,"['re', 'co']",nome masculino,"['ɦˈɛ', 'kʊ']",2
reco-reco,"['re', 'co', 're', 'co']",nome masculino,"['ɦˌɛ', 'kʊ', 'ɦˈɛ', 'kʊ']",2
recobra,"['re', 'co', 'bra']",nome feminino,"['ɦe', 'kˈɔ', 'bɾɐ']",2
recobrado,"['re', 'co', 'bra', 'do']",adjetivo,"['ɦe', 'ko', 'bɾˈa', 'dʊ']",2
recobrar,"['re', 'co', 'brar']",verbo,"['ɦe', 'ko', 'bɾˈa']",1
recobrável,"['re', 'co', 'brá', 'vel']",adjetivo,"['ɦe', 'ko', 'bɾˈa', 'vew']",2
recobrimento,"['re', 'co', 'bri', 'men', 'to']",nome masculino,"['ɦe', 'ko', 'bɾĩ', 'mˈẽ', 'tʊ']",2
recobrir,"['re', 'co', 'brir']",verbo,"['ɦe', 'ko', 'bɾˈi']",1
recobro,"['re', 'co', 'bro']",nome masculino,"['ɦe', 'kˈo', 'bɾʊ']",2
recogitar,"['re', 'co', 'gi', 'tar']",verbo,"['ɦe', 'ko', 'ʒi', 'tˈaɾ']",1
recognição,"['re', 'cog', 'ni', 'ção']",nome feminino,"['ɦe', 'kɔ', 'gĩ', 'ni', 'sˈɐ̃w']",1
recognitivo,"['re', 'cog', 'ni', 'ti', 'vo']",adjetivo,"['ɦe', 'kɔ', 'gĩ', 'ni', 'tʃˈi', 'vʊ']",2
recognoscível,"['re', 'cog', 'nos', 'cí', 'vel']",adjetivo,"['ɦe', 'kɔ', 'gə̃', 'nɔ', 'sˈi', 'vew']",2
recoitar,"['re', 'coi', 'tar']",verbo,"['ɦe', 'koj', 'tˈaɾ']",1
recoito,"['re', 'coi', 'to']",adjetivo,"['ɦe', 'kˈoj', 'tʊ']",2
recolagem,"['re', 'co', 'la', 'gem']",nome feminino,"['ɦe', 'ko', 'lˈa', 'ʒẽj']",2
recolar,"['re', 'co', 'lar']",verbo,"['ɦe', 'ko', 'lˈaɾ']",3
recoleção,"['re', 'co', 'le', 'ção']",nome feminino,"['ɦe', 'ko', 'le', 'sˈɐ̃w']",1
recolecta,"['re', 'co', 'lec', 'ta']",nome feminino,"['ɦe', 'ko', 'lˈɛ', 'kə', 'tɐ']",2
recoleta,"['re', 'co', 'le', 'ta']",nome feminino,"['ɦe', 'ko', 'lˈe', 'tɐ']",2
recolha,"['re', 'co', 'lha']",nome feminino,"['ɦe', 'kˈo', 'ʎɐ']",2
recolhedor,"['re', 'co', 'lhe', 'dor']",adjetivo,"['ɦe', 'ko', 'ʎe', 'dˈoɾ']",4
recolhedor,"['re', 'co', 'lhe', 'dor']",nome masculino,"['ɦe', 'ko', 'ʎe', 'dˈoɾ']",4
recolheita,"['re', 'co', 'lhei', 'ta']",nome feminino,"['ɦe', 'ko', 'ʎˈej', 'tɐ']",2
recolher,"['re', 'co', 'lher']",verbo,"['ɦe', 'ko', 'ʎˈe']",1
recolhida,"['re', 'co', 'lhi', 'da']",nome feminino,"['ɦe', 'ko', 'ʎˈi', 'dɐ']",2
recolhidamente,"['re', 'co', 'lhi', 'da', 'men', 'te']",advérbio,"['ɦe', 'ko', 'ʎi', 'dã', 'mˈẽ', 'tʃɪ']",2
recolhido,"['re', 'co', 'lhi', 'do']",adjetivo,"['ɦe', 'ko', 'ʎˈi', 'dʊ']",2
recolhido,"['re', 'co', 'lhi', 'do']",nome masculino,"['ɦe', 'ko', 'ʎˈi', 'dʊ']",2
recolhimento,"['re', 'co', 'lhi', 'men', 'to']",nome masculino,"['ɦe', 'ko', 'ʎĩ', 'mˈẽ', 'tʊ']",2
recolho,"['re', 'co', 'lho']",nome masculino,"['ɦe', 'kˈo', 'ʎʊ']",2
recolocação,"['re', 'co', 'lo', 'ca', 'ção']",nome feminino,"['ɦe', 'ko', 'lo', 'ka', 'sˈɐ̃w']",1
recolocar,"['re', 'co', 'lo', 'car']",verbo,"['ɦe', 'ko', 'lo', 'kˈa']",1
recolonização,"['re', 'co', 'lo', 'ni', 'za', 'ção']",nome feminino,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'sˈɐ̃w']",6
recolonizador,"['re', 'co', 'lo', 'ni', 'za', 'dor']",adjetivo,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'dˈoɾ']",6
recolonizador,"['re', 'co', 'lo', 'ni', 'za', 'dor']",nome masculino,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'dˈoɾ']",6
recolonizar,"['re', 'co', 'lo', 'ni', 'zar']",verbo,"['ɦe', 'ko', 'lõ', 'ni', 'zˈaɾ']",5
recombinação,"['re', 'com', 'bi', 'na', 'ção']",nome feminino,"['ɦe', 'kõ', 'bĩ', 'na', 'sˈɐ̃w']",1
recombinante,"['re', 'com', 'bi', 'nan', 'te']",adjetivo,"['ɦe', 'kõ', 'bĩ', 'nˈɐ̃', 'tʃɪ']",2
recombinar,"['re', 'com', 'bi', 'nar']",verbo,"['ɦe', 'kõ', 'bĩ', 'nˈa']",1
recomeçar,"['re', 'co', 'me', 'çar']",verbo,"['ɦe', 'kõ', 'me', 'sˈa']",1
recomeço,"['re', 'co', 'me', 'ço']",nome masculino,"['ɦe', 'kõ', 'mˈe', 'sʊ']",2
recomendação,"['re', 'co', 'men', 'da', 'ção']",nome feminino,"['ɦe', 'kõ', 'mẽ', 'da', 'sˈɐ̃w']",1
recomendada,"['re', 'co', 'men', 'da', 'da']",nome feminino,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dɐ']",2
recomendado,"['re', 'co', 'men', 'da', 'do']",adjetivo,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dʊ']",2
recomendado,"['re', 'co', 'men', 'da', 'do']",nome masculino,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dʊ']",2
recomendador,"['re', 'co', 'men', 'da', 'dor']",adjetivo,"['ɦe', 'kõ', 'mẽ', 'da', 'dˈoɾ']",5
recomendador,"['re', 'co', 'men', 'da', 'dor']",nome masculino,"['ɦe', 'kõ', 'mẽ', 'da', 'dˈoɾ']",5
recomendar,"['re', 'co', 'men', 'dar']",verbo,"['ɦe', 'kõ', 'mẽ', 'dˈa']",1
recomendável,"['re', 'co', 'men', 'dá', 'vel']",adjetivo,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'vew']",2
recomendavelmente,"['re', 'co', 'men', 'da', 'vel', 'men', 'te']",advérbio,"['ɦe', 'kõ', 'mẽ', 'da', 'vew', 'mˈẽ', 'tʃɪ']",2
recomentar,"['re', 'co', 'men', 'tar']",verbo,"['ɦe', 'kõ', 'mẽ', 'tˈaɾ']",4
recompensa,"['re', 'com', 'pen', 'sa']",nome feminino,"['ɦe', 'kõ', 'pˈẽ', 'sɐ']",2
recompensação,"['re', 'com', 'pen', 'sa', 'ção']",nome feminino,"['ɦe', 'kõ', 'pẽ', 'sa', 'sˈɐ̃w']",1
recompensado,"['re', 'com', 'pen', 'sa', 'do']",adjetivo,"['ɦe', 'kõ', 'pẽ', 'sˈa', 'dʊ']",2
recompensador,"['re', 'com', 'pen', 'sa', 'dor']",adjetivo,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo']",1
recompensador,"['re', 'com', 'pen', 'sa', 'dor']",nome masculino,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo']",1
recompensadora,"['re', 'com', 'pen', 'sa', 'do', 'ra']",nome feminino,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo', 'ɾɐ']",2
recompensar,"['re', 'com', 'pen', 'sar']",verbo,"['ɦe', 'kõ', 'pẽ', 'sˈa']",1
recompilação,"['re', 'com', 'pi', 'la', 'ção']",nome feminino,"['ɦe', 'kõ', 'pi', 'la', 'sˈɐ̃w']",1
recompilador,"['re', 'com', 'pi', 'la', 'dor']",nome masculino,"['ɦe', 'kõ', 'pi', 'la', 'dˈoɾ']",1
recompilar,"['re', 'com', 'pi', 'lar']",verbo,"['ɦe', 'kõ', 'pi', 'lˈaɾ']",1
recomponente,"['re', 'com', 'po', 'nen', 'te']",adjetivo,"['ɦe', 'kõ', 'põ', 'nˈẽ', 'tʃɪ']",2
recompor,"['re', 'com', 'por']",verbo,"['ɦe', 'kõ', 'pˈo']",1
recomposição,"['re', 'com', 'po', 'si', 'ção']",nome feminino,"['ɦe', 'kõ', 'po', 'zi', 'sˈɐ̃w']",1
recomprar,"['re', 'com', 'prar']",verbo,"['ɦe', 'kõ', 'pɾˈa']",1
recôncavo,"['re', 'côn', 'ca', 'vo']",nome masculino,"['ɦe', 'kˈõ', 'ka', 'vʊ']",3
reconcentração,"['re', 'con', 'cen', 'tra', 'ção']",nome feminino,"['ɦe', 'kõ', 'sẽ', 'tɾa', 'sˈɐ̃w']",1
reconcentrar,"['re', 'con', 'cen', 'trar']",verbo,"['ɦe', 'kõ', 'sẽ', 'tɾˈa']",1
reconcertar,"['re', 'con', 'cer', 'tar']",verbo,"['ɦe', 'kõ', 'seh', 'tˈaɾ']",1
reconcerto,"['re', 'con', 'cer', 'to']",nome masculino,"['ɦe', 'kõ', 'sˈeh', 'tʊ']",2
reconciliação,"['re', 'con', 'ci', 'li', 'a', 'ção']",nome feminino,"['ɦe', 'kõ', 'si', 'li', 'a', 'sˈɐ̃w']",1
reconciliado,"['re', 'con', 'ci', 'li', 'a', 'do']",nome masculino,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'dʊ']",2
reconciliado,"['re', 'con', 'ci', 'li', 'a', 'do']",adjetivo,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'dʊ']",2
reconciliador,"['re', 'con', 'ci', 'li', 'a', 'dor']",nome masculino,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo']",1
reconciliador,"['re', 'con', 'ci', 'li', 'a', 'dor']",adjetivo,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo']",1
reconciliadora,"['re', 'con', 'ci', 'li', 'a', 'do', 'ra']",nome feminino,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo', 'ɾɐ']",2
reconciliar,"['re', 'con', 'ci', 'li', 'ar']",verbo,"['ɦe', 'kõ', 'si', 'li', 'ˈa']",1
reconciliatório,"['re', 'con', 'ci', 'li', 'a', 'tó', 'ri', 'o']",adjetivo,"['ɦe', 'kõ', 'si', 'li', 'a', 'tˈɔ', 'ɾjʊ']",3
reconciliável,"['re', 'con', 'ci', 'li', 'á', 'vel']",adjetivo,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'vew']",2
recondicionamento,"['re', 'con', 'di', 'ci', 'o', 'na', 'men', 'to']",nome masculino,"['ɦe', 'kõ', 'dʒi', 'sjõ', 'nã', 'mˈẽ', 'tʊ']",2
recondicionar,"['re', 'con', 'di', 'ci', 'o', 'nar']",verbo,"['ɦe', 'kõ', 'dʒi', 'sjõ', 'nˈaɾ']",1
recôndito,"['re', 'côn', 'di', 'to']",adjetivo,"['ɦe', 'kˈõ', 'dʒi', 'tʊ']",3
recôndito,"['re', 'côn', 'di', 'to']",nome masculino,"['ɦe', 'kˈõ', 'dʒi', 'tʊ']",3
recondução,"['re', 'con', 'du', 'ção']",nome feminino,"['ɦe', 'kõ', 'du', 'sˈɐ̃w']",1
recondutor,"['re', 'con', 'du', 'tor']",adjetivo,"['ɦe', 'kõ', 'du', 'tˈoɾ']",4
recondutor,"['re', 'con', 'du', 'tor']",nome masculino,"['ɦe', 'kõ', 'du', 'tˈoɾ']",4
reconduzir,"['re', 'con', 'du', 'zir']",verbo,"['ɦe', 'kõ', 'du', 'zˈi']",1
reconfessar,"['re', 'con', 'fes', 'sar']",verbo,"['ɦe', 'kõ', 'fe', 'sˈaɾ']",1
reconfiguração,"['re', 'con', 'fi', 'gu', 'ra', 'ção']",nome feminino,"['ɦe', 'kõ', 'fi', 'gu', 'ɾa', 'sˈɐ̃w']",1
reconfigurar,"['re', 'con', 'fi', 'gu', 'rar']",verbo,"['ɦe', 'kõ', 'fi', 'gu', 'ɾˈa']",1
reconfirmação,"['re', 'con', 'fir', 'ma', 'ção']",nome feminino,"['ɦe', 'kõ', 'fiɦ', 'ma', 'sˈɐ̃w']",1
reconfirmar,"['re', 'con', 'fir', 'mar']",verbo,"['ɦe', 'kõ', 'fiɦ', 'mˈaɾ']",1
reconfissão,"['re', 'con', 'fis', 'são']",nome feminino,"['ɦe', 'kõ', 'fi', 'sˈɐ̃w']",4
reconfortador,"['re', 'con', 'for', 'ta', 'dor']",adjetivo,"['ɦe', 'kõ', 'foh', 'ta', 'dˈoɾ']",1
reconfortador,"['re', 'con', 'for', 'ta', 'dor']",nome masculino,"['ɦe', 'kõ', 'foh', 'ta', 'dˈoɾ']",5
reconfortante,"['re', 'con', 'for', 'tan', 'te']",nome masculino,"['ɦe', 'kõ', 'foh', 'tˈɐ̃', 'tʃɪ']",2
reconfortante,"['re', 'con', 'for', 'tan', 'te']",adjetivo,"['ɦe', 'kõ', 'foh', 'tˈɐ̃', 'tʃɪ']",2
reconfortantemente,"['re', 'con', 'for', 'tan', 'te', 'men', 'te']",advérbio,"['ɦe', 'kõ', 'foh', 'tɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",2
reconfortar,"['re', 'con', 'for', 'tar']",verbo,"['ɦe', 'kõ', 'foh', 'tˈa']",1
reconfortável,"['re', 'con', 'for', 'tá', 'vel']",adjetivo,"['ɦe', 'kõ', 'foh', 'tˈa', 'vew']",2
reconforto,"['re', 'con', 'for', 'to']",nome masculino,"['ɦe', 'kõ', 'fˈoh', 'tʊ']",2
recongraçar,"['re', 'con', 'gra', 'çar']",verbo,"['ɦe', 'kõ', 'gɾa', 'sˈaɾ']",1
